timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
21,0.0595,0.5366,10.1405,-0.2608,0.8043,10.2534,-0.3802,0.96,10.2233,0.014,0.7821,10.2348,0.2688,0.4357,10.2211
22,-0.4181,0.4224,10.0238,-0.7309,0.802,10.0484,-0.7684,0.7949,10.1748,-0.4422,0.585,10.0457,-0.2971,0.3928,10.0035
23,-0.6406,-0.0992,9.76,-0.9695,0.3006,9.8207,-0.9,0.367,9.8545,-0.6231,0.0453,9.8378,-0.4429,-0.1074,9.7514
24,-0.4871,-0.4498,9.537,-0.6399,-0.2096,9.6259,-0.7288,-0.2548,9.5838,-0.2836,-0.4806,9.5139,-0.1879,-0.6987,9.5233
25,-0.035,-0.7228,9.3939,-0.3138,-0.3839,9.4021,-0.2274,-0.5282,9.4807,0.1896,-0.7954,9.4076,0.2672,-0.9744,9.4204
26,0.3481,-0.3946,9.5403,0.1619,-0.2795,9.4905,0.315,-0.4271,9.4774,0.6769,-0.6337,9.5811,0.7252,-0.6666,9.4734
27,0.606,0.2292,9.641,0.4514,0.384,9.7819,0.6362,0.1898,9.6543,0.961,-0.0598,9.6093,0.9655,-0.1001,9.7435
28,0.3902,0.8324,9.9482,0.244,0.8075,9.9648,0.4672,0.7009,9.8593,0.825,0.3421,9.8977,0.8318,0.4654,9.895
29,0.0148,0.8286,10.083,-0.2007,0.8789,10.0547,0.0687,0.6411,10.1735,0.3393,0.4357,10.0499,0.2763,0.5265,10.0986
30,-0.5054,0.4165,10.0598,-0.7328,0.4287,9.9562,-0.3729,0.2652,10.1066,-0.1682,0.0595,10.0543,-0.1674,0.2228,10.0859
31,-0.8317,-0.1348,9.8855,-1.0076,-0.2437,9.9058,-0.6327,-0.4831,9.9043,-0.3472,-0.6231,9.9206,-0.4964,-0.426,9.8653
32,-0.8006,-0.4228,9.6583,-0.8435,-0.5817,9.6049,-0.568,-0.774,9.663,-0.3616,-0.9869,9.7068,-0.5079,-0.6405,9.6632
33,-0.3704,-0.1911,9.3904,-0.4013,-0.417,9.3493,-0.0692,-0.6713,9.47,0.0998,-0.7799,9.4138,-0.0826,-0.4401,9.431
34,0.0932,0.4124,9.354,0.2136,0.1197,9.2999,0.5305,-0.162,9.3395,0.6216,-0.2027,9.3551,0.4577,0.1545,9.3925
35,0.4266,0.7714,9.3449,0.4865,0.55,9.4073,0.8244,0.3639,9.3509,0.9276,0.2044,9.4653,0.7305,0.7354,9.4402
36,0.2706,0.9503,9.5464,0.5808,0.6498,9.4819,0.7647,0.4101,9.5484,0.9756,0.5896,9.541,0.6296,0.754,9.5076
37,-0.0938,0.4726,9.8259,0.1646,0.1895,9.8649,0.4797,0.0644,9.8415,0.5147,0.2589,9.8008,0.2382,0.4234,9.7903
38,-0.6208,-0.1076,10.0571,-0.2765,-0.4074,9.9776,-0.0018,-0.5151,10.0247,0.0196,-0.3371,10.0131,-0.4454,-0.0701,9.9858
39,-0.8901,-0.6419,9.9565,-0.7062,-0.8575,9.9095,-0.338,-0.9441,10.0502,-0.4633,-0.6819,9.956,-0.7845,-0.4442,10.0228
40,-0.9173,-0.4268,9.8497,-0.6965,-0.6777,9.9167,-0.4488,-0.7913,9.9377,-0.523,-0.4665,9.8905,-0.8527,-0.2241,9.9316
41,-0.6524,-0.0151,9.7076,-0.3367,-0.2676,9.6196,-0.0387,-0.406,9.6793,-0.1649,0.055,9.6434,-0.5912,0.2017,9.6649
42,-0.0877,0.5494,9.4146,0.1381,0.2801,9.5285,0.4953,0.4663,9.4181,0.2428,0.6695,9.4101,0.0783,0.7437,9.3567
43,0.3148,0.6023,9.3635,0.6646,0.4233,9.4138,0.8305,0.5571,9.4245,0.6666,0.8394,9.3729,0.4117,0.9311,9.396
44,0.4826,0.2724,9.4404,0.8225,0.1853,9.3866,1.0238,0.2666,9.3785,0.704,0.5807,9.4582,0.3561,0.5338,9.3892
45,0.3111,-0.4079,9.643,0.6399,-0.4885,9.6495,0.7696,-0.2219,9.6233,0.3926,0.0721,9.6412,0.1361,-0.0198,9.5366
46,-0.2457,-0.8476,9.8544,0.1289,-0.9414,9.7993,0.1531,-0.6178,9.8188,-0.2143,-0.4307,9.8601,-0.3466,-0.5059,9.8718
47,-0.6353,-0.8088,10.0209,-0.2838,-0.8086,10.0069,-0.2248,-0.4779,10.0987,-0.6475,-0.31,10.1185,-0.8532,-0.5251,10.0805
48,-0.8828,-0.3924,10.1809,-0.4068,-0.2586,10.1049,-0.5088,-0.0528,10.1805,-0.8113,0.053,10.151,-1.0676,-0.1319,10.1803
49,-0.5149,0.1673,10.0289,-0.1339,0.2347,9.9748,-0.221,0.5655,9.9255,-0.6405,0.5728,9.9814,-0.6995,0.2847,9.9758
50,-0.0433,0.4306,9.9189,0.2482,0.676,9.8642,0.1401,0.8784,9.7408,-0.1171,0.8902,9.8995,-0.2244,0.5728,9.7995
51,0.4955,0.2664,9.5528,0.8022,0.3334,9.6364,0.5981,0.6196,9.606,0.221,0.6625,9.5671,0.3133,0.3043,9.6327
52,0.7449,-0.2296,9.5138,0.9446,-0.1031,9.479,0.8009,-0.0266,9.5072,0.5294,0.0204,9.4434,0.3504,-0.3394,9.4347
53,0.6912,-0.8866,9.5249,0.877,-0.4978,9.5473,0.6663,-0.3674,9.4433,0.1892,-0.4945,9.5084,0.3331,-0.8225,9.5122
54,0.2216,-0.837,9.6797,0.291,-0.5337,9.7842,0.1064,-0.4055,9.8658,-0.1462,-0.6602,9.7516,-0.1021,-0.8652,9.6919
55,-0.1911,-0.3469,10.0338,-0.0946,-0.1074,10.0485,-0.4906,0.033,9.9793,-0.7316,-0.1946,10.1023,-0.541,-0.4028,9.9155
56,-0.4662,0.3477,10.2228,-0.5098,0.605,10.248,-0.6515,0.6603,10.2321,-1.0099,0.3489,10.2217,-0.8624,0.0468,10.3004
57,-0.4551,0.6562,10.3163,-0.3953,0.9046,10.3452,-0.5955,0.8402,10.2688,-0.8681,0.5511,10.3,-0.7892,0.4631,10.1754
58,0.0742,0.4468,10.1777,0.1021,0.7225,10.1498,-0.2861,0.6419,10.0886,-0.5367,0.3628,10.2257,-0.1671,0.3273,10.2038
59,0.678,-0.1173,9.9829,0.6046,0.2351,9.9651,0.2598,0.1405,9.9396,0.1325,-0.3167,9.9494,0.2392,-0.3311,10.0176
60,0.9768,-0.5401,9.7728,0.8074,-0.308,9.7357,0.5552,-0.4857,9.8241,0.4093,-0.7494,9.752,0.5497,-0.7881,9.6753
61,0.9315,-0.5762,9.6177,0.7527,-0.4011,9.5661,0.3632,-0.6325,9.6621,0.3468,-0.9144,9.6058,0.6377,-0.8842,9.5949
62,0.5174,-0.1309,9.6905,0.4147,-0.0365,9.6303,-0.0305,-0.2815,9.6788,0.0268,-0.5501,9.633,0.3194,-0.3883,9.5664
63,-0.0074,0.5086,9.7889,-0.2364,0.5581,9.8113,-0.4712,0.1674,9.8519,-0.4664,0.0324,9.8142,-0.2019,0.1742,9.7618
64,-0.1982,0.8552,10.1194,-0.6163,0.9045,10.0557,-0.9738,0.5475,10.0536,-0.8531,0.4618,10.019,-0.4635,0.6512,10.0629
65,-0.4212,0.8614,10.3335,-0.7421,0.6695,10.1864,-0.9613,0.4812,10.1401,-0.8624,0.3885,10.2556,-0.5095,0.646,10.3112
66,-0.1403,0.2492,10.2298,-0.3867,0.2146,10.2134,-0.5933,-0.0614,10.2971,-0.4789,-0.1319,10.342,-0.0054,0.0973,10.3073
67,0.4922,-0.2945,10.2,0.1634,-0.4836,10.261,-0.1406,-0.7089,10.1349,0.0404,-0.6681,10.102,0.4945,-0.3743,10.2178
68,0.8741,-0.3855,9.9983,0.4683,-0.688,9.9151,0.2602,-1.0144,9.9778,0.6039,-0.8592,9.8313,0.7764,-0.6412,10.0303
69,0.8749,-0.1954,9.679,0.6045,-0.4787,9.7908,0.4758,-0.5637,9.6415,0.6761,-0.3988,9.6728,0.9177,-0.173,9.8323
70,0.483,0.4316,9.575,0.2297,0.1001,9.6062,0.0228,0.0449,9.5348,0.381,0.0595,9.5914,0.6788,0.4619,9.6151
71,0.0661,0.8615,9.6098,-0.3444,0.5079,9.5506,-0.3774,0.4603,9.497,0.0086,0.553,9.5358,0.2016,0.9095,9.5459
72,-0.4883,0.6815,9.7386,-0.7455,0.3951,9.632,-0.7811,0.3181,9.7591,-0.4145,0.6538,9.7635,-0.2159,0.7884,9.6481
73,-0.5824,0.3125,9.8835,-1.0691,-0.0137,9.9364,-0.8456,-0.011,9.8679,-0.621,0.1367,9.9109,-0.3851,0.3441,9.9552
74,-0.4155,-0.3742,10.054,-0.7329,-0.6606,10.1153,-0.6997,-0.6266,10.0424,-0.4113,-0.4093,10.0506,-0.1446,-0.237,10.1048
75,-0.0557,-0.6575,10.1867,-0.1959,-0.8712,10.179,-0.1461,-0.8299,10.1686,0.0642,-0.4858,10.2208,0.2538,-0.4545,10.3061
76,0.5376,-0.5604,10.027,0.125,-0.7126,10.0459,0.3189,-0.597,10.0702,0.7166,-0.248,10.0557,0.7378,-0.2848,10.1525
77,0.7041,0.0346,9.8934,0.4375,-0.0672,9.8403,0.6228,0.0434,9.9059,0.8931,0.3385,9.8287,0.986,0.3208,9.8499
78,0.4286,0.5072,9.5838,0.2264,0.4125,9.5742,0.4562,0.5453,9.6505,0.7343,0.787,9.5233,0.796,0.8432,9.5541
79,-0.0123,0.472,9.3953,-0.2555,0.4034,9.4024,0.0672,0.6113,9.3313,0.2513,0.9431,9.4357,0.2953,0.7637,9.4104
80,-0.5693,0.0469,9.4976,-0.6958,-0.042,9.4348,-0.4327,0.2608,9.3786,-0.1605,0.4557,9.4564,-0.2241,0.3714,9.361
81,-0.871,-0.704,9.5163,-0.9454,-0.5371,9.4957,-0.6513,-0.2109,9.4802,-0.3782,-0.1252,9.4557,-0.6311,-0.3542,9.4431
82,-0.8675,-0.9767,9.7136,-0.838,-0.7603,9.7897,-0.469,-0.5026,9.76,-0.3273,-0.5656,9.6632,-0.5379,-0.6987,9.6945
83,-0.3843,-0.7493,9.8966,-0.4706,-0.6068,9.932,-0.0753,-0.3152,9.8893,0.1351,-0.238,9.8937,-0.108,-0.6386,9.9095
84,0.0741,-0.1462,10.0404,0.0902,0.0346,10.0401,0.4676,0.218,9.9927,0.6865,0.1679,10.0335,0.3542,-0.1184,10.0615
85,0.3536,0.3254,9.9406,0.4518,0.6316,9.9494,0.8204,0.8495,10.0144,1.0229,0.7395,10.0129,0.5982,0.5368,9.9102
86,0.3517,0.4683,9.7181,0.5284,0.6975,9.8095,0.8026,0.934,9.7955,0.9528,0.8411,9.7571,0.7024,0.5101,9.7665
87,0.0046,0.0465,9.4931,0.1596,0.3638,9.4101,0.4966,0.6236,9.5605,0.5332,0.418,9.4993,0.0698,-0.0167,9.5185
88,-0.5573,-0.4301,9.3295,-0.2944,-0.1526,9.1906,-0.0376,-0.1227,9.3089,0.0792,-0.2947,9.3339,-0.3821,-0.5707,9.3785
89,-0.856,-0.8053,9.3971,-0.6342,-0.4216,9.3078,-0.3594,-0.4587,9.2933,-0.3895,-0.6545,9.346,-0.7679,-0.8739,9.3019
90,-0.8861,-0.6904,9.3948,-0.7328,-0.3827,9.4242,-0.3881,-0.3331,9.4731,-0.5616,-0.6286,9.5077,-0.8398,-0.8686,9.445
91,-0.6578,-0.0809,9.6687,-0.2301,0.181,9.6783,-0.0847,0.084,9.7212,-0.253,-0.2194,9.7086,-0.544,-0.3675,9.6832
92,-0.0294,0.4414,9.9412,0.2194,0.7086,9.9175,0.579,0.6361,9.8384,0.3069,0.3673,9.9153,-0.0332,0.2693,9.9425
93,0.365,0.8081,10.0189,0.6872,0.9288,10.0176,0.8186,0.8228,10.0932,0.6052,0.6001,10.0823,0.3796,0.5067,10.0541
94,0.5223,0.578,10.073,0.8154,0.6767,10.0032,0.8984,0.3611,10.0603,0.7023,0.1555,10.0923,0.4173,0.2035,9.9375
95,0.2084,-0.0556,9.7915,0.5818,0.0456,9.7498,0.7306,-0.2422,9.7979,0.4825,-0.5632,9.8208,0.0941,-0.386,9.8863
96,-0.2312,-0.4477,9.6193,0.1119,-0.4432,9.5723,0.2138,-0.6605,9.5047,-0.1763,-0.9094,9.6328,-0.3221,-0.7806,9.5571
97,-0.6593,-0.3816,9.4398,-0.2428,-0.516,9.46,-0.289,-0.6799,9.4478,-0.6168,-0.8726,9.4546,-0.862,-0.6701,9.476
98,-0.7313,0.1046,9.4551,-0.4219,0.0747,9.4489,-0.5168,-0.3108,9.4333,-0.7825,-0.32,9.4812,-1.0624,-0.1931,9.4652
99,-0.4937,0.7285,9.5558,-0.2374,0.4992,9.6031,-0.2276,0.2187,9.5677,-0.6216,0.2384,9.6319,-0.862,0.4553,9.5846
100,0.0079,0.9626,9.8571,0.367,0.7738,9.7535,0.1774,0.4831,9.7233,-0.1123,0.5122,9.8203,-0.3466,0.7503,9.7486
101,0.4867,0.696,10.0549,0.7251,0.4888,10.0782,0.6297,0.27,10.0266,0.3103,0.2571,10.0831,0.2315,0.5455,10.0013
102,0.7305,0.0521,10.1916,0.957,-0.1419,10.1503,0.8332,-0.3345,10.2146,0.4551,-0.2483,10.1724,0.5081,0.0519,10.2578
103,0.6711,-0.4004,10.1671,0.7485,-0.6739,10.1419,0.5849,-0.8774,10.1062,0.3713,-0.8059,10.1846,0.2561,-0.417,10.2387
104,0.2624,-0.4149,9.9934,0.3665,-0.7816,9.9606,0.0995,-0.8356,10.0454,-0.12,-0.6685,9.9927,-0.1846,-0.395,10.0565
105,-0.1162,-0.0326,9.8352,-0.1179,-0.4123,9.8432,-0.407,-0.4381,9.869,-0.7019,-0.1744,9.8647,-0.6179,0.0238,9.7786
106,-0.5186,0.5669,9.5919,-0.427,0.1882,9.5705,-0.728,0.2063,9.6152,-0.9666,0.3107,9.6181,-0.8566,0.6535,9.6017
107,-0.3898,0.6964,9.466,-0.279,0.4557,9.5559,-0.6218,0.4623,9.6114,-0.9131,0.8307,9.5321,-0.6548,0.9882,9.5205
108,0.1025,0.5261,9.6612,-0.0044,0.291,9.6713,-0.2664,0.3113,9.6666,-0.4815,0.6963,9.6614,-0.2837,0.8039,9.5815
109,0.5695,-0.0474,9.8988,0.5071,-0.3232,9.9828,0.2238,-0.1939,9.8685,0.0715,0.0847,9.828,0.3076,0.1061,9.985
110,0.8888,-0.6511,10.1945,0.8588,-0.7733,10.0849,0.5215,-0.6223,10.1665,0.2693,-0.3577,10.1295,0.6102,-0.4014,10.1821
111,0.9672,-0.8249,10.2998,0.7121,-0.963,10.2557,0.4509,-0.6316,10.3243,0.298,-0.5132,10.305,0.6113,-0.5505,10.3017
112,0.5345,-0.4613,10.3182,0.4287,-0.5549,10.4078,-0.0117,-0.3521,10.244,-0.0807,-0.0225,10.2239,0.3346,-0.1089,10.4132
113,0.0362,0.0335,10.1344,-0.2293,0.0524,10.1535,-0.5717,0.4198,10.046,-0.5061,0.4735,9.9602,-0.1456,0.3244,10.1701
114,-0.3516,0.3688,9.9035,-0.6107,0.4983,9.8636,-0.8998,0.7866,9.9626,-0.8298,0.9627,9.9647,-0.5481,0.6852,9.8347
115,-0.3097,0.348,9.7153,-0.6938,0.4239,9.5925,-0.9222,0.7356,9.6566,-0.7602,0.773,9.6744,-0.4956,0.5321,9.742
116,-0.114,-0.2406,9.555,-0.383,-0.0057,9.6186,-0.6709,0.1263,9.6227,-0.522,0.2325,9.6003,-0.1568,-0.0281,9.6065
117,0.5772,-0.7962,9.6646,0.1649,-0.6061,9.6534,-0.0663,-0.3417,9.6589,0.0732,-0.2906,9.6625,0.4316,-0.6328,9.7422
118,0.7971,-1.0296,9.8534,0.5132,-0.6668,9.9813,0.2597,-0.5282,9.943,0.5717,-0.5221,9.869,0.831,-0.7905,9.8507
119,0.9085,-0.517,10.1573,0.5357,-0.4181,10.1382,0.3207,-0.1068,10.0604,0.512,-0.2699,10.0107,0.9766,-0.4534,10.1452
120,0.5466,-0.0599,10.1806,0.2847,0.3368,10.2521,0.1308,0.5228,10.3189,0.4718,0.3792,10.2491,0.6745,0.0375,10.1506
121,0.0963,0.5483,10.2093,-0.2936,0.8676,10.2621,-0.2728,0.8606,10.2269,-0.042,0.6558,10.256,0.2479,0.5056,10.2195
122,-0.4077,0.4486,10.0267,-0.7895,0.7806,10.0282,-0.8342,0.9361,10.1133,-0.5329,0.6093,10.0057,-0.235,0.3278,10.1022
123,-0.6739,0.1073,9.7845,-0.8188,0.3023,9.8252,-0.8631,0.3472,9.8025,-0.6033,0.0945,9.8033,-0.3508,-0.2051,9.7966
124,-0.4822,-0.5398,9.5596,-0.7643,-0.2952,9.4794,-0.7006,-0.2549,9.6713,-0.3041,-0.4744,9.5836,-0.1846,-0.5938,9.5599
125,-0.0027,-0.6551,9.4844,-0.2772,-0.5393,9.5103,-0.2523,-0.4601,9.4003,0.1757,-0.8481,9.485,0.3864,-0.8103,9.4015
126,0.4119,-0.4145,9.5085,0.1647,-0.2127,9.5866,0.3222,-0.3452,9.5686,0.7704,-0.6219,9.5155,0.7486,-0.6061,9.5996
127,0.652,0.2152,9.6736,0.4122,0.4562,9.6703,0.5894,0.2588,9.7429,0.9606,0.037,9.7067,0.8826,-0.0724,9.7299
128,0.4111,0.7445,9.896,0.1835,0.9034,9.9351,0.5035,0.5607,9.8864,0.7295,0.4024,10.0041,0.7622,0.3948,9.8724
129,-0.0408,0.8195,10.075,-0.2323,0.8024,10.0394,0.024,0.5969,10.088,0.2706,0.4681,9.9814,0.2948,0.4929,10.0378
130,-0.6257,0.4353,10.1098,-0.7176,0.4496,10.0781,-0.4145,0.1098,10.1416,-0.212,0.0158,10.0512,-0.2843,0.097,10.0496
131,-0.81,-0.113,9.925,-0.962,-0.1995,10.0128,-0.7055,-0.4809,9.9256,-0.368,-0.6606,9.8706,-0.5835,-0.4026,9.93
132,-0.8381,-0.5094,9.6369,-0.8201,-0.6135,9.7725,-0.5354,-0.8874,9.5364,-0.166,-0.9802,9.718,-0.4559,-0.6914,9.5534
133,-0.4294,-0.2142,9.3829,-0.4096,-0.3603,9.4654,-0.1318,-0.6902,9.4384,0.0239,-0.7186,9.437,-0.1465,-0.4008,9.424
134,0.0843,0.2251,9.3797,0.0931,0.1249,9.3694,0.4806,-0.0489,9.3145,0.6315,-0.1365,9.3326,0.4545,0.209,9.3211
135,0.3914,0.7433,9.3418,0.5084,0.6475,9.4965,0.8215,0.3371,9.2552,1.0078,0.4515,9.3504,0.713,0.6711,9.3443
136,0.3448,0.9343,9.5065,0.5467,0.6055,9.4665,0.8029,0.4259,9.6104,0.9686,0.59,9.5443,0.553,0.9183,9.5105
137,-0.0678,0.5045,9.829,0.1324,0.244,9.8211,0.4526,0.0413,9.8657,0.4766,0.2291,9.789,0.2541,0.44,9.7865
138,-0.6042,-0.1897,9.9357,-0.3429,-0.4785,9.9417,-0.0436,-0.5078,10.0433,0.0322,-0.2708,10.0353,-0.3437,-0.1006,9.974
139,-0.9156,-0.5657,10.0016,-0.6962,-0.852,9.9851,-0.3564,-0.888,10.0476,-0.4679,-0.6923,9.9433,-0.7889,-0.4016,10.0039
140,-0.9198,-0.4823,9.8277,-0.7039,-0.7355,9.8542,-0.3277,-0.7473,9.7765,-0.4892,-0.4567,9.8003,-0.8693,-0.2552,9.8598
141,-0.6605,0.0201,9.7206,-0.2481,-0.2384,9.5054,-0.0651,-0.3066,9.681,-0.1637,0.0206,9.6738,-0.5423,0.1928,9.6978
142,-0.1274,0.4988,9.5495,0.2752,0.2941,9.4294,0.5022,0.4456,9.3321,0.2679,0.6549,9.4169,-0.095,0.6323,9.4293
143,0.3631,0.5906,9.3909,0.7711,0.3505,9.4232,0.8558,0.5885,9.3597,0.717,0.9162,9.2966,0.3387,0.9084,9.3578
144,0.4313,0.22,9.4469,0.7611,0.1523,9.4228,0.9257,0.3156,9.4247,0.7164,0.6204,9.3869,0.4691,0.6934,9.4007
145,0.2521,-0.3563,9.6212,0.552,-0.3741,9.6763,0.7181,-0.2054,9.677,0.3735,0.0162,9.6592,0.1305,-0.0867,9.672
146,-0.1598,-0.8217,9.7456,0.0573,-0.8153,9.8011,0.2243,-0.6606,9.8809,-0.1107,-0.3108,9.8876,-0.3651,-0.602,9.8678
147,-0.5787,-0.8354,10.0891,-0.2604,-0.8589,10.1633,-0.2378,-0.4391,10.0325,-0.6745,-0.3278,10.1689,-0.7932,-0.6215,10.0633
148,-0.857,-0.3283,10.1167,-0.47,-0.294,10.08,-0.4043,-0.0476,10.2835,-0.8004,0.0766,10.0909,-1.0489,-0.084,10.1679
149,-0.5498,0.1659,10.0884,-0.1956,0.324,10.0587,-0.231,0.6355,10.0541,-0.6169,0.6078,10.0607,-0.777,0.2416,9.9678
150,-0.0099,0.5188,9.7818,0.2244,0.5703,9.7588,0.1966,0.8881,9.7413,-0.1876,1.0187,9.7855,-0.2028,0.6293,9.8555
151,0.5411,0.1731,9.6582,0.9129,0.4389,9.542,0.5818,0.6427,9.5022,0.2475,0.655,9.5761,0.1909,0.2542,9.6142
152,0.7176,-0.3579,9.5165,1.0665,-0.0583,9.495,0.7149,0.1139,9.4819,0.4206,0.0125,9.4994,0.4538,-0.3391,9.4103
153,0.7221,-0.7994,9.6436,0.8344,-0.5304,9.5877,0.648,-0.3387,9.5398,0.3118,-0.5818,9.5059,0.2987,-0.7917,9.4997
154,0.273,-0.8584,9.77,0.4444,-0.5512,9.6836,0.1733,-0.3575,9.7565,-0.1487,-0.6672,9.8321,-0.0932,-0.823,9.7288
155,-0.271,-0.4084,10.0189,-0.1602,-0.0536,10.0392,-0.334,-0.1015,9.9081,-0.7003,-0.2025,10.0366,-0.4969,-0.514,10.001
156,-0.5155,0.3009,10.2028,-0.5021,0.6828,10.3327,-0.7464,0.6577,10.1237,-1.0044,0.3279,10.2258,-0.8834,0.1808,10.2951
157,-0.3973,0.595,10.2574,-0.3663,0.9096,10.3321,-0.7252,0.871,10.2131,-1.0065,0.5495,10.2238,-0.6981,0.3917,10.2107
158,0.0617,0.4811,10.2115,0.0873,0.8006,10.1632,-0.2447,0.6502,10.238,-0.4513,0.3607,10.09,-0.2344,0.2363,10.2524
159,0.6519,0.0034,9.9911,0.4601,0.1787,9.8246,0.0565,0.1397,9.986,-0.0138,-0.1875,9.8313,0.3568,-0.2914,9.9829
160,0.9766,-0.4464,9.7751,0.8571,-0.3421,9.7479,0.5003,-0.5321,9.7922,0.4406,-0.7235,9.7207,0.7171,-0.6994,9.7347
161,0.8454,-0.4953,9.6527,0.8112,-0.4336,9.5906,0.4197,-0.6088,9.6497,0.356,-0.8547,9.5498,0.5766,-0.858,9.6123
162,0.505,-0.2048,9.5909,0.3995,-0.0321,9.55,0.0311,-0.396,9.6962,0.0533,-0.5217,9.589,0.2775,-0.4994,9.6136
163,0.0422,0.4426,9.8085,-0.1651,0.5362,9.8219,-0.4595,0.2401,9.7992,-0.4828,0.0695,9.7446,-0.1555,0.1796,9.8085
164,-0.253,0.9891,10.0166,-0.691,0.9147,9.9873,-0.9559,0.6408,10.0575,-0.8632,0.492,10.0691,-0.4973,0.6242,10.0424
165,-0.3766,0.7323,10.2032,-0.7504,0.7691,10.2317,-0.9848,0.3421,10.2784,-0.9203,0.315,10.1972,-0.4845,0.4998,10.1986
166,-0.0063,0.3504,10.3419,-0.3609,0.1836,10.2877,-0.6748,-0.1992,10.2909,-0.4657,-0.1286,10.4251,-0.132,0.0596,10.3623
167,0.364,-0.2644,10.2697,0.1012,-0.439,10.2056,-0.2021,-0.7682,10.1804,0.0869,-0.6998,10.1413,0.4053,-0.4089,10.1879
168,0.788,-0.3513,9.9558,0.5002,-0.6835,9.8786,0.3583,-1.0351,9.8861,0.5235,-0.8762,9.924,0.8342,-0.5375,9.9962
169,0.9192,-0.1466,9.6992,0.5384,-0.4056,9.6607,0.3652,-0.6428,9.8152,0.5518,-0.5368,9.7195,0.8967,-0.1334,9.7602
170,0.6844,0.5481,9.6069,0.1519,0.2568,9.6269,0.1359,-0.1356,9.6112,0.4238,0.1698,9.519,0.7439,0.381,9.5026
