timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
13,-0.0086,0.0789,18.4899,-0.1794,0.0799,18.4894,-0.5586,0.3613,18.4091,-0.4811,0.5432,18.4585,-0.1403,0.4651,18.3499
14,-0.3252,0.4851,18.1565,-0.5315,0.482,18.1776,-0.7971,0.8034,18.1624,-0.7956,0.8962,18.224,-0.4462,0.6279,18.1388
15,-0.3419,0.2581,18.0125,-0.6202,0.4149,17.9467,-0.8888,0.6951,18.0102,-0.8037,0.7854,17.9954,-0.4388,0.5002,17.8997
16,-0.0132,-0.1663,17.9128,-0.3195,-0.0332,17.8184,-0.621,0.147,17.8762,-0.4244,0.2989,17.9054,-0.14,-0.0168,17.9583
17,0.4463,-0.7603,18.0631,0.1171,-0.6059,17.9559,-0.088,-0.2833,17.9335,0.2021,-0.276,17.996,0.432,-0.5882,17.9188
18,0.7676,-0.8355,18.2319,0.4143,-0.6259,18.1847,0.2806,-0.4268,18.2181,0.4269,-0.4854,18.1977,0.8098,-0.841,18.1039
19,0.9215,-0.6632,18.4058,0.5649,-0.3017,18.3405,0.3847,-0.1276,18.3769,0.5849,-0.1336,18.4021,0.8391,-0.5179,18.3953
20,0.4887,0.0516,18.4159,0.1956,0.2937,18.5308,0.1212,0.415,18.4647,0.3758,0.2448,18.4966,0.5931,-0.0301,18.4589
21,-0.0032,0.4642,18.3839,-0.344,0.7517,18.4588,-0.4022,0.8496,18.3907,-0.0804,0.6068,18.4287,0.3139,0.3679,18.5069
22,-0.3619,0.4779,18.2645,-0.7513,0.7835,18.2877,-0.7675,0.7879,18.215,-0.4389,0.7237,18.2267,-0.1171,0.2633,18.3418
23,-0.6684,0.0972,18.0241,-0.9337,0.2868,18.0869,-0.9172,0.4008,18.0083,-0.5689,0.1131,17.9542,-0.2434,-0.0964,17.9307
24,-0.4536,-0.5808,17.8369,-0.6592,-0.2232,17.8079,-0.661,-0.2879,17.7074,-0.3099,-0.5287,17.7142,-0.1424,-0.6149,17.7055
25,-0.0291,-0.6455,17.6417,-0.2949,-0.3748,17.5983,-0.1518,-0.5246,17.7081,0.1382,-0.8488,17.6406,0.3164,-0.8606,17.566
26,0.4051,-0.4696,17.7446,0.2235,-0.2587,17.7388,0.2341,-0.2576,17.6478,0.6319,-0.6258,17.7029,0.693,-0.6473,17.7278
27,0.6762,0.2744,17.9663,0.4141,0.4133,17.8666,0.5574,0.1775,17.8474,0.8984,-0.0068,17.9309,0.9236,-0.1237,17.8988
28,0.3536,0.7137,18.0325,0.236,0.899,18.0118,0.4571,0.6026,18.0662,0.6516,0.3529,18.1236,0.7702,0.528,18.0879
29,-0.0411,0.7686,18.1796,-0.1638,0.8306,18.1495,-0.0,0.5411,18.1725,0.3403,0.385,18.1095,0.2824,0.5402,18.2314
30,-0.5988,0.4132,18.1434,-0.6635,0.4942,18.2455,-0.4459,0.1489,18.1899,-0.1559,-0.0629,18.1319,-0.203,0.0624,18.1252
31,-0.7961,-0.0941,18.0037,-0.9447,-0.1794,17.9421,-0.6166,-0.4829,17.9512,-0.3552,-0.6671,17.9557,-0.5321,-0.3086,17.9973
32,-0.8673,-0.3538,17.7503,-0.7644,-0.5123,17.8462,-0.5513,-0.8415,17.7145,-0.2479,-0.9082,17.7341,-0.4523,-0.6605,17.6983
33,-0.4123,-0.2548,17.5246,-0.3936,-0.4997,17.5131,-0.0557,-0.6437,17.3918,0.0338,-0.6385,17.5576,-0.0666,-0.4833,17.5771
34,-0.0021,0.3066,17.4486,0.0996,-0.0133,17.4306,0.3296,-0.2136,17.3812,0.5791,-0.1584,17.449,0.3354,0.1494,17.4732
35,0.4135,0.7627,17.5258,0.4904,0.5086,17.4682,0.7699,0.2822,17.4672,0.8816,0.4691,17.3659,0.6621,0.6617,17.4523
36,0.3384,0.8203,17.7103,0.3773,0.6207,17.677,0.7855,0.3771,17.6688,0.7907,0.5363,17.5699,0.4753,0.842,17.5933
37,-0.0511,0.4675,17.8558,0.1475,0.1163,17.8744,0.4903,0.0614,17.8213,0.4366,0.2785,17.8668,0.1753,0.4476,17.8222
38,-0.5275,-0.094,18.0473,-0.3045,-0.4651,18.0616,-0.072,-0.4661,17.956,-0.0684,-0.3609,18.0745,-0.3246,-0.1191,18.0195
39,-0.8489,-0.4791,18.0716,-0.6457,-0.7621,18.1134,-0.3945,-0.9156,18.0349,-0.3721,-0.5606,18.0113,-0.8296,-0.3211,18.0837
40,-0.864,-0.4751,18.001,-0.6861,-0.7322,17.9098,-0.2873,-0.7557,17.8644,-0.3753,-0.4366,17.9162,-0.7826,-0.3303,17.9461
41,-0.5316,-0.1614,17.7169,-0.3464,-0.2374,17.75,-0.0103,-0.2808,17.734,-0.1898,0.1156,17.7133,-0.4928,0.2026,17.7673
42,-0.1104,0.4103,17.5231,0.2587,0.2965,17.554,0.4877,0.3391,17.5207,0.2058,0.6595,17.4657,-0.036,0.665,17.55
43,0.4117,0.6297,17.4206,0.6742,0.4447,17.3835,0.9077,0.5982,17.4867,0.6084,0.772,17.4562,0.3311,0.7989,17.4277
44,0.3729,0.32,17.527,0.8449,0.0872,17.5141,0.9572,0.2862,17.5957,0.6226,0.5359,17.5104,0.4152,0.4648,17.4829
45,0.2286,-0.4303,17.7474,0.4615,-0.3645,17.6751,0.6662,-0.247,17.6972,0.3971,0.0139,17.7745,0.1212,-0.0248,17.7525
46,-0.1659,-0.7619,17.9256,0.1788,-0.8842,18.0037,0.2154,-0.5959,17.9427,-0.1569,-0.4516,18.0527,-0.365,-0.5082,17.9681
47,-0.6184,-0.6991,18.2226,-0.3203,-0.6835,18.2176,-0.3286,-0.4754,18.1946,-0.5701,-0.2728,18.1644,-0.8148,-0.5255,18.1729
48,-0.7454,-0.3912,18.2834,-0.3802,-0.2958,18.224,-0.4357,-0.039,18.3378,-0.8389,0.1204,18.1917,-0.9604,-0.1207,18.3247
49,-0.377,0.1858,18.1763,-0.2254,0.2985,18.2212,-0.2358,0.6323,18.1786,-0.5902,0.598,18.2465,-0.674,0.433,18.0927
50,-0.0218,0.413,18.0293,0.2457,0.5765,18.032,0.1587,0.913,17.955,-0.2718,0.8012,18.0496,-0.3262,0.6461,18.0334
51,0.5048,0.1446,17.7221,0.6345,0.4531,17.8548,0.6314,0.613,17.8239,0.2683,0.6072,17.9255,0.2405,0.3389,17.7434
52,0.8604,-0.4099,17.6438,0.9193,-0.1156,17.7272,0.6555,0.1944,17.6767,0.406,0.0675,17.6721,0.4461,-0.1792,17.6497
53,0.6415,-0.752,17.822,0.8051,-0.5082,17.9072,0.5161,-0.2637,17.6818,0.2777,-0.4939,17.8287,0.2775,-0.7794,17.873
54,0.2162,-0.829,18.0331,0.387,-0.533,17.9796,0.238,-0.3344,18.0667,-0.2142,-0.5881,18.1276,-0.2247,-0.843,18.0403
55,-0.2435,-0.2881,18.3581,-0.174,-0.139,18.2681,-0.4604,0.1034,18.27,-0.6685,-0.2357,18.2965,-0.6117,-0.4994,18.1997
56,-0.4132,0.2261,18.4668,-0.4314,0.526,18.5398,-0.7072,0.6413,18.4251,-0.8893,0.291,18.469,-0.7736,0.1675,18.466
57,-0.3478,0.589,18.4736,-0.3622,0.79,18.5216,-0.6538,0.8567,18.534,-0.7922,0.5025,18.5081,-0.6477,0.4397,18.547
58,0.1205,0.4845,18.4441,-0.0592,0.7032,18.3919,-0.2947,0.6236,18.3747,-0.4365,0.385,18.5058,-0.2295,0.1878,18.4166
59,0.6709,-0.0015,18.3239,0.5213,0.1688,18.2821,0.1606,0.0566,18.2161,-0.024,-0.1896,18.2554,0.2779,-0.2093,18.2609
60,0.9374,-0.3902,18.0496,0.7982,-0.2833,18.0844,0.413,-0.5329,18.0847,0.2349,-0.7175,18.1476,0.6265,-0.7427,18.0264
61,0.8137,-0.5333,17.9497,0.7413,-0.2973,17.8842,0.3326,-0.7375,17.8538,0.288,-0.86,17.8584,0.674,-0.8574,17.8963
62,0.5403,-0.1335,17.9628,0.3634,-0.0708,17.9233,0.0772,-0.3245,18.063,-0.0352,-0.5342,17.963,0.3429,-0.3157,17.8771
63,0.0941,0.4446,18.1046,-0.1976,0.3952,18.087,-0.4309,0.2526,17.9432,-0.4166,-0.0095,18.0653,-0.1484,0.1878,18.1528
64,-0.3312,0.8124,18.3987,-0.5116,0.9121,18.3524,-0.8896,0.5739,18.4038,-0.7316,0.4103,18.3304,-0.6003,0.6071,18.4043
65,-0.2736,0.7376,18.4425,-0.6715,0.7033,18.5006,-0.953,0.3822,18.5266,-0.7955,0.3762,18.5816,-0.4937,0.4956,18.536
66,-0.0972,0.2745,18.5608,-0.2769,0.0882,18.5981,-0.6223,-0.1984,18.5195,-0.4857,-0.1752,18.5462,-0.0411,0.0878,18.6019
67,0.373,-0.2632,18.5727,0.1783,-0.4019,18.5686,-0.1418,-0.7208,18.5586,0.0289,-0.5986,18.4888,0.4276,-0.3161,18.5014
68,0.8534,-0.3799,18.2381,0.4795,-0.6334,18.2861,0.3503,-0.9057,18.1577,0.5095,-0.792,18.2861,0.6921,-0.5475,18.2197
69,0.8489,-0.1155,17.9445,0.4983,-0.3942,17.9993,0.3706,-0.6174,18.0155,0.7048,-0.5448,18.0014,0.8793,-0.1773,17.9764
70,0.5113,0.4338,17.8693,0.2205,0.2031,17.7982,0.1272,-0.0529,17.8705,0.5015,0.2027,17.829,0.6084,0.4434,17.9366
71,0.0167,0.7798,17.7189,-0.2508,0.4611,17.8135,-0.3311,0.3639,17.7974,-0.0539,0.5592,17.8959,0.225,0.8385,17.7865
72,-0.4722,0.6466,17.8514,-0.7313,0.3515,17.819,-0.7555,0.3439,17.8655,-0.4915,0.5604,17.9709,-0.1948,0.7499,17.9144
73,-0.6451,0.2884,18.0562,-0.978,-0.0284,18.0571,-0.8816,0.0001,18.2087,-0.6461,0.2034,18.1012,-0.3484,0.3866,18.1162
74,-0.3248,-0.3932,18.2996,-0.7425,-0.5677,18.2689,-0.6336,-0.6563,18.3143,-0.3023,-0.3368,18.3064,-0.2149,-0.1666,18.3456
75,0.0856,-0.709,18.4002,-0.2407,-0.9482,18.323,-0.2032,-0.7174,18.2802,0.1413,-0.6249,18.3729,0.2645,-0.4236,18.4172
76,0.4792,-0.4463,18.182,0.1735,-0.7181,18.1996,0.3033,-0.4623,18.2208,0.5509,-0.3555,18.2576,0.6983,-0.238,18.2688
77,0.6348,0.0843,17.9534,0.3924,-0.1173,18.0462,0.4951,-0.0351,18.0283,0.8851,0.4205,18.018,0.8291,0.3025,18.0609
78,0.4312,0.4258,17.723,0.1717,0.3392,17.6535,0.5151,0.5397,17.7332,0.8103,0.8326,17.7827,0.6958,0.7696,17.728
79,-0.1162,0.4873,17.5004,-0.1703,0.4593,17.5712,0.0811,0.603,17.592,0.3681,0.8651,17.556,0.271,0.7709,17.5636
80,-0.6493,0.0206,17.5098,-0.7407,-0.0026,17.5526,-0.342,0.3975,17.4826,-0.0038,0.4302,17.5146,-0.2102,0.3213,17.5536
81,-0.8967,-0.5688,17.6476,-0.9001,-0.4436,17.6846,-0.7449,-0.2273,17.5996,-0.4193,-0.0973,17.6642,-0.4594,-0.3311,17.6353
82,-0.7207,-0.9311,17.8444,-0.7033,-0.8543,17.8287,-0.493,-0.4701,17.8495,-0.3008,-0.3951,17.8265,-0.4124,-0.5785,17.8085
83,-0.3407,-0.7819,18.0108,-0.4107,-0.6313,17.9688,0.0037,-0.3254,17.9246,0.102,-0.2023,18.0753,-0.1308,-0.5539,18.0127
84,0.0347,-0.2482,18.0802,0.1276,0.06,18.1086,0.3405,0.2595,18.0758,0.5912,0.1131,18.1186,0.3594,-0.0738,18.1484
85,0.3452,0.3201,18.0033,0.532,0.5072,17.9433,0.862,0.7049,17.9764,0.908,0.7006,18.1006,0.5926,0.4542,18.1015
86,0.3775,0.4489,17.7464,0.3996,0.6984,17.8351,0.7799,0.8988,17.8306,0.8632,0.7428,17.8112,0.5208,0.4382,17.8405
87,0.0335,0.09,17.5038,0.1062,0.391,17.5692,0.5206,0.6271,17.5732,0.4712,0.3453,17.5718,0.2676,0.1516,17.5428
88,-0.5622,-0.4692,17.4254,-0.3475,-0.1567,17.317,0.0799,-0.0865,17.3719,-0.0618,-0.3268,17.5206,-0.2834,-0.5599,17.3663
89,-0.8506,-0.677,17.4648,-0.6689,-0.3837,17.4471,-0.2669,-0.4245,17.2998,-0.4312,-0.6468,17.4048,-0.8365,-0.8848,17.3514
90,-0.9507,-0.594,17.534,-0.5792,-0.3829,17.5297,-0.4047,-0.3093,17.4989,-0.4516,-0.5489,17.5204,-0.8432,-0.7609,17.4911
91,-0.5251,-0.0939,17.793,-0.2244,0.2513,17.7972,-0.0317,0.1866,17.7027,-0.1526,-0.1666,17.8195,-0.4703,-0.2175,17.7165
92,-0.0341,0.5568,17.9953,0.2629,0.7384,17.9672,0.4627,0.6368,17.9394,0.2946,0.2618,18.0187,-0.1032,0.1743,17.9764
93,0.358,0.6388,18.0826,0.6476,0.9056,18.1039,0.9318,0.7125,18.1565,0.6188,0.4715,18.0983,0.4131,0.379,18.1107
94,0.5845,0.479,18.1391,0.8063,0.6155,18.1125,0.9151,0.5232,18.1267,0.7164,0.151,18.0869,0.4297,0.2205,18.0602
95,0.1158,-0.0742,17.8798,0.6132,-0.0525,17.9515,0.6776,-0.2095,17.8907,0.37,-0.4298,17.9391,0.1274,-0.3532,17.9962
96,-0.2372,-0.3304,17.6535,0.0303,-0.3386,17.7067,0.1042,-0.6864,17.7586,-0.1309,-0.9346,17.7919,-0.3766,-0.6786,17.6911
97,-0.612,-0.4617,17.4798,-0.2495,-0.4205,17.6224,-0.2448,-0.6833,17.5962,-0.5235,-0.8399,17.6309,-0.8562,-0.6132,17.5153
98,-0.6706,0.1075,17.558,-0.3943,0.0795,17.6124,-0.4075,-0.307,17.5251,-0.8376,-0.4387,17.6045,-0.9791,-0.1992,17.6885
99,-0.4579,0.6332,17.8158,-0.1033,0.4777,17.8845,-0.2784,0.2052,17.7062,-0.5585,0.2037,17.6373,-0.7448,0.4491,17.7031
100,-0.0531,0.8824,17.9669,0.3384,0.769,18.1131,0.1481,0.4619,18.0177,-0.1241,0.4242,18.0281,-0.2571,0.7447,17.8708
101,0.5474,0.6231,18.2115,0.7169,0.4801,18.2902,0.6645,0.1441,18.2763,0.2627,0.2561,18.3073,0.1879,0.4557,18.2202
102,0.7226,0.0413,18.4201,1.0018,-0.1271,18.3917,0.8071,-0.3624,18.359,0.4151,-0.2474,18.446,0.4698,0.129,18.405
103,0.6188,-0.3591,18.459,0.7702,-0.5509,18.3543,0.6246,-0.8149,18.3951,0.2221,-0.6984,18.4233,0.3345,-0.5173,18.3896
104,0.2397,-0.4371,18.221,0.4207,-0.7111,18.2529,0.0783,-0.955,18.2253,-0.1224,-0.7278,18.3066,-0.1512,-0.3868,18.2235
105,-0.1984,-0.0258,17.9731,-0.0837,-0.2805,18.0332,-0.3612,-0.4401,18.0469,-0.6514,-0.1266,17.995,-0.4977,0.0402,17.9683
106,-0.445,0.4987,17.8485,-0.4019,0.1907,17.9317,-0.7347,0.0608,17.9256,-0.8995,0.3926,17.8751,-0.8059,0.6127,17.944
107,-0.4107,0.7719,17.9245,-0.3303,0.4964,17.8708,-0.5174,0.5273,17.793,-0.8449,0.7103,17.9152,-0.7403,0.8733,17.8549
108,-0.0209,0.4806,18.0105,0.1627,0.2106,18.1,-0.222,0.3958,17.9739,-0.5669,0.6618,18.0883,-0.1813,0.7427,17.9784
109,0.6289,-0.0978,18.3217,0.5397,-0.2525,18.2781,0.1903,-0.1616,18.2659,0.082,0.1458,18.2139,0.2693,0.2653,18.1955
110,0.8742,-0.5163,18.5111,0.9037,-0.7342,18.496,0.5224,-0.6493,18.4278,0.3712,-0.3126,18.5132,0.6709,-0.355,18.5353
111,0.8806,-0.7262,18.599,0.6077,-0.9557,18.6066,0.3724,-0.6542,18.6366,0.4066,-0.5357,18.6071,0.6885,-0.5002,18.5851
112,0.5439,-0.3715,18.5176,0.3369,-0.5607,18.5575,0.0174,-0.2633,18.556,-0.042,-0.0426,18.5917,0.2499,-0.1624,18.5925
113,0.034,0.0978,18.4354,-0.1609,0.1434,18.3877,-0.4503,0.388,18.4454,-0.4832,0.5472,18.3439,-0.0469,0.4119,18.4238
114,-0.2977,0.4219,18.213,-0.634,0.4795,18.1855,-0.7992,0.6665,18.1155,-0.8042,0.921,18.1639,-0.5152,0.7198,18.1839
115,-0.3244,0.2952,17.9433,-0.6273,0.4522,17.9583,-0.9411,0.7575,17.9826,-0.7979,0.869,18.0045,-0.4759,0.5041,17.911
116,-0.0875,-0.187,17.8353,-0.2969,-0.0375,17.9121,-0.5662,0.229,17.9758,-0.481,0.2611,17.9282,-0.0913,0.0129,18.0119
117,0.4526,-0.7756,17.945,0.1413,-0.5574,18.0739,-0.1189,-0.3704,17.9815,0.0735,-0.1924,17.9978,0.4043,-0.5275,18.0002
118,0.8034,-0.8598,18.1376,0.4657,-0.6966,18.1897,0.3856,-0.4484,18.0849,0.4864,-0.4892,18.1369,0.795,-0.8292,18.2153
119,0.9103,-0.6257,18.3803,0.5692,-0.3479,18.3669,0.4156,-0.173,18.3591,0.6857,-0.2525,18.4289,0.9402,-0.6885,18.3349
120,0.4986,-0.1234,18.4494,0.2974,0.2235,18.4579,0.1104,0.4167,18.4875,0.3141,0.3187,18.3924,0.7342,-0.005,18.5411
121,0.0525,0.4578,18.495,-0.2243,0.6968,18.442,-0.3111,0.8307,18.368,-0.0275,0.711,18.412,0.1893,0.428,18.4235
122,-0.3951,0.4513,18.2065,-0.7474,0.729,18.2933,-0.731,0.7897,18.1346,-0.5111,0.5553,18.2281,-0.1445,0.3583,18.3185
123,-0.5751,0.0209,17.9543,-1.0027,0.3065,18.0613,-0.8953,0.3879,17.9702,-0.5688,0.0516,18.0277,-0.4472,-0.126,18.0977
124,-0.4475,-0.4332,17.7798,-0.7454,-0.1837,17.9055,-0.6101,-0.1999,17.7271,-0.351,-0.6091,17.8192,-0.1546,-0.6772,17.821
125,0.0912,-0.6699,17.6048,-0.231,-0.4796,17.6682,-0.1767,-0.5074,17.6903,0.2717,-0.8307,17.6454,0.2988,-0.8437,17.6571
126,0.4587,-0.356,17.6897,0.1743,-0.092,17.6649,0.3581,-0.3195,17.6045,0.6336,-0.6391,17.6636,0.7346,-0.6713,17.7213
127,0.5476,0.156,17.8697,0.3749,0.3175,17.9314,0.5255,0.1928,17.8896,0.9584,-0.0329,17.8443,0.9767,-0.0323,17.8364
128,0.444,0.7959,18.0472,0.3515,0.8075,17.9907,0.3794,0.6765,18.0924,0.7243,0.3949,18.0504,0.7677,0.514,18.029
129,-0.0312,0.7899,18.2426,-0.1391,0.812,18.1176,0.1154,0.6587,18.1364,0.3687,0.474,18.1875,0.4003,0.5554,18.2471
130,-0.5667,0.3838,18.1743,-0.6739,0.4181,18.1756,-0.4249,0.1049,18.262,-0.116,-0.0842,18.0953,-0.2008,0.1784,18.2091
131,-0.9157,-0.1432,18.0431,-0.9185,-0.2563,18.0132,-0.6843,-0.4861,18.0304,-0.3868,-0.6026,17.9347,-0.5169,-0.4462,17.9415
132,-0.7531,-0.4628,17.7987,-0.7722,-0.5416,17.757,-0.4497,-0.7624,17.6647,-0.2314,-0.9357,17.71,-0.4873,-0.6376,17.687
133,-0.4062,-0.2467,17.5132,-0.4315,-0.3925,17.4547,-0.0259,-0.7057,17.547,0.1155,-0.7182,17.5875,-0.1556,-0.4141,17.5264
134,0.0554,0.259,17.4243,0.2138,0.0656,17.4544,0.5069,-0.1432,17.4179,0.6011,-0.1496,17.4441,0.387,0.1781,17.372
135,0.3695,0.7453,17.4382,0.4649,0.5875,17.442,0.8253,0.3731,17.4356,0.8624,0.475,17.4224,0.5838,0.7174,17.473
136,0.2923,0.9673,17.5673,0.4261,0.6369,17.6631,0.776,0.3531,17.6584,0.7965,0.5294,17.7004,0.5286,0.8925,17.7281
137,-0.154,0.4471,17.9113,0.1599,0.1301,17.9631,0.4639,-0.0266,17.886,0.4186,0.1957,17.8006,0.1703,0.4476,17.8576
138,-0.5561,-0.1607,18.0439,-0.3106,-0.48,18.0123,-0.0666,-0.485,18.0808,-0.0829,-0.2539,18.0157,-0.4608,-0.0705,18.0946
139,-0.9796,-0.5082,18.0059,-0.6678,-0.8292,18.1356,-0.3136,-0.8758,18.0595,-0.4302,-0.6708,18.1031,-0.7692,-0.3674,18.1024
140,-0.939,-0.3889,17.9319,-0.6762,-0.7635,17.9074,-0.3366,-0.6629,17.8561,-0.417,-0.4671,17.9082,-0.8333,-0.3363,17.9663
141,-0.544,0.0714,17.6899,-0.3139,-0.2453,17.7373,-0.0686,-0.1165,17.717,-0.23,0.0735,17.7158,-0.5545,0.1752,17.7678
142,-0.0024,0.479,17.5618,0.2003,0.2405,17.5212,0.4366,0.3549,17.6202,0.3327,0.7056,17.5273,-0.0908,0.6829,17.5016
143,0.3677,0.5569,17.4532,0.7061,0.3913,17.4441,0.8282,0.5954,17.4975,0.5958,0.8994,17.4768,0.3909,0.8311,17.543
144,0.4443,0.2303,17.6342,0.7745,0.1366,17.5877,0.961,0.3915,17.5046,0.6694,0.5371,17.4914,0.372,0.5578,17.5386
145,0.2338,-0.3854,17.8211,0.5636,-0.5129,17.6924,0.6305,-0.2449,17.6577,0.395,0.0514,17.7061,0.2045,-0.0969,17.774
146,-0.2471,-0.7255,18.0455,0.1059,-0.7734,18.0201,0.2117,-0.517,17.9694,-0.0873,-0.3376,18.015,-0.3087,-0.5955,17.9554
147,-0.6086,-0.7761,18.1701,-0.2527,-0.8873,18.16,-0.2804,-0.4925,18.1859,-0.6195,-0.3414,18.2231,-0.8385,-0.4791,18.2081
148,-0.7098,-0.2397,18.2488,-0.4926,-0.2246,18.3536,-0.4262,0.0542,18.3132,-0.7367,0.1663,18.2955,-0.8833,-0.1832,18.2942
149,-0.5887,0.2316,18.2162,-0.1488,0.3035,18.0937,-0.3219,0.6552,18.1065,-0.6871,0.5811,18.1265,-0.7834,0.4463,18.1855
150,0.0007,0.4878,18.0523,0.3245,0.4852,17.9511,0.1539,0.8724,17.9861,-0.1483,0.8104,18.09,-0.2504,0.6073,17.9871
151,0.375,0.1752,17.8064,0.6447,0.4519,17.839,0.6826,0.6281,17.8105,0.3099,0.5681,17.8112,0.1588,0.3356,17.8571
152,0.7358,-0.2486,17.7898,1.0204,-0.0266,17.6819,0.7358,0.1582,17.8405,0.4336,0.0468,17.7692,0.343,-0.241,17.746
153,0.5007,-0.8263,17.8128,0.9158,-0.4713,17.8356,0.5748,-0.3253,17.873,0.2414,-0.4972,17.7778,0.2839,-0.8483,17.7785
154,0.2761,-0.8451,17.9525,0.3199,-0.5381,18.0316,0.0693,-0.3761,17.9614,-0.2172,-0.6065,17.9793,-0.0981,-0.7896,18.0683
155,-0.2196,-0.3612,18.274,-0.1616,-0.1263,18.3711,-0.4778,0.0364,18.2026,-0.6823,-0.0968,18.2521,-0.5781,-0.3866,18.3471
156,-0.4552,0.246,18.4923,-0.4224,0.4502,18.4654,-0.7281,0.5767,18.5668,-0.8598,0.3051,18.5898,-0.806,0.1846,18.4673
157,-0.3371,0.5605,18.5608,-0.297,0.8799,18.6058,-0.6823,0.8947,18.5453,-0.8802,0.4954,18.5645,-0.6628,0.4732,18.5487
158,0.0849,0.5148,18.5188,0.0889,0.7022,18.3959,-0.3262,0.6268,18.4452,-0.4072,0.3722,18.4775,-0.3141,0.2472,18.4501
159,0.547,-0.0188,18.206,0.5022,0.233,18.2126,0.2428,0.1046,18.2707,0.0965,-0.197,18.3194,0.2774,-0.3239,18.1579
160,0.9008,-0.4557,17.9768,0.7719,-0.2047,18.0999,0.375,-0.4416,18.0911,0.2198,-0.719,18.0463,0.6215,-0.7681,18.0753
161,0.8838,-0.5971,17.9353,0.775,-0.3742,17.8971,0.3307,-0.6442,17.8635,0.3709,-0.913,17.9619,0.5796,-0.8113,17.9683
162,0.5953,-0.1181,17.873,0.4057,-0.1099,17.9519,0.1216,-0.3434,18.0254,0.0101,-0.5315,17.9602,0.2597,-0.5081,17.9601
163,0.0393,0.5489,18.1543,-0.1142,0.5214,18.1237,-0.5025,0.2135,18.0982,-0.4447,0.085,18.1277,-0.1649,0.1278,18.1214
164,-0.2982,0.8304,18.2476,-0.5917,0.873,18.4229,-0.9186,0.4864,18.3403,-0.8506,0.3327,18.4272,-0.4319,0.6364,18.2171
165,-0.3248,0.7625,18.5542,-0.6271,0.7045,18.6105,-0.9546,0.3196,18.6687,-0.8228,0.3048,18.6088,-0.451,0.5088,18.4952
166,-0.0227,0.2767,18.5148,-0.3607,0.1587,18.6709,-0.5435,-0.092,18.6469,-0.3678,-0.1468,18.598,-0.1203,0.0571,18.5664
167,0.4193,-0.3992,18.4476,0.1126,-0.4936,18.5216,-0.1176,-0.6678,18.5345,0.048,-0.6827,18.4728,0.3556,-0.3527,18.5695
168,0.8391,-0.3955,18.2802,0.508,-0.6199,18.2777,0.2657,-0.983,18.2152,0.4911,-0.7672,18.2219,0.8942,-0.4248,18.3388
169,0.9103,-0.1786,18.0118,0.5449,-0.3199,17.972,0.5491,-0.5744,18.0532,0.6294,-0.5167,17.9512,0.9371,-0.2122,18.085
170,0.5862,0.4059,17.8632,0.1327,0.2705,17.8602,0.0581,0.0349,17.8809,0.3542,0.1488,17.877,0.6628,0.3912,17.7346
