timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.037,0.3437,0.0915,9.8126,0.074,-0.3461,9.8942,-0.1643,-0.0673,9.8644,-0.2438,-0.0413,9.9519,0.0315,-0.0057,9.8983
0.038,0.1935,0.0921,9.7709,0.2594,-0.035,9.8627,-0.0689,-0.1681,9.983,-0.0566,0.0565,9.8593,-0.0132,0.0616,10.0129
0.039,0.3654,0.1519,10.0216,-0.0494,-0.0392,9.9195,-0.1873,-0.0498,9.7777,-0.2602,0.06,9.8222,-0.0483,0.3268,9.8208
0.04,0.2068,0.1642,9.981,0.1198,-0.0934,9.9185,-0.2532,-0.1273,9.8588,-0.1679,-0.0376,9.9608,0.0464,0.0374,9.9158
0.041,0.3682,0.0767,9.8127,0.133,-0.1754,9.8574,-0.0687,-0.0892,9.8328,-0.2172,-0.0756,9.7584,-0.0017,0.0905,9.8383
0.042,0.0723,0.1009,9.8831,0.0141,-0.2432,9.8368,-0.0789,-0.1236,10.0597,-0.2899,-0.0384,9.8767,-0.0767,0.1631,10.0563
0.043,0.2596,0.0666,9.9026,0.1584,-0.1634,9.9837,-0.2257,-0.0958,9.9884,-0.1384,-0.0881,9.8829,-0.0161,0.1473,9.9434
0.044,0.1756,0.0812,9.8624,0.1059,-0.077,10.0817,-0.2509,-0.1638,9.8898,-0.2704,0.1061,9.7524,0.0485,0.2952,9.7989
0.045,0.1118,0.0601,9.7023,0.1373,-0.2424,9.8296,0.0039,-0.3126,9.9824,-0.0451,0.0033,10.0163,-0.0177,0.271,9.9453
0.046,0.2898,0.1998,9.9415,0.1131,-0.0208,9.8744,-0.0636,-0.176,9.7745,-0.0309,0.0445,10.1069,-0.2057,0.185,9.9395
0.047,0.1588,-0.0194,9.9121,0.0905,-0.1666,9.8893,0.0691,-0.0073,9.9031,-0.1762,0.0219,9.9346,0.0769,0.3317,9.9019
0.048,0.1762,0.0146,9.9862,-0.0397,-0.0054,9.8838,0.0261,-0.0939,9.9142,-0.1455,0.1288,9.8376,0.1267,0.0708,9.7965
0.049,0.2498,-0.0005,9.998,0.2008,-0.1845,10.0418,-0.0257,-0.1455,9.9345,-0.3428,0.1021,9.8097,0.1003,0.2465,9.7495
0.05,0.1723,-0.1283,9.9381,0.081,-0.0623,10.1057,-0.2428,-0.0339,10.0988,-0.0776,0.2041,9.8224,0.1642,0.3184,9.655
0.051,0.273,-0.0516,9.7716,0.1758,-0.0916,9.8144,-0.2537,-0.0549,9.9311,-0.2763,0.2455,10.1217,-0.0057,0.3018,10.0181
0.052,0.2468,-0.0524,10.0294,-0.121,-0.1116,9.8975,0.1076,-0.1096,9.9173,-0.0941,0.1335,10.0021,0.0603,0.2155,9.8735
0.053,0.1774,-0.0939,9.8687,0.1593,-0.1975,9.9033,-0.2162,-0.128,9.9876,-0.0528,0.2366,9.8668,0.115,0.0539,9.8313
0.054,0.3732,0.174,9.8149,-0.0113,-0.1969,10.0216,-0.1199,-0.0441,9.8052,0.0378,0.1185,10.2367,0.146,0.227,9.9742
0.055,0.2864,0.1672,9.9046,0.0623,-0.0668,9.8422,-0.1577,-0.0543,9.8201,-0.1772,0.2591,9.9439,-0.0257,0.0931,9.95
0.056,-0.0016,0.0025,9.934,0.0336,-0.225,9.9502,-0.17,-0.0932,9.9621,-0.2326,0.1308,9.9083,0.0666,0.0788,9.9353
0.057,0.1514,0.037,9.7761,0.0933,-0.1529,9.9122,-0.2589,-0.0335,9.8516,-0.2663,0.0492,9.9445,-0.0712,0.2642,9.8457
0.058,0.1979,0.0311,9.795,0.0327,-0.1552,9.6654,-0.1395,-0.0947,9.8087,-0.0215,0.0495,9.888,0.0903,-0.0099,9.8607
0.059,0.3764,-0.0587,9.9196,0.0311,-0.2522,9.8781,-0.2064,0.0105,9.9891,-0.084,0.1641,9.7985,0.1413,0.0335,9.8472
0.06,0.1053,-0.1741,9.9864,-0.103,-0.2845,9.9764,-0.1562,-0.08,9.7562,-0.2074,0.1856,9.8781,0.0505,0.2597,9.8157
0.061,0.2622,-0.099,9.8476,0.05,-0.1838,9.8235,-0.1693,-0.1309,10.0135,-0.1513,0.0838,9.7356,0.0249,0.2098,9.9516
0.062,0.2385,0.0854,9.7979,-0.2306,-0.0996,9.8433,-0.1153,-0.0197,9.9717,-0.1226,0.0713,9.6159,0.1493,0.1597,9.7759
0.063,0.1132,-0.0612,9.8675,0.0605,-0.1922,9.8485,-0.1656,0.0809,9.8959,-0.082,0.0193,9.7654,-0.1248,0.104,9.8287
0.064,0.2576,-0.0138,9.7277,0.0214,-0.1344,9.8668,-0.3172,-0.0899,9.8466,-0.1196,0.1892,9.7455,0.019,0.0518,9.8588
0.065,0.1243,-0.0476,9.9078,-0.006,-0.1705,10.0892,-0.196,0.1188,9.9699,-0.0214,0.1988,9.8049,0.0154,0.1795,10.051
0.066,0.3148,-0.0776,9.9129,-0.0163,0.0238,9.8964,-0.145,-0.0895,9.9579,-0.2059,-0.0537,9.7852,0.1017,0.0437,9.9427
0.067,0.2246,-0.1395,9.7836,0.0242,-0.069,10.0048,-0.219,-0.1504,9.9988,-0.4127,0.1406,9.8926,0.1659,-0.0109,9.9864
0.068,0.3004,0.034,10.0162,0.2093,-0.2063,9.8425,-0.1353,-0.1246,9.9306,-0.1682,0.0335,9.8172,-0.0248,0.1352,9.7988
0.069,0.2025,-0.1063,9.8806,0.1693,0.0039,10.0294,-0.1111,-0.2,9.9521,-0.0608,-0.0754,9.831,0.1398,0.14,9.8535
0.07,0.178,-0.1613,10.025,0.1998,-0.0774,9.9949,-0.2026,-0.0965,9.8718,-0.293,0.0066,9.7804,-0.1207,0.1016,9.85
0.071,0.2591,0.0527,10.024,0.0639,-0.1527,9.9385,-0.121,-0.0034,9.9685,-0.1993,0.1171,10.0309,0.0132,0.1094,9.9576
0.072,0.2429,-0.1239,9.9073,0.0656,-0.1874,9.836,-0.2485,-0.0816,9.9783,-0.1848,-0.0024,9.7904,0.0691,0.1734,9.7948
0.073,0.0966,0.0061,9.8916,0.1156,-0.0587,9.8626,-0.2473,-0.1383,9.9139,-0.0432,0.1685,9.9754,-0.0006,0.185,10.1011
0.074,0.3157,0.0515,9.9229,0.1834,-0.0316,9.9009,-0.1778,-0.1416,9.9665,-0.328,0.0246,9.7197,0.1882,0.1691,9.8808
0.075,0.3947,0.1306,9.8642,0.0325,-0.2119,9.9213,-0.471,-0.035,9.929,-0.2697,0.1366,9.9669,0.0556,0.1397,10.2169
0.076,0.4807,-0.1239,9.9572,0.0704,-0.1034,9.9243,-0.2165,-0.1263,9.8311,-0.2088,0.1731,9.9809,0.1299,0.1371,9.8496
0.077,0.3477,-0.1186,9.8137,0.1872,-0.4476,10.0601,-0.0107,-0.1132,9.9199,-0.3487,-0.0247,9.8451,0.1158,0.1546,9.9505
0.078,0.4116,-0.0603,10.0035,0.0048,-0.3059,10.104,-0.3118,-0.203,9.9852,-0.2917,0.1935,9.8905,0.1725,-0.1035,9.9091
0.079,0.4236,0.0023,9.9984,0.073,-0.4091,10.1139,-0.3774,-0.0538,9.871,-0.3666,0.2394,10.0229,0.147,0.3687,9.9478
0.08,0.5179,-0.1256,9.9491,-0.0151,-0.2814,9.9409,-0.4658,-0.2,9.9965,-0.0617,0.1936,10.2009,0.221,0.3874,9.8536
0.081,0.4409,-0.077,9.865,0.0695,-0.3734,9.8875,-0.4284,-0.1405,9.7826,-0.2648,0.2034,10.1611,0.2837,0.4674,10.1114
0.082,0.3108,-0.1102,10.1319,-0.0051,-0.3262,10.2774,-0.3993,-0.0895,10.0109,-0.1846,0.1795,10.1336,0.2041,0.4401,9.9596
0.083,0.3864,-0.1483,9.9997,-0.18,-0.2243,10.2199,-0.3279,-0.1702,10.0672,-0.1537,0.1498,10.1295,0.2682,0.144,9.9026
0.084,0.2883,-0.1679,10.007,-0.0458,-0.4048,10.0338,-0.3777,-0.0309,9.8782,-0.1728,0.1168,10.0687,0.1979,0.1117,9.9922
0.085,0.5794,-0.2236,10.0556,-0.0862,-0.4388,9.9818,-0.4309,-0.1924,9.8148,-0.3467,0.3818,10.0002,0.479,0.2458,10.0581
0.086,0.3724,0.0146,9.9248,-0.1058,-0.3229,10.0946,-0.5202,-0.2292,10.1706,-0.1681,0.4387,10.1265,0.3109,0.1944,10.0837
0.087,0.3823,-0.365,9.7166,-0.1719,-0.3618,9.9463,-0.5605,-0.1489,10.0103,-0.259,0.4377,9.9481,0.4298,0.1369,10.0631
0.088,0.3523,-0.1314,10.1088,-0.2363,-0.3377,9.9097,-0.5898,0.1641,10.0253,-0.1324,0.408,9.9922,0.4099,0.3111,9.7746
0.089,0.3141,-0.3752,9.8828,-0.19,-0.2246,10.0992,-0.5983,0.0366,9.951,-0.1879,0.5269,10.0112,0.3023,0.2107,9.7953
0.09,0.4312,-0.3969,9.8824,-0.1882,-0.5608,9.9917,-0.651,0.0554,10.0473,-0.1458,0.5756,10.0931,0.5429,0.3083,9.7709
0.091,0.3282,-0.4109,10.0293,-0.3548,-0.2916,10.0222,-0.5159,0.2334,10.0862,0.0015,0.4372,9.8648,0.4474,0.2063,10.0181
0.092,0.3137,-0.493,9.8888,-0.2094,-0.2836,9.9581,-0.5645,0.24,9.9273,0.0152,0.287,9.8739,0.5242,0.05,9.9688
0.093,0.4462,-0.492,9.965,-0.3733,-0.3437,9.9578,-0.5681,0.2872,10.055,0.0589,0.4241,9.9104,0.6824,0.1965,9.9833
0.094,0.1556,-0.3378,9.8287,-0.2601,-0.3197,9.9419,-0.4786,0.1285,9.875,0.2355,0.4536,9.9134,0.5344,0.1115,9.8852
0.095,0.0141,-0.5408,9.8309,-0.5435,-0.3959,9.7591,-0.483,0.4039,9.9571,0.2232,0.5035,10.1196,0.5315,-0.0233,9.9663
0.096,0.1526,-0.5295,9.9371,-0.5182,-0.2184,10.1101,-0.3636,0.2297,9.768,0.3222,0.5131,9.8862,0.307,-0.2261,9.9005
0.097,0.0496,-0.4571,9.7363,-0.4651,-0.2325,9.8599,-0.4937,0.3124,9.8815,0.4151,0.5548,9.9642,0.4755,-0.0642,9.8617
0.098,0.0107,-0.7493,9.8741,-0.3453,-0.4021,9.8247,-0.4904,0.3133,9.9797,0.2973,0.5428,9.9165,0.5681,0.0238,9.9178
0.099,-0.217,-0.4743,9.8183,-0.476,-0.2792,9.7322,-0.4197,0.4563,9.7638,0.2368,0.5313,9.8316,0.5391,-0.0533,9.9279
0.1,0.0143,-0.4767,9.7741,-0.4392,-0.1848,9.8206,-0.2162,0.4186,9.8213,0.2092,0.4991,9.492,0.7623,-0.2949,9.7295
0.101,0.0638,-0.5961,9.7822,-0.4689,0.0096,9.69,-0.3272,0.343,9.7724,0.3426,0.3726,9.5097,0.3595,-0.2643,9.9638
0.102,-0.1008,-0.5985,9.656,-0.7401,-0.0058,9.712,-0.3896,0.4072,9.6107,0.5017,0.3674,9.8219,0.6759,-0.1694,9.8175
0.103,-0.1845,-0.5349,9.5857,-0.6147,-0.0126,9.8528,-0.1906,0.403,9.7103,0.4984,0.5002,9.6446,0.5719,-0.044,9.9468
0.104,-0.2609,-0.3472,9.7715,-0.6142,0.0223,9.7736,-0.1081,0.607,9.7731,0.4342,0.0947,9.7053,0.5876,-0.169,9.7521
0.105,-0.2705,-0.4418,9.7162,-0.7092,0.1423,9.7027,-0.2274,0.2901,9.7588,0.4768,0.2237,9.7402,0.4801,-0.2861,9.6759
0.106,-0.2808,-0.2746,9.6038,-0.5187,-0.0641,9.6512,0.1631,0.3461,9.8423,0.5746,0.0152,9.7041,0.4496,-0.3829,9.718
0.107,-0.2779,-0.3518,9.6685,-0.4911,0.0547,9.5274,-0.035,0.6302,9.6843,0.5396,0.0934,9.7713,0.404,-0.2442,9.5326
0.108,-0.2897,-0.4167,9.5703,-0.6299,0.1029,9.5697,-0.2203,0.4482,9.6277,0.6216,0.0453,9.8587,0.4409,-0.2475,9.6125
0.109,-0.3442,-0.5357,9.7066,-0.2714,0.0952,9.8455,0.0045,0.2927,9.872,0.4971,0.2377,9.6878,0.5265,-0.1902,9.617
0.11,-0.404,-0.356,9.8186,-0.4766,0.0586,9.6512,0.0059,0.5716,9.7538,0.6014,0.1372,9.6034,0.1618,-0.1856,9.6281
0.111,-0.5543,-0.25,9.5594,-0.4333,0.3005,9.5936,0.1234,0.3874,9.5917,0.4917,0.0913,9.6284,0.2761,-0.4406,9.7755
0.112,-0.3821,-0.2543,9.7225,-0.2377,0.1529,9.6542,0.1485,0.3697,9.6326,0.4749,0.1897,9.7299,0.1423,-0.3629,9.5046
0.113,-0.2416,-0.2342,9.4,-0.2796,0.1601,9.5625,0.2185,0.2942,9.5333,0.5883,0.136,9.5085,0.0516,-0.4304,9.6333
0.114,-0.478,0.0284,9.6376,-0.4152,0.2587,9.4066,0.28,0.3086,9.6268,0.5785,0.1012,9.529,0.0559,-0.4608,9.5892
0.115,-0.3948,-0.1012,9.8292,-0.3152,0.2088,9.553,0.1659,0.186,9.5867,0.4762,-0.0892,9.6205,0.1146,-0.586,9.639
0.116,-0.4338,-0.2009,9.7355,-0.325,0.4287,9.4217,0.227,0.0157,9.6906,0.5634,0.1766,9.6391,0.2073,-0.2534,9.5476
0.117,-0.3191,-0.2116,9.4628,-0.2404,0.2847,9.5142,0.0414,0.334,9.4195,0.5077,-0.0591,9.8224,-0.0023,-0.5163,9.6583
0.118,-0.3346,-0.0705,9.6363,-0.1937,0.0927,9.4864,0.2505,0.1502,9.6482,0.6755,-0.1924,9.6028,0.0505,-0.4001,9.573
0.119,-0.2963,-0.0616,9.5586,-0.4618,0.1118,9.795,0.1502,0.188,9.7832,0.4247,-0.1626,9.7194,-0.0148,-0.3014,9.785
0.12,-0.3597,-0.0736,9.6318,-0.264,0.0712,9.6948,0.4089,0.2195,9.478,0.5595,-0.2487,9.5367,-0.1495,-0.2897,9.6814
0.121,-0.3332,-0.2284,9.6709,-0.4367,0.3761,9.5677,0.2151,0.225,9.7431,0.4597,-0.253,9.5625,0.1193,0.0006,9.5585
0.122,-0.3827,0.142,9.5859,0.158,0.1361,9.592,0.3022,0.2585,9.6873,0.4308,-0.2623,9.6653,-0.2626,-0.0552,9.7492
0.123,-0.3709,-0.0678,9.7283,-0.1825,0.0293,9.7205,0.2034,0.1526,9.629,0.191,-0.2805,9.6455,0.002,-0.1199,9.6368
0.124,-0.3465,0.0198,9.5919,-0.3693,0.3342,9.6773,0.0913,0.1087,9.6405,0.4279,-0.237,9.6941,-0.1647,-0.1251,9.678
0.125,-0.1385,0.0018,9.6986,-0.0052,0.163,9.7308,0.3377,-0.07,9.7621,0.1965,-0.2192,9.6073,0.0099,-0.1749,9.7066
0.126,-0.3161,0.0276,9.6124,-0.0829,0.145,9.7559,0.4035,0.0465,9.6665,0.0833,-0.2931,9.7901,-0.0691,-0.1073,9.6304
0.127,-0.3497,-0.1212,9.8434,-0.1529,0.1017,9.6856,0.0786,0.2447,9.7621,0.1814,0.0231,9.6539,0.0572,-0.0788,9.609
0.128,-0.2195,0.0531,9.8705,0.0895,0.0455,9.5373,0.3449,0.0208,9.6778,0.1184,-0.0907,9.762,0.0314,-0.217,9.6857
0.129,-0.1356,0.2158,9.6476,-0.2241,0.2551,9.644,0.2801,0.1096,9.5898,0.1253,-0.0087,9.6757,-0.0187,0.0191,9.7744
0.13,-0.2365,-0.0145,9.7598,-0.222,-0.1628,9.674,-0.0958,0.2697,9.6955,-0.0597,-0.064,9.7706,-0.0042,-0.2274,9.7443
0.131,-0.1366,0.0208,9.6938,-0.1473,0.1286,9.5948,0.2653,0.1661,9.7666,0.0713,0.0932,9.8088,0.0073,-0.1752,9.6922
0.132,-0.3208,0.1512,9.7624,0.0196,0.2023,9.886,0.0774,0.3644,9.7662,0.1682,-0.166,9.5295,-0.1599,-0.0478,9.5373
0.133,-0.0849,-0.0711,9.8019,-0.0679,0.1572,9.7703,0.0524,0.0742,9.6534,0.2602,-0.2147,9.7256,-0.2313,-0.262,9.7371
0.134,-0.1739,0.0935,9.8207,0.2369,-0.0466,9.8644,0.1591,0.135,9.6843,0.119,-0.0885,9.6952,-0.0249,-0.0562,9.7012
0.135,-0.2414,-0.2122,9.7621,-0.0782,0.0957,9.8106,0.1394,0.0912,9.863,0.2402,-0.0332,9.7023,-0.097,-0.1709,9.8751
0.136,-0.2124,0.0528,9.7074,-0.0276,0.1544,9.7877,0.2937,0.3175,9.8299,0.1961,-0.0239,9.5879,-0.0462,-0.1583,9.6449
0.137,-0.1667,-0.1004,9.7814,-0.0592,0.1626,9.7364,0.1946,0.1418,9.8359,0.2483,0.0382,9.7058,0.0123,0.0697,9.5807
0.138,-0.0872,-0.122,9.5824,-0.0195,0.2368,9.7274,-0.0237,0.1143,9.5247,0.0841,0.0691,9.7757,-0.0061,-0.2009,9.5128
0.139,-0.0984,-0.0328,9.8239,0.1175,0.0794,9.678,0.1918,0.0163,9.7958,0.0477,-0.0391,9.7269,0.2019,-0.0386,9.5795
0.14,-0.2356,0.0885,9.8258,-0.2432,0.1076,9.616,0.245,0.3542,9.5408,0.1773,-0.1103,9.7524,-0.1174,-0.1217,9.6901
0.141,-0.2811,-0.1793,9.7998,-0.321,0.2398,9.6405,0.0536,0.046,9.7119,0.1342,-0.0013,9.6527,0.1057,-0.2988,9.7558
0.142,-0.1035,0.0119,9.707,-0.1113,-0.0391,9.635,0.0687,0.1373,9.6956,0.0849,-0.0259,9.7579,-0.0306,-0.1094,9.751
0.143,-0.1967,-0.0045,9.6889,-0.172,0.2211,9.7117,0.051,0.2635,9.5911,0.1636,0.1054,9.5615,-0.0092,-0.2764,9.8073
0.144,-0.3238,-0.0236,9.7918,0.0055,0.071,9.6551,-0.0069,0.0715,9.7839,0.1548,-0.0636,9.7765,0.0066,-0.0956,9.6806
0.145,-0.1178,0.0118,9.6163,-0.0296,0.0344,9.8018,-0.0481,0.1157,9.5705,0.1981,-0.0692,9.6441,-0.0742,-0.1458,9.5865
0.146,-0.1854,0.0056,9.4312,-0.2455,0.335,9.702,0.1938,0.1445,9.8946,0.2469,-0.1559,9.7302,0.0267,-0.0812,9.7693
0.147,0.0226,0.1418,9.7152,-0.2577,0.2157,9.6729,0.1572,0.1405,9.76,0.0026,-0.0618,9.6952,-0.0928,-0.2844,9.7855
0.148,-0.2487,-0.0782,9.855,-0.1359,0.2937,9.6044,0.0283,0.0931,9.6961,0.1556,-0.1704,9.7742,-0.1143,-0.1646,9.6853
0.149,-0.3136,-0.1436,9.6472,0.0008,0.0862,9.6958,0.0966,0.1339,9.7438,0.1731,-0.0412,9.6803,-0.0391,-0.049,9.6696
0.15,-0.2263,-0.2287,9.6428,-0.0225,0.065,9.8028,0.1794,0.2622,9.6702,0.2236,0.0193,9.6441,-0.0304,-0.0851,9.7375
0.151,-0.1162,-0.0126,9.6012,0.0246,0.1606,9.5761,0.4094,0.1692,9.8231,0.0773,0.0539,9.6538,-0.0444,-0.2409,9.7701
0.152,-0.0398,0.0529,9.4957,-0.0567,0.1867,9.7372,0.2984,0.2072,9.6797,0.1985,-0.1733,9.9023,-0.0541,-0.0948,9.6828
0.153,-0.0323,0.083,9.702,-0.0714,0.156,9.7102,0.2132,0.1441,9.7789,0.0606,-0.1802,9.7072,-0.041,-0.1905,9.5358
0.154,-0.2209,-0.1126,9.6341,0.0866,0.0954,9.8001,0.1298,0.0043,9.4307,0.0546,0.032,9.7403,-0.2761,-0.2107,9.9477
0.155,-0.2382,0.0656,9.7962,-0.0408,0.2313,9.7684,0.2158,0.0951,9.6691,0.074,-0.0969,9.6765,-0.0892,-0.1161,9.66
0.156,-0.1385,0.1353,9.9009,-0.0089,0.0824,9.7473,-0.0081,0.1037,9.771,0.3827,-0.2344,9.693,-0.1917,-0.1633,9.9267
0.157,-0.1953,0.1065,9.7658,-0.1638,0.1693,9.7114,0.307,0.0485,9.6783,0.1076,-0.0479,9.6095,-0.0048,-0.1036,9.8122
0.158,-0.1966,0.0363,9.7433,-0.0075,0.1704,9.746,0.2091,0.0812,9.5665,0.2242,-0.0203,9.7893,0.0473,-0.1951,9.711
0.159,-0.0848,0.0999,9.7409,-0.0151,0.0197,9.6612,0.0761,-0.0657,9.5881,-0.0754,-0.0234,9.7898,-0.0178,-0.1837,9.7035
0.16,-0.0838,0.0623,9.7671,-0.1043,0.0721,9.6661,0.1968,0.103,9.7741,-0.0484,-0.1317,9.6967,-0.2552,-0.1611,9.8509
0.161,-0.1296,0.0503,9.6856,-0.0122,0.1918,9.6766,0.2603,0.015,9.8269,-0.0367,-0.1615,9.7453,-0.002,-0.2252,10.0139
0.162,-0.2318,0.1683,10.0308,-0.1294,0.0006,9.5116,0.1854,-0.1937,9.7038,0.2903,0.1157,9.6842,-0.2339,-0.0261,9.7098
0.163,-0.1474,0.073,9.645,0.0428,0.2149,9.8313,0.0793,0.0415,9.6792,0.1804,-0.1179,9.634,-0.0386,-0.0473,9.7319
0.164,-0.2974,-0.0599,9.5968,0.0823,0.1834,9.9054,0.1755,-0.0963,9.6986,0.0652,-0.0893,9.7539,-0.1827,-0.1009,9.723
0.165,-0.134,-0.0328,9.7161,-0.0342,0.0566,9.6903,0.1295,0.0014,9.7871,0.137,-0.2022,9.7346,-0.1499,-0.1094,9.8732
0.166,-0.1606,0.0782,9.6894,-0.0848,0.0699,9.6763,0.2165,0.0751,9.6842,0.1942,-0.1864,9.6537,-0.2358,-0.2554,9.6619
