timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
36,-0.2787,0.2074,9.6482,-0.1756,-0.0384,9.6835,0.2365,-0.3218,9.6867,0.271,-0.0119,9.7418,0.0187,0.1914,9.6094
37,-0.2618,0.2475,9.7008,-0.1663,-0.1685,9.7119,0.2988,-0.2503,9.7641,0.2546,-0.1233,9.665,-0.0485,0.1883,9.6529
38,-0.1962,0.1788,9.6028,-0.0496,-0.1247,9.5777,0.2421,-0.2133,9.7095,0.2947,-0.0182,9.6767,-0.1226,0.2167,9.7055
39,-0.2979,0.1051,9.5559,-0.0512,-0.168,9.6655,0.2778,-0.217,9.6608,0.2317,0.0267,9.6388,-0.1027,0.2932,9.6934
40,-0.3736,0.1588,9.5929,0.0193,-0.2239,9.6165,0.2495,-0.1354,9.7449,0.2143,0.0824,9.7076,-0.1577,0.396,9.662
41,-0.2444,0.0194,9.6298,0.0914,-0.2493,9.6495,0.3684,-0.1561,9.6293,0.1753,0.1482,9.6454,-0.1214,0.2474,9.5778
42,-0.1711,-0.0605,9.5976,0.0862,-0.2502,9.7116,0.3115,-0.2355,9.6799,0.2157,0.1845,9.7691,-0.3025,0.2456,9.574
43,-0.2693,-0.1206,9.7898,0.1399,-0.2457,9.7367,0.3202,-0.0522,9.6596,0.0704,0.1043,9.6842,-0.1852,0.2801,9.7356
44,-0.2109,-0.1208,9.5811,0.1656,-0.1754,9.7816,0.2391,-0.005,9.7175,0.0033,0.283,9.687,-0.3129,0.1223,9.7716
45,-0.1721,-0.1363,9.7371,0.1986,-0.2038,9.7641,0.2377,-0.0607,9.7049,0.0135,0.2455,9.7588,-0.3276,0.2965,9.6343
46,-0.1284,-0.1586,9.804,0.2568,-0.3054,9.791,0.2186,0.0977,9.7056,-0.143,0.2457,9.6687,-0.3519,0.1249,9.7225
47,-0.1392,-0.2573,9.802,0.2728,-0.156,9.7852,0.3508,0.154,9.8654,0.0348,0.3192,9.7878,-0.2224,0.0931,9.7592
48,-0.0568,-0.2435,9.7616,0.3142,-0.0819,9.5769,0.2866,0.1461,9.6567,-0.0552,0.1973,9.7242,-0.3218,0.0117,9.8409
49,-0.013,-0.2887,9.7606,0.2797,-0.1453,9.8071,0.22,0.141,9.8454,-0.1338,0.273,9.7175,-0.2403,-0.0123,9.7644
50,0.0027,-0.2446,9.774,0.2916,-0.1065,9.6841,0.2143,0.2183,9.7703,-0.109,0.2144,9.8163,-0.2178,-0.1014,9.7765
51,0.0499,-0.2744,9.8057,0.4219,-0.0571,9.7996,0.1632,0.2677,9.8094,-0.2755,0.1232,9.8117,-0.2734,-0.1084,9.9682
52,0.0826,-0.2856,9.8879,0.2763,0.0287,9.7618,0.1324,0.2282,9.813,-0.1904,0.1768,9.7787,-0.2854,-0.2027,9.8851
53,0.1053,-0.2718,9.8989,0.3466,0.2081,9.9552,0.1334,0.2568,9.7734,-0.1926,0.1442,9.8654,-0.3053,-0.1746,9.7785
54,0.1604,-0.1917,9.8226,0.3384,0.027,9.9054,0.0045,0.3056,9.8153,-0.2438,0.0195,9.9024,-0.3118,-0.2424,9.9355
55,0.161,-0.069,9.9145,0.2491,0.0817,9.9311,-0.1082,0.2571,9.9786,-0.2426,0.0404,9.8361,-0.1211,-0.1676,9.9087
56,0.1722,-0.1586,9.9299,0.2294,0.2537,9.9106,-0.0227,0.2734,9.8555,-0.4176,-0.0764,9.8732,-0.1836,-0.1936,9.93
57,0.1719,0.0064,9.981,0.3004,0.2243,9.9149,-0.057,0.2655,9.9176,-0.2357,-0.0069,9.9531,-0.1338,-0.2664,9.912
58,0.2284,0.0379,10.0193,0.206,0.2623,9.9793,-0.0961,0.106,9.9106,-0.2477,-0.1264,9.9296,-0.0997,-0.2225,9.899
59,0.3179,0.0814,9.9882,0.2024,0.2411,9.9449,-0.0999,0.0933,9.9413,-0.2243,-0.2069,9.9736,-0.0687,-0.2922,9.8434
60,0.2848,-0.003,9.9428,0.1867,0.1658,9.989,-0.1478,0.0315,9.9668,-0.3039,-0.1666,9.9367,-0.0122,-0.2144,9.921
61,0.2585,0.1007,9.9513,0.0725,0.2083,9.8868,-0.212,-0.0501,9.9517,-0.3114,-0.1897,9.9465,0.1253,-0.1647,9.9372
62,0.297,0.1198,9.823,0.0901,0.2347,9.9701,-0.2236,0.0083,10.042,-0.2166,-0.2524,9.9301,-0.0033,-0.0116,9.9097
63,0.3009,0.287,10.022,0.1248,0.2552,9.993,-0.2486,-0.1061,10.0445,-0.2792,-0.1569,9.9631,0.1823,-0.0708,9.9613
64,0.2449,0.1982,9.9826,-0.0072,0.14,9.899,-0.2614,0.0274,9.9626,-0.2262,-0.2245,9.9935,0.2916,-0.0219,9.9763
65,0.2786,0.1977,9.9069,-0.0187,0.2252,9.9509,-0.2726,-0.1183,9.8555,-0.2042,-0.1998,9.9496,0.1224,-0.1015,9.9264
66,0.2262,0.2466,9.8571,-0.0266,-0.0084,9.8815,-0.3434,-0.171,9.9661,-0.2009,-0.2105,9.9517,0.1694,0.0392,9.9329
67,0.3182,0.2419,9.9209,-0.0015,0.1135,9.9223,-0.344,-0.2074,9.9361,-0.034,-0.2448,9.9758,0.2428,0.1381,9.9651
68,0.1961,0.2502,9.9441,-0.1069,-0.0005,9.8295,-0.4473,-0.2898,9.9966,-0.0609,-0.1926,9.9489,0.2874,0.1837,9.8516
69,0.2057,0.2923,9.9431,-0.1047,0.0023,9.8857,-0.3213,-0.302,9.8765,0.0645,-0.09,9.9538,0.2919,0.104,9.8614
70,0.1187,0.2055,9.8546,-0.1572,-0.042,9.9348,-0.2298,-0.3319,9.8623,0.0402,-0.1595,9.8012,0.3019,0.2187,10.0104
71,0.0969,0.0818,9.9056,-0.1988,-0.062,9.9627,-0.2406,-0.2692,9.9135,0.0997,0.0672,9.8524,0.4001,0.1789,9.9522
72,0.1601,0.2299,9.9055,-0.2598,-0.1294,9.9306,-0.2516,-0.1878,9.8369,0.0672,0.0386,9.9419,0.2937,0.1263,9.8492
73,0.1352,0.1639,9.813,-0.2789,-0.2413,9.9734,-0.2251,-0.1749,9.9375,0.0201,0.0437,9.7376,0.2662,0.2416,9.8664
74,-0.0251,0.0876,9.8094,-0.302,-0.17,9.8313,-0.1963,-0.2331,9.8383,0.1411,0.1197,9.7358,0.3204,0.1968,9.8741
75,0.005,-0.0852,9.8193,-0.2312,-0.2582,9.8822,-0.2073,-0.1746,9.8142,0.253,0.1412,9.8191,0.2943,0.1461,9.8242
76,-0.1075,0.0232,9.7945,-0.2975,-0.2559,9.7466,-0.0291,-0.0284,9.8095,0.176,0.1847,9.7215,0.2664,0.2933,9.7721
77,-0.12,-0.0976,9.709,-0.3393,-0.1992,9.8217,-0.1827,-0.1301,9.746,0.2585,0.2253,9.6967,0.3028,0.1814,9.8008
78,-0.0925,-0.0406,9.6919,-0.371,-0.2353,9.6765,-0.0667,-0.1064,9.776,0.2334,0.1986,9.7139,0.2523,0.1308,9.7685
79,-0.1579,-0.1175,9.8267,-0.3018,-0.1555,9.8277,-0.0671,0.0532,9.7319,0.3065,0.2965,9.7327,0.2587,0.123,9.7875
80,-0.2041,-0.2779,9.6906,-0.2599,-0.1153,9.6917,0.1147,0.0114,9.7568,0.285,0.3163,9.7201,0.2029,0.159,9.7743
81,-0.2689,-0.182,9.7415,-0.2827,-0.1889,9.7089,0.0386,0.0813,9.7554,0.2584,0.2428,9.6685,0.1715,0.1203,9.606
82,-0.224,-0.2597,9.641,-0.2443,-0.153,9.6208,-0.0001,0.161,9.6674,0.3499,0.2311,9.6885,0.1427,-0.0221,9.7577
83,-0.124,-0.2307,9.6416,-0.2646,0.0262,9.654,0.1177,0.2674,9.7641,0.3486,0.2398,9.6158,0.0701,-0.0399,9.6851
84,-0.2672,-0.2026,9.7126,-0.2051,-0.0646,9.6057,0.0204,0.1956,9.6516,0.326,0.1289,9.6838,0.065,-0.0296,9.5588
85,-0.289,-0.2764,9.6547,-0.1294,0.0222,9.6685,0.2619,0.162,9.7642,0.2999,0.1617,9.6873,-0.1397,-0.2194,9.6573
86,-0.3523,-0.2201,9.6537,-0.0936,0.0016,9.6257,0.219,0.3025,9.6984,0.2147,0.1514,9.6778,0.021,-0.0856,9.6696
87,-0.2436,-0.1449,9.6503,-0.0924,0.1212,9.6224,0.2235,0.2611,9.646,0.3529,0.0673,9.6779,-0.1657,-0.1666,9.6446
88,-0.2425,-0.1389,9.6808,-0.0396,0.1295,9.7419,0.3496,0.25,9.5739,0.2003,0.0085,9.6164,-0.0796,-0.2044,9.6456
89,-0.3726,-0.097,9.6779,0.0076,0.0515,9.6927,0.3366,0.1864,9.6385,0.2099,-0.052,9.6636,-0.1778,-0.204,9.7333
90,-0.3252,-0.081,9.7345,-0.0697,0.1351,9.7238,0.2549,0.2006,9.7355,0.2123,-0.1076,9.5854,-0.1094,-0.1999,9.6615
91,-0.2239,-0.1197,9.6752,0.028,0.2455,9.6537,0.302,0.2161,9.7198,0.1032,-0.1095,9.7324,-0.0963,-0.2479,9.6704
92,-0.2777,0.0569,9.744,-0.0447,0.2073,9.705,0.3928,0.204,9.628,0.081,-0.1071,9.6965,-0.2644,-0.2802,9.6483
93,-0.1873,-0.0076,9.6978,0.0507,0.3164,9.6967,0.2785,0.0307,9.7623,-0.0039,-0.1776,9.6228,-0.1543,-0.1013,9.7479
94,-0.2207,0.0491,9.6325,0.1414,0.2542,9.7287,0.2634,0.0948,9.8062,0.0846,-0.1967,9.6863,-0.2804,-0.1044,9.7176
95,-0.162,0.2046,9.7934,0.2145,0.1355,9.6593,0.31,-0.0496,9.7035,0.0931,-0.2508,9.6498,-0.2449,-0.2026,9.745
96,-0.1981,0.1186,9.7981,0.1956,0.3329,9.759,0.2143,-0.2247,9.8009,-0.0609,-0.3367,9.7172,-0.4409,-0.1256,9.7025
97,-0.0161,0.3587,9.7856,0.2999,0.2146,9.7476,0.2329,-0.0712,9.7139,0.0065,-0.2013,9.7799,-0.3624,-0.1296,9.7588
98,-0.1242,0.2164,9.8335,0.2344,0.1707,9.7541,0.2485,-0.1852,9.7869,-0.0954,-0.294,9.8416,-0.3694,-0.0383,9.7994
99,-0.0751,0.2572,9.785,0.3115,0.0484,9.7257,0.1973,-0.243,9.8376,-0.1754,-0.1903,9.7377,-0.3782,0.0056,9.7794
100,-0.0126,0.2397,9.8974,0.3112,0.1732,9.9197,0.165,-0.1625,9.8555,-0.1335,-0.2478,9.824,-0.3763,0.0394,9.8219
101,-0.0403,0.2489,9.749,0.2546,0.0526,9.8588,0.1359,-0.2774,9.8795,-0.1279,-0.1564,9.9041,-0.2743,0.1794,9.8177
102,0.0482,0.2518,9.8481,0.2506,-0.0199,9.8488,0.1513,-0.1583,9.8029,-0.224,-0.1239,9.9075,-0.2494,0.1162,9.8136
103,-0.0164,0.3129,9.8484,0.2102,-0.043,9.8103,0.1061,-0.305,9.898,-0.217,-0.052,9.8392,-0.2295,0.2296,9.8931
104,0.1136,0.1866,9.8172,0.3086,-0.1113,9.8135,0.0403,-0.2829,9.9179,-0.3263,0.0064,9.892,-0.1901,0.2035,9.8712
105,0.247,0.078,9.9092,0.2412,-0.1506,9.9538,-0.009,-0.16,9.9749,-0.2412,-0.0363,9.7864,-0.093,0.262,9.9484
106,0.2934,-0.0266,9.976,0.3357,-0.2087,9.8661,-0.0074,-0.1608,9.9387,-0.2968,0.0934,9.8639,-0.1054,0.1853,9.9501
107,0.272,0.1016,9.9874,0.2511,-0.2038,9.9083,-0.0882,-0.2029,9.8099,-0.3282,0.069,9.9041,-0.1035,0.2015,9.9803
108,0.3089,0.0914,9.9637,0.2696,-0.3097,9.8874,-0.0724,-0.142,9.8746,-0.2487,0.1851,9.8893,-0.0396,0.3046,9.8706
109,0.3394,-0.0458,9.8987,0.3085,-0.2132,10.0234,-0.1292,-0.0682,9.8942,-0.2511,0.1746,9.9852,0.0473,0.2566,9.9228
110,0.3639,-0.0982,9.9857,0.1641,-0.3546,9.9523,-0.1994,-0.1604,9.9418,-0.2831,0.1951,9.9756,0.0628,0.1744,9.8579
111,0.378,-0.142,9.9337,0.0722,-0.1709,9.9411,-0.1506,-0.1192,10.0077,-0.2673,0.1656,9.9665,0.0313,0.254,9.8545
112,0.3263,-0.0173,10.0084,0.0181,-0.0842,9.9572,-0.2102,-0.0353,9.9131,-0.2174,0.2074,10.0587,0.0384,0.0971,9.9827
113,0.2988,-0.2754,9.905,0.1079,-0.3618,9.9447,-0.3252,0.1293,9.8955,-0.2376,0.1414,9.9285,0.0125,0.082,10.0484
114,0.298,-0.2052,9.9183,0.0538,-0.235,9.89,-0.2803,0.0773,9.981,-0.2035,0.2464,10.0187,0.1054,0.0685,9.83
115,0.3616,-0.2752,9.9037,-0.0249,-0.0671,9.852,-0.281,0.1042,9.8774,-0.1963,0.3239,10.0222,0.1707,-0.0514,9.9412
116,0.2438,-0.2454,10.0716,-0.0009,-0.0747,9.9457,-0.3218,0.1696,9.941,-0.2284,0.237,9.9738,0.2988,-0.1035,9.9492
117,0.2851,-0.2255,9.9231,-0.1127,-0.1091,10.033,-0.3254,0.1865,9.8957,-0.1141,0.2902,9.9619,0.1537,-0.0604,9.9632
118,0.1897,-0.2572,9.9859,-0.0497,-0.0874,9.8839,-0.2588,0.1799,9.9126,-0.0702,0.1248,10.0355,0.1932,-0.1088,9.8901
119,0.1935,-0.2564,9.8913,-0.1627,0.0038,9.889,-0.2473,0.3395,9.9473,0.0006,0.0865,9.8987,0.2964,-0.219,9.8011
120,0.123,-0.177,9.9164,-0.205,0.0794,9.9026,-0.3036,0.2695,9.9363,-0.0431,0.1229,9.9598,0.2633,-0.1895,9.8911
121,0.1085,-0.14,9.8597,-0.2192,0.1508,9.8504,-0.2364,0.1818,9.8825,0.0443,0.0405,9.9221,0.3755,-0.1576,9.9018
122,0.0625,-0.1137,9.9,-0.1813,0.2014,9.9089,-0.3284,0.1888,9.8344,0.0462,-0.0249,9.9085,0.2933,-0.2746,9.9047
123,0.0721,-0.0048,9.7887,-0.1639,0.1481,9.7742,-0.1887,0.2707,9.8253,0.1323,-0.0866,9.9259,0.2709,-0.1871,9.8737
124,0.0651,-0.0343,9.8857,-0.2652,0.3093,9.8093,-0.2105,0.1499,9.9074,0.1116,-0.1105,9.8104,0.3494,-0.189,9.7779
125,0.006,0.0421,9.7743,-0.3403,0.2438,9.8684,-0.0824,0.1398,9.7584,0.1454,-0.114,9.7746,0.2405,-0.2082,9.7335
126,-0.0674,0.1087,9.7883,-0.3204,0.2589,9.9,-0.1209,0.076,9.7797,0.1856,-0.2281,9.8434,0.3394,-0.2398,9.8607
127,-0.0659,0.1178,9.872,-0.4096,0.3414,9.7881,-0.1964,0.0385,9.68,0.2997,-0.2887,9.8463,0.3453,-0.1826,9.8094
128,-0.1,0.1753,9.6829,-0.2668,0.3026,9.8159,-0.0609,-0.0231,9.8122,0.3108,-0.1913,9.8493,0.2434,-0.1606,9.8539
129,-0.1969,0.2868,9.7635,-0.2935,0.28,9.8238,-0.0464,-0.0324,9.8044,0.2763,-0.2172,9.7522,0.2298,-0.1405,9.7369
130,-0.1282,0.2226,9.7023,-0.3601,0.26,9.754,-0.0119,-0.0867,9.6644,0.3338,-0.2713,9.6346,0.1275,-0.0732,9.7264
131,-0.1991,0.244,9.8112,-0.2204,0.206,9.7131,0.0341,-0.1023,9.7225,0.2245,-0.2776,9.7375,0.1916,-0.0703,9.6535
132,-0.2656,0.2533,9.6595,-0.2569,0.055,9.7114,0.0772,-0.0762,9.6335,0.31,-0.2188,9.7867,0.1846,0.0613,9.6569
133,-0.1877,0.314,9.6814,-0.2715,0.076,9.7459,0.1662,-0.3153,9.5944,0.3047,-0.2195,9.688,0.1564,0.0092,9.7235
134,-0.353,0.2802,9.7544,-0.2262,0.038,9.7935,0.1218,-0.2033,9.6678,0.3016,-0.1529,9.6161,0.0699,0.0936,9.6521
135,-0.3045,0.2328,9.7165,-0.1401,-0.003,9.5983,0.1578,-0.1767,9.6173,0.2631,-0.1508,9.6557,0.0124,0.2152,9.7007
136,-0.3451,0.1941,9.6993,-0.1352,0.0632,9.6979,0.199,-0.2849,9.7344,0.3511,-0.1404,9.7006,-0.0277,0.2536,9.6169
137,-0.2262,0.0616,9.6397,-0.0206,-0.0635,9.6746,0.3022,-0.1501,9.6896,0.2675,-0.0712,9.6939,-0.0966,0.2187,9.5777
138,-0.3137,0.0757,9.6873,-0.0132,-0.2059,9.6742,0.2512,-0.1351,9.5913,0.2104,-0.0086,9.6891,-0.1602,0.194,9.6715
139,-0.3244,0.1909,9.6864,0.069,-0.1114,9.5815,0.2149,-0.154,9.6852,0.2356,-0.0546,9.6111,-0.1633,0.223,9.667
140,-0.2657,0.0545,9.639,-0.008,-0.2041,9.6633,0.2965,-0.2241,9.6704,0.1727,0.1521,9.6487,-0.1066,0.2016,9.7089
141,-0.1804,0.002,9.7274,-0.0378,-0.22,9.6811,0.347,-0.0989,9.7254,0.1029,0.073,9.6852,-0.2113,0.253,9.6459
142,-0.1908,-0.1302,9.6202,0.1096,-0.1615,9.7233,0.2692,-0.1165,9.6295,0.0723,0.1829,9.698,-0.2291,0.2215,9.7687
143,-0.3542,-0.0639,9.6957,0.1066,-0.2438,9.586,0.2971,-0.0059,9.6846,0.1624,0.2373,9.6684,-0.2935,0.2062,9.774
144,-0.2327,-0.0663,9.7592,0.1592,-0.2798,9.7746,0.3603,0.0141,9.7118,0.1031,0.2694,9.6932,-0.3665,0.1466,9.7179
145,-0.1591,-0.1308,9.6707,0.1674,-0.2426,9.8039,0.3148,-0.0485,9.8068,-0.0656,0.3227,9.6881,-0.2955,0.0831,9.7056
146,-0.0741,-0.1825,9.7536,0.2339,-0.2288,9.7416,0.3181,-0.0411,9.6727,0.0269,0.2751,9.7208,-0.277,0.0373,9.7218
147,-0.1515,-0.2548,9.7114,0.2983,-0.245,9.7203,0.2237,0.0481,9.8433,-0.1656,0.2635,9.8948,-0.3057,-0.011,9.8574
148,-0.0643,-0.3625,9.8059,0.308,-0.1363,9.7829,0.1484,0.1437,9.7691,-0.0766,0.2695,9.7201,-0.3493,-0.0061,9.8102
149,-0.0158,-0.2442,9.6996,0.1996,-0.0553,9.7627,0.2235,0.1447,9.8098,-0.1909,0.2032,9.854,-0.257,0.0148,9.8467
150,-0.0636,-0.2523,9.7627,0.3222,-0.1045,9.8962,0.1295,0.1608,9.7557,-0.131,0.2839,9.8563,-0.3278,-0.0866,9.7426
151,0.035,-0.2929,9.7695,0.2978,0.0156,9.7775,0.183,0.2177,9.884,-0.2154,0.0759,9.8737,-0.3123,-0.1435,9.7471
152,0.0698,-0.2816,9.8178,0.2616,0.0284,9.7098,0.078,0.3946,9.8888,-0.2399,0.1323,9.8292,-0.3337,-0.1141,9.8076
153,0.1494,-0.1401,9.94,0.2986,0.0114,9.8493,0.1014,0.2195,9.838,-0.2019,0.1118,9.8948,-0.2849,-0.1428,9.8837
154,0.1528,-0.1574,9.9118,0.2803,0.0562,9.8565,0.1174,0.2455,9.8943,-0.2714,0.0176,9.8355,-0.2507,-0.2872,9.8704
155,0.1893,-0.1652,9.8328,0.1496,0.1831,9.9241,0.0772,0.2749,9.9302,-0.303,0.1033,9.8662,-0.1573,-0.1569,9.9119
156,0.2695,-0.0848,9.9289,0.169,0.236,9.801,-0.0147,0.1854,9.9382,-0.2418,-0.0919,10.0437,-0.1068,-0.2057,9.9237
157,0.2448,0.0497,9.9548,0.3254,0.2286,9.8772,-0.0011,0.2491,9.9133,-0.2407,-0.1423,9.8628,-0.1442,-0.2383,9.9639
158,0.2488,-0.0084,9.958,0.0875,0.261,10.0207,-0.1428,0.2167,10.0245,-0.3651,-0.0503,9.8811,-0.072,-0.1963,9.9669
159,0.2366,-0.0323,9.9002,0.0589,0.1505,9.8671,-0.1728,0.093,9.9312,-0.3033,-0.257,9.9402,-0.0257,-0.1484,9.983
160,0.2351,0.1094,9.9786,0.1961,0.2749,9.948,-0.2211,0.0777,9.8528,-0.2424,-0.0554,10.0127,-0.0683,-0.1657,9.9139
161,0.3243,0.1625,9.9692,0.1739,0.351,9.9345,-0.2012,0.0578,9.9755,-0.2906,-0.2226,9.933,0.0157,-0.1547,9.9304
162,0.3887,0.2235,9.9505,0.1794,0.1233,10.0532,-0.1595,-0.0374,10.0111,-0.1631,-0.2465,9.9014,0.0392,-0.1165,9.9774
163,0.296,0.1599,9.9949,0.09,0.2661,9.9403,-0.2856,-0.1323,9.9846,-0.2547,-0.1908,9.9522,0.0801,-0.0522,10.0737
164,0.3802,0.2831,9.9455,0.0415,0.2099,10.0199,-0.263,-0.1889,9.9135,-0.2016,-0.2046,9.9999,0.141,-0.0438,9.9549
165,0.2691,0.2525,9.9313,-0.0277,0.1806,10.0259,-0.3163,-0.1121,9.8804,-0.1515,-0.1984,9.9189,0.172,0.0206,9.9073
166,0.3076,0.194,9.9316,0.0795,0.2222,9.8929,-0.2599,-0.1402,9.9427,-0.1618,-0.2523,9.9412,0.237,0.0349,9.9367
167,0.3272,0.1881,9.9734,-0.1439,0.0175,9.9176,-0.3299,-0.2549,9.9105,-0.23,-0.2531,9.9132,0.183,0.022,9.9564
168,0.2337,0.2535,9.9178,-0.119,-0.0503,9.944,-0.2928,-0.2418,9.9259,-0.0809,-0.1717,9.9716,0.1715,0.2045,9.9224
169,0.194,0.2235,9.8296,-0.1367,-0.0646,9.8995,-0.4029,-0.2804,9.9071,-0.0367,-0.1503,9.9358,0.3162,0.2199,9.8853
170,0.1742,0.1635,9.887,-0.2303,-0.0922,9.7765,-0.2777,-0.2044,9.9045,0.0412,-0.0384,9.9371,0.1471,0.2414,9.971
