timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.018,-0.1977,0.0772,10.1162,-0.157,-0.1986,9.7999,-0.8066,-0.405,9.8998,-0.743,0.0436,9.8884,-0.3245,0.2159,9.8677
0.019,-0.2194,0.1264,9.78,-0.4836,-0.2798,9.7121,-0.6987,-0.3223,9.8841,-1.0655,0.2301,9.7333,-0.6227,0.5511,9.798
0.02,-0.1619,0.3613,9.7214,-0.3608,0.0485,9.8938,-0.9259,-0.0313,9.8362,-0.975,0.2493,9.9792,-0.5068,0.5525,9.644
0.021,-0.4846,0.3933,9.5535,-0.5153,0.0716,9.8016,-1.0654,0.2953,9.8165,-1.0952,0.4476,9.7097,-0.6092,0.5017,9.843
0.022,-0.2099,0.4123,9.6178,-0.6095,0.2029,9.5939,-0.9033,0.2169,9.7084,-0.8824,0.7828,9.6924,-0.515,0.7762,9.6166
0.023,-0.3608,0.717,9.6657,-0.5724,0.3601,9.6575,-0.9003,0.5844,9.586,-0.8197,0.8087,9.7714,-0.6387,0.653,9.7213
0.024,-0.3066,0.571,9.6297,-0.4957,0.505,9.4472,-0.8221,0.5844,9.7301,-0.7403,0.8715,9.5908,-0.5193,0.7509,9.508
0.025,-0.1193,0.7096,9.7403,-0.4117,0.5982,9.5203,-0.5746,0.5023,9.6861,-0.3664,0.8604,9.6097,-0.3702,0.8416,9.5277
0.026,-0.0532,0.6038,9.6055,-0.2848,0.3322,9.7263,-0.6101,0.5625,9.6176,-0.6526,0.5945,9.6577,-0.4736,1.031,9.4881
0.027,-0.0288,0.7454,9.5047,-0.4018,0.1839,9.56,-0.5367,0.7155,9.5597,-0.401,0.7028,9.6373,-0.0141,0.7589,9.5985
0.028,0.135,0.4176,9.7378,0.0885,0.1725,9.5753,-0.3589,0.4789,9.4445,-0.2882,0.5196,9.5097,-0.0488,0.659,9.7623
0.029,0.3171,0.3426,9.7255,0.0387,0.2566,9.6301,-0.1619,0.1609,9.5325,-0.3601,0.5895,9.645,-0.0542,0.3693,9.6347
0.03,0.4133,0.2271,9.8081,0.2259,-0.2097,9.7759,0.0295,0.1166,9.7449,0.0273,0.2738,9.6271,0.1851,0.4095,9.6055
0.031,0.5504,-0.1307,9.746,0.2158,-0.1747,9.7795,0.2013,-0.1938,9.8599,0.2041,0.1332,9.8455,0.5797,0.1959,9.8091
0.032,0.5918,-0.2489,9.8172,0.622,-0.1538,9.8818,0.3567,-0.1247,9.8924,0.4495,0.1743,9.6571,0.4801,0.0818,9.8557
0.033,0.8957,-0.1482,9.9934,0.4984,-0.4331,9.8145,0.6407,-0.3258,9.9139,0.4916,-0.2089,10.0486,0.6126,-0.244,9.9594
0.034,0.5609,-0.2699,9.9001,0.5577,-0.6024,9.6939,0.5235,-0.4949,9.8834,0.6285,-0.2592,9.9453,0.7952,-0.32,9.9021
0.035,0.7762,-0.415,10.0907,0.6821,-0.5362,9.959,0.5876,-0.5593,10.1329,0.7054,-0.5794,10.0396,0.4882,-0.5693,9.9677
0.036,0.6966,-0.4438,10.0328,0.6876,-0.8428,9.9536,0.5999,-0.513,10.0402,0.6398,-0.601,9.9935,0.823,-0.6263,10.0778
0.037,0.7342,-0.6081,10.0261,0.5312,-1.0073,10.1445,0.5556,-0.6325,10.0309,0.4413,-0.5886,9.9662,0.6844,-0.5703,10.1279
0.038,0.7781,-0.5962,10.1588,0.5773,-0.8859,10.1394,0.5281,-0.7502,10.4222,0.457,-0.4507,10.2732,0.6741,-0.397,10.0986
0.039,0.5641,-0.4454,10.2717,0.5232,-0.7558,10.3716,0.4722,-0.5978,9.9536,0.3851,-0.6296,10.3657,0.4145,-0.489,10.2466
0.04,0.4511,-0.5418,10.2604,0.3371,-0.7034,10.3353,0.2637,-0.6751,10.1858,0.2066,-0.5637,10.1617,0.3101,-0.4815,10.2584
0.041,0.5192,-0.2178,10.2546,0.4378,-0.531,10.2799,0.2904,-0.6787,10.2707,0.1465,-0.3692,10.1522,0.3265,-0.3413,10.2158
0.042,0.3461,-0.2406,10.4945,0.1585,-0.5398,10.315,-0.0688,-0.5175,10.4752,-0.0241,-0.1677,10.4346,0.0665,-0.0254,10.416
0.043,0.1134,-0.0417,10.2407,0.2305,-0.1484,10.1301,-0.1401,-0.2448,10.4621,-0.0857,-0.0949,10.2276,0.0035,0.1331,10.2282
0.044,0.1429,0.2271,10.1643,-0.1105,-0.1748,10.2069,-0.289,0.0396,10.132,-0.2825,0.0007,10.1072,-0.3468,0.2602,10.3022
0.045,-0.2325,0.2266,9.9485,-0.1081,0.0489,10.2591,-0.4089,0.0758,10.2593,-0.441,0.1887,10.0975,-0.3808,0.4349,10.1037
0.046,-0.2962,0.5266,9.9282,-0.4212,0.1885,10.0537,-0.6238,0.1413,10.3396,-0.5125,0.4626,10.1113,-0.4505,0.3898,10.2028
0.047,-0.3025,0.5156,10.156,-0.3182,0.1773,10.0989,-0.8137,0.5358,9.9646,-0.7289,0.5174,10.2071,-0.4936,0.6213,10.1192
0.048,-0.4675,0.4684,10.0013,-0.5226,0.4122,9.9695,-0.8956,0.3845,10.0566,-0.6058,0.6091,9.9266,-0.6825,0.5695,10.19
0.049,-0.5854,0.6448,9.9864,-0.3823,0.6465,10.3048,-0.8034,0.3954,10.0709,-0.8501,0.7416,9.8963,-0.4574,0.7653,9.8867
0.05,-0.413,0.6244,9.7673,-0.4439,0.3492,10.0036,-0.8552,0.6626,9.8429,-0.8812,0.6425,9.8934,-0.6422,0.9449,9.9566
0.051,-0.4092,0.5514,9.916,-0.5745,0.4766,9.7236,-0.9518,0.6992,9.873,-0.7543,0.8421,9.8664,-0.6065,0.6858,9.8046
0.052,-0.2706,0.4817,9.7093,-0.5194,0.4376,9.8448,-0.7509,0.4509,9.7665,-0.7948,0.8258,9.8532,-0.456,0.7352,9.9398
0.053,-0.4634,0.5412,9.5323,-0.5334,0.2527,9.7739,-0.8117,0.3776,9.7554,-0.5897,0.607,9.6197,-0.4839,0.6315,9.6043
0.054,-0.3084,0.4228,9.4769,-0.3091,0.1717,9.6355,-0.7031,0.2153,9.7148,-0.5316,0.4823,9.7561,-0.4246,0.3734,9.543
0.055,-0.0396,0.1513,9.6472,-0.1948,-0.1804,9.6505,-0.5091,0.1038,9.5637,-0.6539,0.2325,9.5165,-0.2197,0.4313,9.5848
0.056,0.1018,-0.0053,9.3987,-0.2801,-0.1958,9.6111,-0.4204,0.0201,9.8251,-0.1701,0.2176,9.7496,0.0202,0.0318,9.6103
0.057,0.0392,-0.1675,9.5589,0.0562,-0.257,9.4316,-0.3583,-0.0767,9.5778,-0.0601,0.0025,9.4886,0.1431,0.032,9.6133
0.058,0.2021,-0.2425,9.5747,0.1392,-0.4726,9.5531,-0.0149,-0.2497,9.6988,-0.1067,-0.0813,9.5688,0.2639,0.0079,9.6255
0.059,0.4568,-0.6371,9.5559,0.4553,-0.6117,9.5313,0.0493,-0.5252,9.4179,0.2291,-0.5154,9.6054,0.3967,-0.1739,9.6124
0.06,0.569,-0.5942,9.5834,0.4033,-0.5754,9.465,0.2903,-0.4569,9.4569,0.3712,-0.4856,9.5062,0.4057,-0.5395,9.4345
0.061,0.7685,-0.5386,9.6328,0.7238,-0.6816,9.5956,0.4773,-0.7406,9.3654,0.4736,-0.5269,9.5082,0.7976,-0.636,9.4901
0.062,0.6465,-0.5075,9.6804,0.5701,-0.8781,9.7231,0.6327,-0.7389,9.6242,0.4715,-0.5657,9.7515,0.582,-0.4983,9.6107
0.063,0.7556,-0.614,9.6428,0.6672,-0.8542,9.6516,0.6278,-0.7456,9.6997,0.591,-0.6615,9.6868,0.6427,-0.4558,9.8461
0.064,0.8504,-0.7047,9.799,0.6935,-0.7557,9.8234,0.5643,-0.7037,9.6541,0.4978,-0.5424,9.707,0.8815,-0.7202,9.6801
0.065,0.661,-0.5025,9.7804,0.8225,-0.7104,9.7356,0.3647,-0.6118,9.8755,0.6104,-0.3056,9.6994,0.6836,-0.4227,9.8591
0.066,0.7685,-0.5342,9.7406,0.6372,-0.5043,9.8779,0.5688,-0.5627,9.9992,0.4102,-0.229,9.8125,0.6395,-0.4037,9.9044
0.067,0.6264,-0.3236,9.7743,0.5844,-0.5071,10.0416,0.4436,-0.3398,9.8329,0.4277,-0.2072,9.7779,0.6258,-0.2655,9.8976
0.068,0.7333,0.0081,10.0065,0.4751,-0.2936,9.9987,0.4279,-0.1166,9.8846,0.142,-0.0008,9.9099,0.3989,-0.1476,9.9916
0.069,0.6273,0.0605,9.8841,0.4095,-0.0856,9.9304,0.2005,-0.0422,10.1766,0.2125,0.0247,9.9588,0.5959,0.2855,9.9078
0.07,0.5076,0.2753,10.2848,0.239,0.0818,10.1668,0.1023,0.1631,10.1098,0.1145,0.4298,10.1001,0.3106,0.4367,10.176
0.071,0.202,0.3462,10.1209,0.2275,0.1103,10.0039,-0.0646,0.1973,10.2438,-0.0607,0.4903,10.2274,0.0203,0.5679,10.1942
0.072,0.2304,0.6755,10.6492,-0.0202,0.3381,10.2647,-0.1154,0.4512,10.356,-0.5171,0.6061,10.0013,0.0028,0.5068,10.2283
0.073,-0.0443,0.656,10.1148,-0.1653,0.5083,10.1985,-0.4156,0.3279,10.1912,-0.7741,0.6559,10.1547,-0.1352,0.9187,10.281
0.074,-0.1729,0.7757,10.2587,-0.4143,0.4238,10.1992,-0.5887,0.5483,10.4375,-0.6231,0.7881,10.4419,-0.3038,0.7875,10.3558
0.075,-0.075,0.5458,10.2251,-0.2936,0.3829,10.3353,-0.5543,0.3709,10.1605,-0.7989,0.8131,10.2917,-0.3871,0.8512,10.3951
0.076,-0.218,0.8483,10.119,-0.4221,0.584,10.3168,-0.8765,0.4802,10.2679,-0.779,0.6825,10.2765,-0.5283,0.8966,10.467
0.077,-0.3561,0.5727,10.4423,-0.4541,0.425,10.3896,-0.8067,0.4269,10.3327,-0.8649,0.6917,10.283,-0.5759,0.712,10.262
0.078,-0.5027,0.4461,10.257,-0.4672,0.1862,10.3271,-0.8248,0.4661,10.2146,-0.9365,0.6263,10.2195,-0.3835,0.5732,10.4611
0.079,-0.3642,0.3334,10.2281,-0.647,-0.0225,10.1293,-0.9636,0.2563,10.3028,-1.0073,0.6169,10.2243,-0.4017,0.4582,10.1993
0.08,-0.3936,-0.0436,10.0239,-0.7325,-0.0407,10.1045,-0.9281,0.2916,10.1651,-1.0273,0.3868,10.1791,-0.3796,0.4972,10.1768
0.081,-0.0938,-0.0077,10.1102,-0.663,-0.3535,10.2066,-0.8212,0.0325,10.1075,-0.7595,0.2921,9.9947,-0.3268,0.2269,10.1536
0.082,-0.0845,-0.0932,10.0096,-0.2889,-0.5392,10.0244,-0.799,-0.2468,10.2079,-0.7566,0.285,10.1352,-0.0674,0.1731,9.9926
0.083,-0.0634,-0.423,10.076,-0.4518,-0.6408,10.154,-0.7271,-0.3645,10.1899,-0.6677,0.2489,9.9235,-0.0671,0.0377,10.0468
0.084,0.0162,-0.4768,9.9038,-0.0853,-0.7587,9.8233,-0.542,-0.6633,9.9933,-0.3792,0.0092,9.9791,-0.0603,-0.1229,9.9199
0.085,0.3233,-0.6344,9.9576,-0.2171,-0.905,9.7978,-0.4149,-0.5342,9.8908,-0.2872,-0.2007,10.0089,0.2026,-0.1731,10.0862
0.086,0.5663,-0.8631,9.8447,-0.0649,-1.0156,9.854,-0.3599,-0.6837,9.9062,-0.0226,-0.284,9.738,0.5769,-0.4084,9.6303
0.087,0.445,-0.9373,9.7413,-0.0284,-1.0586,9.8674,-0.3414,-0.5978,9.6866,-0.0587,-0.3225,9.7143,0.4686,-0.4625,9.7502
0.088,0.7407,-0.8871,9.7179,0.0774,-0.9316,9.6677,-0.1628,-0.5498,9.7827,0.0276,-0.3581,9.6734,0.7072,-0.472,9.7865
0.089,1.0083,-1.0925,9.6698,0.2163,-0.9394,9.7944,0.0633,-0.6058,9.8809,0.3252,-0.0965,9.6417,0.9437,-0.3328,9.6271
0.09,0.8,-0.8917,9.5962,0.2994,-0.86,9.6254,-0.14,-0.4071,9.9612,0.714,-0.1954,9.6231,1.0716,-0.2287,9.6983
0.091,0.6405,-0.7378,9.5773,0.2787,-0.8035,9.5725,0.1692,-0.313,9.6588,0.5887,0.1249,9.6445,1.2804,-0.2169,9.553
0.092,0.95,-0.6936,9.6226,0.4658,-0.7876,9.6692,0.1341,-0.1396,9.6329,0.7725,0.1338,9.6343,1.038,-0.0489,9.6065
0.093,0.9157,-0.4018,9.7403,0.5843,-0.3026,9.6748,0.1792,0.0491,9.4018,0.6808,0.2347,9.5272,1.1903,0.0731,9.617
0.094,0.9308,-0.3559,9.7103,0.1368,-0.3289,9.5434,0.0937,0.2578,9.424,0.8012,0.5167,9.71,1.1538,0.0424,9.5976
0.095,0.8738,-0.2427,9.6118,0.244,-0.042,9.7032,0.192,0.3846,9.6648,0.6638,0.6107,9.6111,1.2164,0.3616,9.6466
0.096,0.7219,-0.1976,9.7378,-0.0476,0.116,9.6831,-0.0399,0.4968,9.7561,0.7747,0.8868,9.7785,1.0276,0.4379,9.634
0.097,0.6032,0.0142,9.6932,-0.1254,0.3031,9.8375,-0.0866,0.6144,9.6183,0.602,0.951,9.7086,0.9716,0.2846,9.6501
0.098,0.0284,0.0286,9.7844,-0.2557,0.3503,9.8265,-0.2251,0.7863,9.8421,0.5836,1.0868,9.5781,0.6694,0.5607,9.7872
0.099,0.1056,0.192,9.9546,-0.279,0.5072,9.8648,-0.2555,1.0599,9.6089,0.2856,0.937,9.8587,0.6392,0.6578,9.6447
0.1,0.1978,0.1546,9.8395,-0.7133,0.5688,9.7894,-0.4932,1.222,9.7729,0.3175,1.2652,9.9228,0.5263,0.7714,9.5121
0.101,-0.353,0.1921,9.8734,-0.7788,0.7022,9.9566,-0.4308,0.8651,9.8834,0.1317,0.9972,9.8473,0.2188,0.2382,9.7574
0.102,-0.2442,0.2465,9.8619,-0.8586,0.5841,9.7729,-0.54,1.1943,9.9399,0.1208,0.9359,9.725,0.3109,0.4832,9.9554
0.103,-0.6342,0.0702,9.9842,-0.8884,0.2738,9.7854,-0.5886,0.9866,9.8146,-0.0583,0.6347,9.8855,0.104,0.4028,10.2497
0.104,-0.7898,-0.1462,10.0717,-1.0356,0.4103,9.8229,-0.6111,0.971,9.9474,-0.0105,0.7674,9.8039,0.0698,0.071,10.0065
0.105,-0.6555,-0.3252,10.0797,-1.3274,0.2371,9.8343,-0.8667,0.7302,10.2688,-0.2519,0.4577,9.9149,-0.3518,-0.1622,10.1373
0.106,-0.8347,-0.4405,10.0059,-1.2465,0.1234,9.8521,-0.6226,0.3821,9.8728,-0.3358,0.342,9.8927,-0.3822,-0.1665,9.8928
0.107,-0.882,-0.5613,9.9678,-1.0884,-0.0289,9.8456,-0.6945,0.3429,10.1144,-0.0808,0.1246,10.087,-0.1835,-0.5257,10.0497
0.108,-0.941,-0.6124,10.0753,-1.2053,-0.1512,10.0608,-0.6524,0.0882,9.7139,-0.1678,-0.1795,10.0661,-0.2734,-0.7194,9.9463
0.109,-0.9392,-0.7234,10.1136,-1.0531,-0.1189,10.0402,-0.5223,0.1499,10.0665,-0.1961,-0.2393,10.1336,-0.3485,-0.5961,9.932
0.11,-0.84,-0.7878,9.8296,-0.9998,-0.5518,9.8611,-0.5153,-0.032,10.1443,-0.0623,-0.5031,9.9627,-0.2647,-0.8548,9.89
0.111,-0.8022,-0.9264,9.7727,-0.7667,-0.3046,9.7316,-0.4503,-0.1602,10.0255,-0.002,-0.4301,10.0316,-0.2419,-0.9885,9.9272
0.112,-0.8712,-1.0537,10.0011,-0.7473,-0.3577,9.784,-0.1271,-0.34,9.7082,0.127,-0.4995,9.9296,-0.0418,-1.0346,9.7347
0.113,-0.7218,-1.0978,9.9279,-0.4993,-0.3647,9.8528,-0.0375,-0.2952,9.9135,0.2019,-0.7262,9.6557,-0.0536,-1.0007,9.831
0.114,-0.3357,-0.7189,9.8061,-0.4093,-0.2441,9.6076,0.0527,-0.2495,9.7819,0.2816,-0.7275,9.7375,0.063,-1.0193,9.9087
0.115,-0.1088,-0.7397,9.7541,0.0431,-0.3683,9.6508,0.2399,-0.1727,9.8383,0.5146,-0.3966,9.5623,0.2738,-1.1011,9.6302
0.116,-0.0794,-0.6154,9.6774,-0.0679,-0.1482,9.615,0.4821,0.0006,9.5786,0.5658,-0.5952,9.8214,0.2648,-0.8365,9.7515
0.117,-0.0205,-0.4161,9.7538,0.1803,-0.022,9.713,0.8222,0.0943,9.6079,0.5794,-0.3867,9.4773,0.3328,-0.8192,9.6617
0.118,0.1848,-0.0586,9.6881,0.2379,0.1139,9.503,0.7057,0.2679,9.4181,0.7356,-0.2601,9.5418,0.6248,-0.4191,9.4152
0.119,0.1796,-0.2478,9.6865,0.3358,0.3021,9.5678,1.003,0.3181,9.3736,1.2338,-0.0543,9.5535,0.6546,-0.3981,9.5707
0.12,0.3351,0.1644,9.4894,0.3715,0.3393,9.316,0.9985,0.4347,9.4506,0.9818,-0.0817,9.2243,0.5003,0.0447,9.4947
0.121,0.3594,0.2941,9.3616,0.4444,0.5621,9.3213,1.0383,0.3691,9.2868,0.9084,0.21,9.4183,0.6732,-0.0486,9.3756
0.122,0.2643,0.3731,9.4153,0.5564,0.9631,9.2914,0.9578,0.5981,9.3196,0.7666,0.3937,9.4761,0.3782,0.135,9.3488
0.123,0.3251,0.5206,9.4303,0.5552,0.8933,9.1949,0.8864,0.5556,9.4237,0.9623,0.4989,9.2437,0.5342,0.4215,9.2274
0.124,0.0805,0.7089,9.4052,0.5139,0.7975,9.2685,0.8765,0.6995,9.301,0.6769,0.4914,9.2614,0.3067,0.5335,9.3174
0.125,0.1581,0.5661,9.5258,0.4185,1.0632,9.3608,0.69,0.6397,9.2268,0.655,0.4177,9.4049,0.1707,0.4115,9.334
0.126,0.2836,0.53,9.2642,0.3689,0.9397,9.3889,0.6271,0.856,9.2509,0.7132,0.4955,9.3579,0.2437,0.4074,9.4908
0.127,-0.0106,0.5601,9.3026,0.0345,0.8623,9.2697,0.4647,0.6714,9.387,0.2879,0.3477,9.1768,0.0333,0.3764,9.4753
0.128,-0.1931,0.5045,9.3112,-0.2531,0.643,9.2513,0.3497,0.5681,9.4968,0.3208,0.2663,9.3699,0.1139,0.4109,9.4556
0.129,-0.1628,0.3775,9.495,-0.0172,0.5201,9.3127,0.1598,0.2802,9.5509,0.0377,0.3787,9.4216,-0.1597,0.2229,9.3129
0.13,-0.296,0.0275,9.5978,-0.1994,0.3273,9.5379,0.0572,0.2811,9.4632,-0.0961,0.5,9.6697,-0.0685,0.1148,9.7426
0.131,-0.5461,-0.0629,9.7135,-0.4061,0.1108,9.3911,-0.0224,0.1019,9.4129,-0.3231,0.1323,9.7198,-0.3758,0.0341,9.5409
0.132,-0.7387,-0.0748,9.5887,-0.5535,-0.0597,9.6335,-0.3948,0.0403,9.661,-0.3421,-0.1813,9.5974,-0.5572,-0.3074,9.6766
0.133,-0.737,-0.272,9.7359,-0.6335,-0.0115,9.676,-0.4451,-0.2147,9.6169,-0.3959,-0.2475,9.7291,-0.4501,-0.3658,9.7282
0.134,-0.5957,-0.4434,9.5618,-0.8437,-0.3505,9.7855,-0.3332,-0.5475,9.7371,-0.511,-0.3663,9.83,-0.8295,-0.3964,9.7538
0.135,-0.7828,-0.4881,9.8642,-0.7905,-0.5795,9.9201,-0.5813,-0.3805,9.7644,-0.5479,-0.6451,9.9162,-0.7257,-0.7496,9.9784
0.136,-0.8358,-0.6877,9.8435,-0.7701,-0.3813,9.7536,-0.5443,-0.4595,9.8631,-0.5133,-0.785,10.1074,-0.8308,-0.6111,9.9624
0.137,-0.7366,-0.7025,9.9395,-0.7618,-0.5708,10.072,-0.6135,-0.4334,9.9025,-0.5491,-0.656,10.0146,-0.6092,-0.838,9.9347
0.138,-0.745,-0.6668,9.9215,-0.6769,-0.6393,10.1215,-0.5162,-0.521,10.0461,-0.4916,-0.6673,9.9413,-0.5484,-0.7824,9.9644
0.139,-0.6297,-0.6746,10.2636,-0.5131,-0.638,10.1886,-0.4178,-0.5642,9.9281,-0.2685,-0.7146,9.9271,-0.7223,-0.7318,9.9771
0.14,-0.7587,-0.6159,10.2262,-0.2912,-0.3714,10.0004,-0.2877,-0.1393,10.1388,-0.2477,-0.7101,10.088,-0.597,-0.658,10.0533
0.141,-0.3601,-0.5025,10.2444,-0.2974,-0.458,10.1283,-0.1185,-0.2082,10.0896,-0.0933,-0.6482,9.8806,-0.329,-0.5929,10.1769
0.142,-0.3198,-0.5421,9.8093,-0.217,-0.2968,10.2172,-0.2498,-0.2783,10.0537,0.1593,-0.3625,10.0517,-0.0509,-0.4966,10.0017
0.143,-0.161,-0.156,10.1431,-0.0534,0.0062,10.096,-0.0049,-0.1098,10.2646,0.1736,-0.2116,10.1366,-0.0175,-0.3536,10.1394
0.144,0.0378,0.0389,10.0943,-0.0462,0.1611,9.966,0.3867,0.2134,9.9308,0.4552,-0.1364,10.1587,0.1898,-0.2163,10.0494
0.145,0.0828,0.0881,9.9458,0.3545,0.2198,9.8779,0.4041,0.4619,10.2019,0.3487,0.2336,9.9547,0.2911,0.0076,10.106
0.146,0.2505,0.5588,10.0024,0.5033,0.6361,10.079,0.5937,0.5234,10.0004,0.4885,0.4193,9.9082,0.4812,0.1091,9.8479
0.147,0.3347,0.4973,9.8732,0.5216,0.7521,9.8217,0.8454,0.6412,9.9397,0.6759,0.4488,9.8132,0.5104,0.1575,10.0951
0.148,0.4144,0.6325,9.8564,0.5979,0.6558,9.8631,0.83,0.8654,9.7733,0.9261,0.5682,9.7555,0.5235,0.4369,9.8768
0.149,0.4405,0.7142,9.7963,0.5912,0.9347,9.8792,0.7004,0.8471,9.7809,0.7183,0.3568,9.9077,0.6112,0.4506,9.9064
0.15,0.4482,0.6172,9.6502,0.767,0.8294,9.706,0.9027,0.7711,9.765,0.8142,0.3335,9.8185,0.8493,0.3095,9.5959
0.151,0.3895,0.726,9.7982,0.6242,0.9616,9.5916,0.9587,0.8096,9.6352,0.8179,0.3791,9.6229,0.5822,0.5369,9.6506
0.152,0.4434,0.5607,9.5215,0.5829,0.8352,9.8061,0.5645,0.8075,9.5939,0.5642,0.3177,9.6859,0.357,0.5432,9.6409
0.153,0.505,0.4587,9.6848,0.5769,0.5994,9.6051,0.7987,0.55,9.4312,0.8407,0.4968,9.3969,0.6045,0.4456,9.5653
0.154,0.3234,0.3672,9.42,0.4195,0.5097,9.3755,0.6096,0.4269,9.413,0.509,0.1817,9.5687,0.3263,0.1211,9.6833
0.155,0.1547,0.3593,9.5883,0.0997,0.3895,9.4626,0.5722,0.3364,9.3954,0.3667,0.1417,9.4391,0.1001,0.1447,9.4541
0.156,-0.1528,-0.0836,9.4859,0.0352,0.1179,9.2873,0.2149,0.0034,9.351,0.205,-0.2439,9.4741,0.212,0.0393,9.5465
0.157,-0.0939,-0.2106,9.44,-0.1176,0.332,9.3904,0.2687,0.1252,9.3289,-0.051,-0.2422,9.3352,0.1462,-0.2701,9.2685
0.158,-0.1309,-0.138,9.3176,-0.02,-0.0991,9.563,0.0882,-0.3703,9.3033,0.1478,-0.3285,9.1673,-0.1888,-0.36,9.2605
0.159,-0.4262,-0.4875,9.3845,-0.2328,-0.2246,9.5216,-0.0683,-0.5522,9.4145,-0.1317,-0.4594,9.2225,-0.1978,-0.4772,9.5642
0.16,-0.5518,-0.3755,9.1799,-0.4266,-0.4126,9.2722,-0.4337,-0.5876,9.4692,-0.3056,-0.7211,9.3568,-0.4004,-0.5973,9.5699
0.161,-0.5849,-0.5662,9.6399,-0.5611,-0.4035,9.2894,-0.3499,-0.6693,9.515,-0.5595,-0.7674,9.4428,-0.5743,-0.8442,9.1835
0.162,-0.6339,-0.5986,9.6571,-0.7789,-0.4962,9.3563,-0.507,-0.5751,9.3647,-0.4344,-0.7794,9.445,-0.5996,-0.8537,9.3709
0.163,-0.822,-0.5044,9.3147,-0.7646,-0.6795,9.4851,-0.5491,-0.7304,9.7361,-0.4043,-0.8173,9.4931,-0.7684,-0.677,9.6205
0.164,-0.9349,-0.6474,9.4684,-0.7171,-0.5588,9.5306,-0.4453,-0.5135,9.5625,-0.5306,-0.6899,9.5444,-0.7495,-0.7093,9.5698
0.165,-0.8791,-0.5611,9.6216,-0.6573,-0.6827,9.7523,-0.5116,-0.4228,9.7691,-0.6435,-0.7034,9.5976,-0.6885,-0.7831,9.5413
