timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
19,0.8633,-0.6305,10.0957,0.4967,-0.2878,10.1238,0.4196,-0.1971,10.1931,0.6164,-0.2736,10.1574,0.939,-0.5159,10.1207
20,0.5487,-0.0384,10.2448,0.1625,0.2512,10.2155,0.1567,0.4849,10.2406,0.4585,0.2514,10.2184,0.6557,-0.0417,10.1952
21,0.173,0.4771,10.205,-0.2976,0.6187,10.2969,-0.3128,1.0593,10.1799,-0.0914,0.6087,10.2153,0.2955,0.4441,10.1663
22,-0.462,0.4848,9.972,-0.7371,0.7424,10.1554,-0.7901,0.8508,10.0228,-0.5077,0.5785,9.9888,-0.2999,0.3783,10.0213
23,-0.6578,0.0342,9.8332,-1.021,0.3225,9.7669,-0.9064,0.2606,9.7187,-0.6061,0.0216,9.7534,-0.3909,-0.1176,9.7419
24,-0.4987,-0.532,9.5841,-0.751,-0.2449,9.6151,-0.6973,-0.2315,9.5805,-0.3607,-0.5865,9.5336,-0.1052,-0.64,9.6067
25,-0.0059,-0.6368,9.4519,-0.3394,-0.4461,9.4577,-0.1544,-0.5799,9.4408,0.1534,-0.9007,9.4809,0.3682,-0.9515,9.4418
26,0.4162,-0.3955,9.4665,0.2069,-0.1349,9.5763,0.349,-0.4004,9.5788,0.5992,-0.6587,9.5148,0.8474,-0.6471,9.4631
27,0.5608,0.1851,9.6824,0.3524,0.3367,9.7296,0.4767,0.2652,9.802,0.9335,-0.1057,9.7315,0.9717,0.0094,9.6669
28,0.4628,0.7726,9.8464,0.1821,0.9022,9.9333,0.5173,0.6001,9.9041,0.8483,0.3797,9.8361,0.7717,0.5163,9.8266
29,0.0168,0.7226,10.0321,-0.1689,0.8268,10.1601,0.0564,0.6282,10.0348,0.4014,0.4513,10.0125,0.3388,0.5266,9.9565
30,-0.5007,0.423,10.0579,-0.6784,0.3594,10.0664,-0.4038,0.0734,10.1026,-0.1269,-0.0089,10.0519,-0.2032,0.0245,10.04
31,-0.8678,-0.1892,9.8692,-1.0194,-0.1907,9.8534,-0.7091,-0.5831,9.9216,-0.4279,-0.73,9.919,-0.5672,-0.4595,9.9468
32,-0.8413,-0.5271,9.6332,-0.8571,-0.5927,9.6174,-0.4804,-0.8327,9.687,-0.2705,-0.8628,9.6787,-0.4597,-0.7521,9.6572
33,-0.4497,-0.3719,9.5178,-0.3911,-0.4415,9.2859,-0.0528,-0.6991,9.3839,0.1779,-0.714,9.3867,-0.0827,-0.4014,9.3942
34,0.1233,0.2884,9.2977,0.1299,0.1103,9.247,0.3758,-0.1318,9.3058,0.5522,-0.1406,9.349,0.2949,0.0653,9.2723
35,0.4298,0.7581,9.3143,0.376,0.5768,9.4126,0.8607,0.3453,9.4023,0.9143,0.5237,9.3323,0.7151,0.6464,9.3604
36,0.3809,0.9557,9.5934,0.4875,0.707,9.5906,0.8367,0.4822,9.5212,0.9836,0.6323,9.6222,0.615,0.8495,9.6077
37,-0.0667,0.4991,9.8286,0.1106,0.2258,9.8641,0.5706,0.0189,9.7982,0.4915,0.2354,9.7396,0.1092,0.4621,9.8675
38,-0.6071,-0.1203,9.9318,-0.2212,-0.4463,9.9654,-0.0183,-0.588,9.8964,0.036,-0.3309,9.9566,-0.402,-0.0721,9.8595
39,-0.9097,-0.4525,10.048,-0.6705,-0.8462,10.0611,-0.3793,-0.9258,10.0463,-0.4723,-0.6139,9.9801,-0.8435,-0.4549,9.9338
40,-0.9579,-0.4076,9.7838,-0.6596,-0.7901,9.8461,-0.3419,-0.7035,9.9232,-0.4687,-0.4991,9.9396,-0.8729,-0.3006,9.8686
41,-0.6317,-0.015,9.758,-0.3614,-0.2354,9.6792,-0.0388,-0.2718,9.6308,-0.1474,0.0694,9.6779,-0.5307,0.1891,9.6864
42,-0.0919,0.556,9.4826,0.2938,0.2042,9.4972,0.4743,0.3871,9.4681,0.2951,0.6879,9.5027,-0.0654,0.8032,9.3398
43,0.2932,0.7479,9.3055,0.6494,0.4514,9.2898,0.9974,0.6764,9.3459,0.6722,0.8549,9.3654,0.377,0.8864,9.3332
44,0.4821,0.2414,9.4364,0.8432,0.1088,9.4423,0.9569,0.273,9.4301,0.7496,0.4957,9.4631,0.3873,0.4846,9.3954
45,0.2162,-0.4042,9.5184,0.5877,-0.3299,9.5821,0.658,-0.3211,9.6861,0.4151,-0.027,9.6021,0.086,-0.1559,9.6653
46,-0.2895,-0.8418,9.9371,0.0486,-0.8654,9.8266,0.1503,-0.6427,9.7912,-0.124,-0.3457,9.8592,-0.4378,-0.4942,9.8973
47,-0.6722,-0.7811,10.0249,-0.2787,-0.8315,10.0963,-0.2922,-0.5441,10.0296,-0.5984,-0.3722,9.9773,-0.8283,-0.4708,10.0942
48,-0.765,-0.3252,10.2072,-0.3918,-0.3589,10.1249,-0.4343,-0.0038,10.198,-0.7788,0.1147,10.0737,-1.0577,-0.1571,10.1056
49,-0.5496,0.2059,9.9596,-0.155,0.422,9.9771,-0.3122,0.5212,9.9652,-0.5733,0.6928,10.0261,-0.7466,0.447,9.9778
50,-0.0452,0.4429,9.8295,0.334,0.5899,9.7822,0.2034,0.8779,9.834,-0.181,0.7669,9.7058,-0.3368,0.6153,9.8017
51,0.5192,0.1181,9.619,0.773,0.4146,9.5444,0.5825,0.6534,9.5475,0.259,0.5987,9.6829,0.0714,0.3046,9.5921
52,0.711,-0.2999,9.4708,0.9637,-0.1072,9.497,0.8143,0.0319,9.4798,0.4878,0.0382,9.5924,0.3521,-0.267,9.593
53,0.5792,-0.8346,9.6166,0.8953,-0.5327,9.557,0.612,-0.3383,9.606,0.3511,-0.4698,9.6178,0.3847,-0.7963,9.5403
54,0.3402,-0.7566,9.7499,0.4235,-0.6334,9.7339,0.0846,-0.3732,9.7197,-0.183,-0.6902,9.7347,-0.1589,-0.914,9.7832
55,-0.3098,-0.2777,9.9814,-0.1431,-0.1224,10.0544,-0.3834,-0.0032,9.9868,-0.6598,-0.1905,9.9963,-0.656,-0.3842,10.0226
56,-0.4464,0.2836,10.1537,-0.3837,0.5582,10.2014,-0.7173,0.5779,10.1546,-0.9889,0.3396,10.2809,-0.8166,0.1285,10.1903
57,-0.3694,0.595,10.2409,-0.4425,0.9142,10.3333,-0.6471,0.9185,10.2834,-0.8755,0.6859,10.2023,-0.6862,0.4683,10.3086
58,0.0811,0.4208,10.1713,0.0378,0.7942,10.1402,-0.2895,0.655,10.2365,-0.4027,0.3712,10.1156,-0.1687,0.2859,10.2221
59,0.596,-0.0454,9.9919,0.6206,0.252,9.9978,0.1332,0.0872,9.8975,-0.027,-0.175,9.915,0.3115,-0.2376,10.0276
60,0.9379,-0.4614,9.7994,0.9569,-0.3614,9.7788,0.4632,-0.4433,9.6957,0.412,-0.7511,9.7862,0.6837,-0.7776,9.7528
61,0.897,-0.5722,9.5594,0.7661,-0.3751,9.6453,0.4815,-0.6422,9.596,0.4282,-0.9271,9.5629,0.6424,-0.8426,9.5613
62,0.513,-0.2114,9.6534,0.4172,-0.0223,9.6198,0.0108,-0.3588,9.7151,0.0363,-0.4259,9.6548,0.3068,-0.4201,9.5909
63,0.0844,0.4049,9.7716,-0.2683,0.4284,9.8512,-0.4722,0.3119,9.808,-0.4438,-0.016,9.8043,-0.2614,0.1233,9.842
64,-0.3242,0.9655,9.984,-0.6582,0.7721,10.0261,-0.9461,0.592,10.0596,-0.8317,0.4275,10.0782,-0.4744,0.8294,9.9529
65,-0.3595,0.8052,10.2939,-0.6976,0.7225,10.2415,-0.9398,0.441,10.2837,-0.8774,0.3044,10.2604,-0.3758,0.6552,10.243
66,-0.073,0.2915,10.3407,-0.3666,0.2251,10.2342,-0.598,-0.153,10.2774,-0.4806,-0.2,10.3014,-0.2183,0.0659,10.3094
67,0.4385,-0.24,10.2147,0.1675,-0.5305,10.0948,-0.1627,-0.7606,10.1957,0.0192,-0.6556,10.1986,0.3491,-0.4022,10.0625
68,0.8118,-0.4816,9.9529,0.4684,-0.6685,9.9028,0.2496,-0.9645,10.0792,0.4782,-0.8525,9.8733,0.808,-0.4972,9.9488
69,0.8212,-0.1189,9.6832,0.4968,-0.4325,9.7174,0.4267,-0.6258,9.7045,0.7204,-0.4729,9.7452,1.0104,-0.2074,9.6637
70,0.6605,0.4049,9.6009,0.263,0.1469,9.4737,0.0711,-0.0879,9.5482,0.3691,0.1305,9.5534,0.714,0.3525,9.566
71,0.0069,0.8256,9.5133,-0.2598,0.6433,9.533,-0.3436,0.2603,9.5528,-0.0745,0.5914,9.5943,0.2316,0.8183,9.516
72,-0.423,0.797,9.726,-0.7453,0.3688,9.7674,-0.7365,0.3473,9.7337,-0.4172,0.6723,9.7257,-0.2546,0.9416,9.6943
73,-0.6004,0.1849,9.9936,-0.8464,-0.0656,9.9486,-0.9138,-0.0259,9.8691,-0.6344,0.1713,9.8917,-0.3833,0.3745,9.8675
74,-0.5125,-0.35,10.1376,-0.785,-0.6553,10.0968,-0.6925,-0.6083,10.2101,-0.3313,-0.2637,10.0155,-0.1828,-0.1317,10.1662
75,-0.0015,-0.6954,10.1117,-0.2533,-0.9019,10.1301,-0.2104,-0.7884,10.15,0.256,-0.5207,10.1927,0.2957,-0.502,10.0535
76,0.4321,-0.4396,10.144,0.2416,-0.7241,10.1688,0.3079,-0.5639,10.1312,0.7171,-0.2264,10.0897,0.7965,-0.1468,10.1046
77,0.5857,0.0574,9.8845,0.3423,-0.0639,9.8802,0.6107,0.0356,9.8167,0.8934,0.3677,9.8364,0.948,0.3465,9.874
78,0.4193,0.5211,9.5296,0.1953,0.4507,9.5888,0.508,0.5787,9.6259,0.7337,0.8512,9.5808,0.7845,0.714,9.6157
79,-0.0363,0.4769,9.4468,-0.2517,0.3636,9.4231,0.0881,0.6383,9.4463,0.3518,0.9026,9.3607,0.308,0.7968,9.4055
80,-0.5365,0.0971,9.3591,-0.7285,-0.019,9.3593,-0.4862,0.2569,9.2597,-0.0893,0.411,9.3887,-0.2349,0.3091,9.4305
81,-0.9304,-0.5735,9.532,-0.9896,-0.5684,9.5272,-0.6225,-0.3385,9.4887,-0.4088,-0.2002,9.5375,-0.48,-0.3671,9.5337
82,-0.7794,-0.9229,9.7169,-0.8568,-0.8065,9.6767,-0.5735,-0.4722,9.7162,-0.3644,-0.4298,9.6981,-0.4964,-0.7358,9.7543
83,-0.4086,-0.7669,9.9853,-0.4648,-0.5301,9.9448,-0.0764,-0.3056,9.8935,0.1566,-0.2622,9.8792,-0.1269,-0.5235,9.974
84,0.0347,-0.2625,10.1659,0.1409,0.0225,9.9844,0.4149,0.2833,10.0064,0.5963,0.1752,10.0741,0.3632,0.0209,10.0005
85,0.3685,0.2649,10.0206,0.5437,0.576,9.8904,0.8165,0.7595,9.9448,0.9365,0.737,10.0281,0.66,0.5309,9.8803
86,0.3024,0.3903,9.744,0.4662,0.6508,9.8153,0.8523,0.9232,9.7972,0.9019,0.8002,9.7669,0.6469,0.4445,9.7895
87,-0.0356,0.1078,9.4764,0.165,0.4156,9.4541,0.5434,0.5093,9.5103,0.4266,0.3568,9.4996,0.1792,0.0313,9.5136
88,-0.5927,-0.4913,9.3756,-0.3282,-0.2095,9.4167,-0.0208,-0.0698,9.3884,-0.0082,-0.302,9.3815,-0.2609,-0.5598,9.3408
89,-0.9168,-0.7405,9.3106,-0.6227,-0.5586,9.3442,-0.3511,-0.3777,9.2708,-0.4716,-0.7097,9.3118,-0.8111,-0.9202,9.4006
90,-0.9948,-0.7474,9.5146,-0.7591,-0.2839,9.5288,-0.3562,-0.3672,9.4302,-0.4501,-0.5998,9.4369,-0.9234,-0.7851,9.4214
91,-0.6999,-0.0843,9.6393,-0.2875,0.1706,9.6569,0.038,0.1348,9.7808,-0.1371,-0.1615,9.6807,-0.443,-0.3177,9.7113
92,-0.0607,0.4027,9.8326,0.3206,0.7608,9.7888,0.4258,0.6838,9.9164,0.2711,0.3594,9.8198,-0.0438,0.2634,9.8672
93,0.27,0.7907,10.0101,0.7526,0.9242,10.0967,0.9525,0.7984,10.0419,0.7214,0.5914,10.0493,0.3039,0.4801,10.07
94,0.5406,0.5003,9.9692,0.8392,0.6662,10.0046,1.0405,0.4721,9.9917,0.7568,0.1748,9.9258,0.4722,0.1784,10.0427
95,0.2671,-0.0967,9.8081,0.5234,0.0103,9.8452,0.5958,-0.1831,9.855,0.4245,-0.345,9.7874,0.142,-0.3945,9.765
96,-0.2095,-0.4825,9.4583,0.1649,-0.4648,9.6538,0.2112,-0.7605,9.6009,-0.0305,-0.8116,9.5765,-0.4508,-0.7159,9.669
97,-0.6451,-0.3282,9.5297,-0.2305,-0.4263,9.4326,-0.1933,-0.5909,9.44,-0.6147,-0.8554,9.5014,-0.902,-0.6904,9.5129
98,-0.7621,0.0819,9.4246,-0.5048,-0.0076,9.4415,-0.5094,-0.2824,9.4755,-0.8501,-0.4293,9.4267,-0.9956,-0.1915,9.357
99,-0.5364,0.6319,9.5631,-0.2352,0.5837,9.5848,-0.3333,0.2568,9.6653,-0.5622,0.2113,9.6094,-0.7859,0.4584,9.5264
100,0.0678,0.9583,9.8276,0.2973,0.7496,9.9094,0.2223,0.4638,9.877,-0.1532,0.5013,9.8046,-0.2727,0.71,9.7867
101,0.5599,0.6464,9.9704,0.8115,0.4948,10.1022,0.6407,0.0954,10.0543,0.2877,0.3143,10.1739,0.2694,0.5996,10.0456
102,0.7821,0.1783,10.2586,1.0156,-0.0905,10.2859,0.7663,-0.3554,10.2326,0.5415,-0.1932,10.1488,0.4338,-0.0219,10.2867
103,0.6129,-0.4438,10.2183,0.7785,-0.6313,10.0995,0.7138,-0.8768,10.2551,0.276,-0.7378,10.1948,0.2885,-0.4849,10.1783
104,0.2907,-0.4805,10.0227,0.3265,-0.8295,10.0333,0.1504,-0.9641,10.0716,-0.2005,-0.6615,10.0122,-0.1569,-0.3412,9.9296
105,-0.3136,-0.1023,9.8251,-0.1588,-0.4284,9.8116,-0.5326,-0.4317,9.7291,-0.747,-0.2611,9.908,-0.6042,0.1118,9.7535
106,-0.512,0.4379,9.6174,-0.5598,0.2375,9.5896,-0.7264,0.213,9.562,-1.0464,0.4373,9.6409,-0.9554,0.598,9.6987
107,-0.3618,0.7752,9.58,-0.2967,0.5582,9.6475,-0.5441,0.5416,9.5995,-0.954,0.7691,9.6237,-0.7717,0.9218,9.6881
108,0.0152,0.5145,9.7062,0.0826,0.2789,9.7611,-0.2228,0.3201,9.6745,-0.4439,0.6672,9.7307,-0.1293,0.7005,9.7019
109,0.575,-0.0399,9.9681,0.5395,-0.3434,9.9403,0.2578,-0.1877,9.8762,0.108,0.1955,10.0154,0.1879,0.1368,9.8959
110,0.9344,-0.6481,10.1617,0.8985,-0.8471,10.187,0.4598,-0.7096,10.1182,0.3284,-0.384,10.1918,0.5466,-0.3634,10.1285
111,0.9579,-0.8401,10.2661,0.7763,-0.9046,10.3003,0.4583,-0.6733,10.2501,0.3536,-0.3955,10.299,0.6556,-0.5061,10.2367
112,0.627,-0.4245,10.3411,0.3874,-0.4934,10.2331,-0.0166,-0.4226,10.283,-0.0356,0.0141,10.2549,0.3047,-0.1886,10.3318
113,0.0113,0.0917,10.164,-0.2647,-0.0322,10.136,-0.4719,0.3444,10.1446,-0.43,0.5652,10.1762,-0.1252,0.4706,10.057
114,-0.3428,0.5045,9.836,-0.5675,0.4694,9.9032,-0.9195,0.7681,9.9175,-0.8276,0.8949,9.8582,-0.4222,0.6641,9.8859
115,-0.4226,0.272,9.6832,-0.6295,0.4509,9.6759,-0.9694,0.6669,9.6799,-0.8319,0.8002,9.6638,-0.3585,0.572,9.7193
116,-0.0759,-0.2361,9.6091,-0.3553,-0.089,9.6873,-0.6218,0.1874,9.5774,-0.5259,0.2394,9.5741,-0.1965,0.0418,9.5484
117,0.4426,-0.6783,9.7376,0.0666,-0.6034,9.7647,-0.0768,-0.4037,9.6701,0.1837,-0.2881,9.6137,0.3317,-0.6291,9.7095
118,0.825,-0.842,9.8947,0.5561,-0.7445,9.919,0.258,-0.4957,9.9486,0.5038,-0.449,9.9028,0.7911,-0.8421,9.925
119,0.8588,-0.5745,10.0321,0.5545,-0.3914,10.1393,0.3563,-0.1982,10.1225,0.6641,-0.2465,10.0822,0.9206,-0.5468,10.1277
120,0.601,0.1265,10.1342,0.2385,0.2276,10.2021,0.0924,0.4657,10.2189,0.478,0.2737,10.2025,0.6686,0.0619,10.3512
121,0.0785,0.5407,10.2209,-0.3254,0.7709,10.2539,-0.3996,0.863,10.1185,-0.0123,0.6904,10.2612,0.2414,0.4861,10.1328
122,-0.419,0.3454,10.0386,-0.7133,0.7761,10.029,-0.7981,0.9338,10.117,-0.4662,0.5092,9.9603,-0.1725,0.4337,10.0143
123,-0.7145,0.0734,9.7628,-0.928,0.3082,9.7146,-0.9188,0.4514,9.7265,-0.5291,0.1178,9.7553,-0.4137,-0.1462,9.7939
124,-0.4044,-0.5322,9.5316,-0.8125,-0.2565,9.4959,-0.6854,-0.1802,9.5399,-0.3143,-0.5322,9.5829,-0.163,-0.795,9.5485
125,-0.1751,-0.6585,9.3773,-0.2838,-0.4869,9.4572,-0.042,-0.6524,9.5395,0.1637,-0.7707,9.5229,0.3801,-0.9119,9.4126
126,0.3736,-0.4086,9.4408,0.1186,-0.2166,9.5704,0.304,-0.3487,9.572,0.6288,-0.6856,9.6382,0.7991,-0.6457,9.4394
127,0.6251,0.2352,9.5826,0.422,0.3209,9.6092,0.5586,0.2569,9.6637,0.9492,0.0766,9.6311,0.8878,-0.133,9.7928
128,0.4099,0.8033,9.9553,0.2325,0.9148,9.941,0.4393,0.5528,9.8815,0.8067,0.3674,9.897,0.7554,0.4194,9.948
129,0.0074,0.8595,10.0179,-0.2178,0.9155,10.0047,0.0586,0.576,10.0853,0.4478,0.4714,10.0337,0.1917,0.4255,10.0261
130,-0.5801,0.4019,9.998,-0.709,0.5109,9.9282,-0.4056,0.11,10.0896,-0.2378,0.0532,10.036,-0.1523,0.0993,10.0264
131,-0.8945,-0.1141,9.8335,-0.8565,-0.3009,9.9211,-0.695,-0.4861,9.8697,-0.3641,-0.4907,9.9106,-0.5131,-0.4194,9.9122
132,-0.8701,-0.5202,9.7409,-0.8759,-0.5394,9.6495,-0.5315,-0.93,9.6949,-0.2188,-0.9972,9.6259,-0.529,-0.7028,9.6946
133,-0.514,-0.252,9.4444,-0.4633,-0.4771,9.4195,-0.0756,-0.5942,9.4462,0.1118,-0.7963,9.4251,-0.0954,-0.4053,9.418
134,0.0678,0.2987,9.3767,0.1582,0.0867,9.313,0.5068,-0.1984,9.3657,0.5184,-0.1216,9.2534,0.2847,0.1594,9.3394
135,0.3478,0.8176,9.3554,0.5144,0.6069,9.4453,0.8666,0.4232,9.4206,0.9755,0.443,9.3457,0.7084,0.7283,9.3931
136,0.3729,0.946,9.6443,0.5439,0.6552,9.5888,0.8425,0.4646,9.5348,0.9226,0.5811,9.6144,0.6294,0.7778,9.6605
137,-0.0514,0.5474,9.782,0.1548,0.1802,9.7916,0.4727,0.0268,9.7415,0.5255,0.2244,9.8411,0.1707,0.4983,9.781
138,-0.5494,-0.1675,9.976,-0.3852,-0.3171,9.885,-0.0106,-0.5144,10.0063,0.0174,-0.3554,9.9536,-0.3432,-0.1162,9.9143
139,-0.9672,-0.5664,9.9757,-0.7013,-0.8425,9.9995,-0.3909,-0.8992,10.0241,-0.3232,-0.6725,9.9889,-0.8034,-0.4875,9.9672
140,-0.9584,-0.4152,9.8345,-0.6754,-0.7729,9.8864,-0.3748,-0.8153,9.8187,-0.537,-0.5158,9.9471,-0.8987,-0.3364,9.815
141,-0.5829,0.0322,9.6562,-0.3499,-0.199,9.691,-0.0906,-0.2147,9.6428,-0.2041,0.1146,9.604,-0.5568,0.0736,9.6996
142,-0.1137,0.5639,9.4631,0.2704,0.2305,9.3997,0.4484,0.4249,9.4112,0.2206,0.6732,9.4432,0.036,0.7604,9.4067
143,0.2872,0.6374,9.2247,0.6978,0.4457,9.3978,0.8784,0.6448,9.3099,0.7392,0.8948,9.3509,0.3789,0.8803,9.3703
144,0.482,0.3558,9.4484,0.7041,0.1085,9.4507,1.1107,0.2796,9.4449,0.706,0.6449,9.3082,0.3881,0.4823,9.4081
145,0.1807,-0.3022,9.6672,0.5678,-0.5072,9.581,0.728,-0.224,9.5678,0.3881,-0.0023,9.5779,0.1922,-0.0528,9.5659
146,-0.1669,-0.7063,9.8914,0.1693,-0.8579,9.8072,0.2141,-0.6027,9.8281,-0.1628,-0.4044,9.7576,-0.3603,-0.5717,9.8529
147,-0.5978,-0.7391,10.0257,-0.2997,-0.7497,10.043,-0.2778,-0.6121,10.0683,-0.6637,-0.39,10.0652,-0.8917,-0.5037,10.1106
148,-0.9207,-0.3464,10.1356,-0.5173,-0.302,10.114,-0.4428,-0.0516,10.1546,-0.8193,0.0996,10.0073,-1.0288,-0.0613,10.1147
149,-0.4987,0.1076,9.9948,-0.1905,0.3138,9.9806,-0.2657,0.56,10.0086,-0.5389,0.6743,10.0507,-0.8666,0.4007,10.0009
150,0.0444,0.3707,9.7803,0.2934,0.6218,9.7266,0.164,0.8778,9.8225,-0.1666,0.7404,9.7333,-0.1773,0.6082,9.8049
151,0.5846,0.1632,9.5838,0.7174,0.4512,9.5768,0.6708,0.6231,9.7271,0.2544,0.5994,9.5895,0.1971,0.3874,9.5438
152,0.8149,-0.333,9.5087,0.9642,-0.1615,9.5603,0.8136,0.1199,9.5023,0.4419,0.0177,9.5026,0.4668,-0.2452,9.4581
153,0.5657,-0.8118,9.569,0.859,-0.5961,9.6755,0.512,-0.3879,9.5411,0.3344,-0.4934,9.5913,0.2876,-0.8034,9.4972
154,0.3246,-0.8748,9.7669,0.3198,-0.5013,9.7794,0.0811,-0.4902,9.6738,-0.204,-0.5294,9.7351,-0.153,-0.8643,9.8123
155,-0.2297,-0.3074,10.0094,-0.1324,-0.1131,10.0484,-0.4579,0.075,9.9489,-0.6733,-0.2672,10.0139,-0.5495,-0.4242,10.0737
156,-0.5547,0.2459,10.2533,-0.3547,0.6399,10.1249,-0.7117,0.5581,10.2399,-0.8929,0.4137,10.263,-0.6847,0.0805,10.2415
157,-0.3782,0.6965,10.2268,-0.4089,0.9486,10.2649,-0.6382,0.9281,10.2844,-0.8188,0.6293,10.2971,-0.7388,0.4569,10.227
158,0.1214,0.4654,10.1597,0.0222,0.7549,10.1525,-0.2708,0.6881,10.1271,-0.5144,0.3376,10.2032,-0.2499,0.205,10.24
159,0.595,-0.0497,10.0274,0.5843,0.3036,9.9491,0.1842,0.0593,10.0295,0.1183,-0.2203,9.9429,0.3142,-0.3124,9.9577
160,0.9487,-0.4768,9.775,0.7868,-0.2349,9.7948,0.503,-0.4529,9.82,0.3862,-0.6673,9.7464,0.6335,-0.8285,9.7314
161,0.789,-0.5301,9.6104,0.73,-0.3448,9.6999,0.3813,-0.6795,9.5895,0.3329,-0.9384,9.6647,0.6732,-0.8586,9.6267
162,0.5824,-0.134,9.6876,0.2354,-0.1,9.6171,0.045,-0.3275,9.623,-0.0413,-0.5519,9.7002,0.2672,-0.3599,9.5392
163,-0.0,0.4728,9.7922,-0.1136,0.5201,9.8411,-0.5345,0.2177,9.7566,-0.5129,0.0798,9.781,-0.1218,0.1887,9.8556
164,-0.3111,1.0032,10.0232,-0.5948,0.8889,9.9898,-0.9393,0.4843,10.044,-0.8676,0.4129,10.0971,-0.4814,0.6682,10.0493
165,-0.3952,0.7365,10.2377,-0.5654,0.7518,10.2742,-0.9901,0.3134,10.2462,-0.818,0.1851,10.2311,-0.483,0.6917,10.1897
166,-0.0365,0.2067,10.3216,-0.3329,0.091,10.2686,-0.6563,-0.0985,10.3191,-0.492,-0.1726,10.2726,-0.072,0.217,10.2938
167,0.516,-0.2364,10.1526,0.1136,-0.3728,10.2755,-0.122,-0.5788,10.2217,0.0621,-0.7413,10.2471,0.51,-0.5038,10.1909
168,0.8266,-0.4357,10.0206,0.5205,-0.7053,9.9639,0.2744,-0.8732,10.0242,0.5288,-0.8911,9.8916,0.8432,-0.4823,9.9262
169,0.8741,-0.0957,9.7726,0.5383,-0.4451,9.7085,0.4023,-0.5981,9.7477,0.5871,-0.5537,9.7291,0.9331,-0.1715,9.7882
170,0.5996,0.4414,9.5668,0.1442,0.1989,9.5402,0.1381,-0.016,9.5543,0.3853,0.1126,9.6364,0.672,0.3917,9.6339
