timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
14,-0.3668,0.4423,18.1278,-0.5313,0.4444,18.1693,-0.9405,0.7078,18.1771,-0.7749,0.8667,18.2104,-0.4865,0.7206,18.2745
15,-0.4143,0.3176,17.9072,-0.6545,0.4261,17.9512,-0.8779,0.7518,17.9865,-0.7071,0.8231,18.0745,-0.4923,0.5189,17.9447
16,-0.1049,-0.2117,17.9022,-0.2984,-0.0316,17.8814,-0.629,0.178,17.9272,-0.3509,0.2726,17.9037,-0.1013,0.062,17.8779
17,0.31,-0.7588,18.0738,0.056,-0.5708,17.9334,-0.1255,-0.2902,17.9375,0.1827,-0.3061,17.9446,0.4224,-0.5894,17.8893
18,0.781,-0.8713,18.2336,0.4854,-0.6503,18.1869,0.2144,-0.3256,18.1122,0.5441,-0.5221,18.1932,0.8169,-0.8303,18.1509
19,0.8625,-0.5842,18.2996,0.4402,-0.3166,18.3355,0.3774,-0.1778,18.3711,0.6497,-0.2173,18.3792,0.9923,-0.5062,18.399
20,0.6011,-0.0529,18.5098,0.1603,0.2868,18.5132,0.1623,0.3997,18.4579,0.4268,0.2802,18.4345,0.7273,-0.0258,18.4205
21,0.1332,0.4329,18.4499,-0.2908,0.7716,18.4731,-0.3393,0.9085,18.4162,-0.1085,0.7315,18.4787,0.2087,0.3199,18.4138
22,-0.4193,0.5027,18.3151,-0.7879,0.7579,18.3538,-0.6948,0.804,18.18,-0.4711,0.6354,18.2712,-0.1787,0.3846,18.2896
23,-0.5444,0.055,18.0337,-0.863,0.2181,18.0538,-0.8951,0.2941,18.1146,-0.5936,0.0809,17.9675,-0.4564,-0.1746,17.9129
24,-0.4735,-0.4789,17.7819,-0.7083,-0.2437,17.8224,-0.5894,-0.2394,17.7354,-0.3707,-0.5862,17.7477,-0.1536,-0.6472,17.7699
25,-0.0136,-0.6484,17.687,-0.2691,-0.4004,17.7143,-0.1364,-0.5786,17.6567,0.0992,-0.7205,17.6351,0.2677,-0.8838,17.6004
26,0.3827,-0.4076,17.7526,0.1647,-0.1452,17.7077,0.3678,-0.4423,17.6329,0.6726,-0.6441,17.6197,0.6942,-0.6889,17.7584
27,0.6137,0.2718,17.8635,0.39,0.3574,17.8894,0.5387,0.2141,17.7835,0.8913,0.0407,17.832,0.9056,-0.0201,17.8244
28,0.4218,0.7409,18.0513,0.1984,0.7605,18.054,0.5379,0.5962,18.0917,0.7288,0.3854,18.0172,0.7531,0.4246,18.0715
29,0.0877,0.8161,18.2344,-0.253,0.9195,18.2053,0.0325,0.5108,18.2147,0.376,0.3586,18.1061,0.1998,0.5511,18.2053
30,-0.5377,0.4053,18.2353,-0.6806,0.4319,18.1247,-0.3565,0.1376,18.1634,-0.1693,-0.0037,18.2575,-0.1835,0.1431,18.2201
31,-0.7819,-0.1623,17.9514,-0.8782,-0.2257,18.0249,-0.6074,-0.3655,17.9886,-0.4076,-0.5826,18.0185,-0.4884,-0.448,17.9527
32,-0.8622,-0.5206,17.6987,-0.7671,-0.4919,17.8244,-0.4848,-0.8296,17.6998,-0.2597,-0.8679,17.7298,-0.4798,-0.629,17.7193
33,-0.4155,-0.2132,17.499,-0.4242,-0.3737,17.6202,-0.0521,-0.6363,17.4638,0.0796,-0.726,17.4372,0.0047,-0.4259,17.4424
34,0.0895,0.1877,17.3917,0.1027,0.1042,17.3632,0.4566,-0.203,17.5082,0.5682,-0.1303,17.4413,0.4189,0.1756,17.3877
35,0.4045,0.7975,17.4353,0.5039,0.4512,17.4046,0.7705,0.3263,17.4506,0.9319,0.3969,17.5072,0.6729,0.6959,17.4052
36,0.2895,0.8521,17.6329,0.5885,0.6159,17.7536,0.8105,0.437,17.6907,0.8683,0.5279,17.5716,0.457,0.8914,17.6565
37,-0.0373,0.4643,17.9998,0.114,0.2763,17.877,0.3807,0.0899,17.8564,0.4701,0.1524,17.8612,0.2221,0.5061,17.9405
38,-0.5059,-0.1643,17.9703,-0.2787,-0.3405,17.9972,-0.0082,-0.4303,18.0346,-0.0505,-0.2635,17.9862,-0.3606,-0.0103,17.9963
39,-0.8703,-0.5251,18.0311,-0.5919,-0.8051,18.1133,-0.2971,-0.7856,18.0795,-0.3797,-0.6141,18.0561,-0.7428,-0.3615,18.0779
40,-0.8446,-0.5014,18.0237,-0.5852,-0.7916,18.0953,-0.3407,-0.7409,17.9409,-0.4532,-0.4732,17.9265,-0.7509,-0.3519,18.0437
41,-0.5874,-0.0895,17.7626,-0.3204,-0.2672,17.7521,-0.0886,-0.2072,17.6914,-0.0394,0.0136,17.7634,-0.5338,0.1176,17.7308
42,-0.1075,0.4234,17.5379,0.2892,0.2269,17.5466,0.4575,0.3468,17.5247,0.2695,0.5062,17.5513,-0.1054,0.6973,17.5722
43,0.375,0.5543,17.4889,0.8099,0.3972,17.4379,0.8637,0.558,17.4856,0.6827,0.8919,17.4764,0.2708,0.9057,17.4084
44,0.4309,0.1629,17.5145,0.8256,0.1335,17.3877,0.8935,0.24,17.5404,0.7159,0.6402,17.5104,0.485,0.5981,17.4779
45,0.2219,-0.337,17.7393,0.5374,-0.4753,17.75,0.6797,-0.2353,17.7066,0.3007,0.017,17.709,0.068,-0.0257,17.8396
46,-0.24,-0.6762,17.9674,0.1081,-0.8118,18.0671,0.1947,-0.5931,17.9296,-0.1396,-0.3697,17.8851,-0.3526,-0.4788,18.0671
47,-0.6326,-0.8023,18.1151,-0.2854,-0.8073,18.326,-0.2908,-0.4283,18.2316,-0.6292,-0.2759,18.1836,-0.7767,-0.4148,18.2451
48,-0.738,-0.3154,18.2286,-0.358,-0.3132,18.3563,-0.4749,0.0333,18.2263,-0.7687,0.1706,18.2965,-0.9991,-0.0942,18.3246
49,-0.4587,0.1702,18.2039,-0.2224,0.3197,18.1671,-0.3051,0.5682,18.1696,-0.5588,0.6202,18.1753,-0.7577,0.479,18.1731
50,0.027,0.3957,17.978,0.2986,0.6367,17.998,0.1293,0.8406,17.9877,-0.0696,0.845,17.9406,-0.3215,0.6001,18.0528
51,0.4684,0.0815,17.8892,0.7827,0.4108,17.7898,0.6062,0.6856,17.8853,0.2855,0.6223,17.8012,0.1935,0.3237,17.8249
52,0.7252,-0.3658,17.7583,0.9858,-0.0672,17.7326,0.7582,0.1737,17.7097,0.3921,-0.0502,17.6861,0.4398,-0.2796,17.751
53,0.6453,-0.7559,17.8517,0.696,-0.5892,17.7256,0.464,-0.4083,17.8062,0.2423,-0.4954,17.7541,0.2281,-0.8119,17.8731
54,0.2011,-0.8627,18.0354,0.3667,-0.6435,17.9905,0.1465,-0.2519,18.0008,-0.0977,-0.6394,18.0717,-0.0929,-0.8632,18.0309
55,-0.2683,-0.3321,18.2472,-0.1089,-0.1287,18.3725,-0.3624,0.0479,18.3226,-0.7239,-0.1602,18.1823,-0.6395,-0.4804,18.2926
56,-0.4562,0.3141,18.5766,-0.3486,0.5224,18.4752,-0.6427,0.5332,18.5132,-0.9098,0.262,18.4361,-0.7242,0.0502,18.5695
57,-0.3653,0.6267,18.5545,-0.2549,0.9227,18.5828,-0.6627,0.8415,18.5508,-0.8558,0.562,18.5405,-0.6548,0.458,18.5532
58,0.0219,0.5076,18.5199,0.0358,0.7556,18.5392,-0.311,0.5047,18.4582,-0.4782,0.4105,18.508,-0.2144,0.3447,18.4838
59,0.4512,-0.0229,18.2843,0.5787,0.141,18.4317,0.185,0.0444,18.3053,0.0876,-0.2122,18.2898,0.3621,-0.3087,18.2508
60,0.9438,-0.4582,18.0409,0.8557,-0.2722,17.9789,0.4645,-0.5006,18.0533,0.3154,-0.7141,18.0981,0.7244,-0.6407,18.0873
61,0.8958,-0.5001,17.9289,0.805,-0.4436,18.0124,0.4736,-0.6202,17.9762,0.4188,-0.8333,17.9323,0.6667,-0.7928,17.9391
62,0.4716,-0.1472,17.8551,0.2963,-0.0107,17.9663,0.0651,-0.3071,17.971,0.084,-0.5039,17.9468,0.3164,-0.4213,17.98
63,-0.0534,0.4472,18.2284,-0.0603,0.5497,18.0725,-0.4164,0.2673,18.169,-0.4988,0.0555,18.1026,-0.1329,0.2478,18.1201
64,-0.2882,0.8693,18.3947,-0.4823,0.8622,18.3573,-0.8125,0.4549,18.4204,-0.8002,0.3732,18.3639,-0.509,0.5916,18.4216
65,-0.4351,0.672,18.6304,-0.6298,0.675,18.5337,-0.917,0.371,18.5406,-0.9081,0.2827,18.4914,-0.4846,0.5226,18.5443
66,-0.0267,0.2133,18.6492,-0.2856,0.1393,18.5504,-0.6525,-0.1153,18.6716,-0.4118,-0.1402,18.634,-0.2238,0.0688,18.6112
67,0.4062,-0.1977,18.4368,-0.0008,-0.479,18.5192,-0.1849,-0.6946,18.5182,0.0827,-0.6766,18.448,0.3571,-0.3946,18.4768
68,0.8479,-0.4058,18.2079,0.457,-0.6239,18.2711,0.3231,-0.8661,18.2175,0.488,-0.8535,18.2306,0.8095,-0.6027,18.2247
69,0.8096,-0.1232,17.9897,0.5564,-0.4428,18.0239,0.3258,-0.6352,18.0201,0.6127,-0.4937,17.9645,0.9083,-0.2072,17.9488
70,0.502,0.4033,17.8946,0.1815,0.0915,17.9134,0.1428,-0.0734,17.8493,0.3934,0.0259,17.7754,0.6277,0.4273,17.8089
71,0.029,0.7841,17.7369,-0.2324,0.5029,17.7252,-0.3104,0.3055,17.8321,-0.0294,0.6187,17.8446,0.2601,0.8772,17.7654
72,-0.4259,0.7306,17.9441,-0.6769,0.3491,18.0028,-0.7635,0.4021,17.9467,-0.4771,0.629,17.9235,-0.2201,0.7986,17.9281
73,-0.606,0.1832,18.1166,-0.9534,-0.1213,18.0957,-0.8521,-0.1176,18.1158,-0.5669,0.0823,18.1594,-0.3249,0.3245,18.0856
74,-0.5065,-0.3664,18.3146,-0.6873,-0.7307,18.3396,-0.6966,-0.5515,18.3014,-0.3126,-0.2796,18.3488,-0.1814,-0.2151,18.3902
75,-0.0583,-0.6414,18.3984,-0.2952,-0.8057,18.3878,-0.1827,-0.8445,18.2799,0.1032,-0.5093,18.2631,0.3487,-0.4491,18.3973
76,0.4557,-0.5146,18.315,0.1301,-0.6762,18.2415,0.3063,-0.6186,18.2577,0.7289,-0.1884,18.2088,0.716,-0.2111,18.3103
77,0.5527,0.0396,18.0408,0.5317,-0.0602,18.0532,0.5774,0.1012,17.9427,0.8625,0.3558,18.1134,0.8809,0.2721,17.9557
78,0.3893,0.4017,17.7351,0.2523,0.3757,17.7473,0.4721,0.565,17.6876,0.7343,0.8608,17.7204,0.7478,0.7912,17.6899
79,0.0255,0.5181,17.6157,-0.2715,0.4318,17.6095,0.0792,0.6017,17.5144,0.3423,0.7752,17.5048,0.3006,0.7374,17.5491
80,-0.5784,0.0087,17.5528,-0.7738,0.0457,17.5637,-0.4011,0.3738,17.596,-0.1544,0.3841,17.4478,-0.2577,0.3492,17.4673
81,-0.7534,-0.5112,17.6435,-1.0105,-0.5484,17.6275,-0.6887,-0.257,17.6066,-0.3884,-0.227,17.5998,-0.5006,-0.336,17.647
82,-0.7148,-0.8177,17.7934,-0.7688,-0.724,17.8156,-0.471,-0.4665,17.7605,-0.3384,-0.4319,17.8651,-0.4329,-0.6668,17.8895
83,-0.4518,-0.6782,18.0293,-0.4002,-0.6203,18.0346,-0.0953,-0.3635,17.9423,0.1246,-0.3194,17.9488,-0.1019,-0.4975,17.972
84,0.008,-0.2027,18.038,0.1423,0.0509,18.1477,0.548,0.2208,18.0243,0.5962,0.2435,18.1291,0.4121,-0.0406,18.1218
85,0.3613,0.3326,17.9202,0.4438,0.5727,18.0466,0.8361,0.7485,18.0053,0.9037,0.694,18.1208,0.6669,0.348,18.0038
86,0.2854,0.4895,17.7431,0.4518,0.7779,17.8867,0.8372,0.8379,17.8291,0.9284,0.6341,17.825,0.548,0.5226,17.8678
87,0.0372,0.0034,17.6765,0.0727,0.2771,17.6113,0.4458,0.4848,17.575,0.5554,0.3308,17.618,0.1608,0.17,17.553
88,-0.6068,-0.4069,17.3757,-0.3475,-0.1494,17.3834,0.0103,-0.028,17.3859,-0.0176,-0.2415,17.3313,-0.3689,-0.489,17.3518
89,-0.9391,-0.6594,17.3402,-0.5809,-0.5249,17.3741,-0.3403,-0.3627,17.4673,-0.2985,-0.5893,17.4037,-0.6419,-0.9411,17.3112
90,-0.8936,-0.6728,17.5214,-0.5897,-0.3229,17.5824,-0.334,-0.3968,17.6317,-0.3963,-0.5703,17.6128,-0.8911,-0.7128,17.4953
91,-0.584,-0.1133,17.7532,-0.2622,0.2478,17.8284,-0.0712,0.1377,17.8485,-0.1795,-0.1153,17.8274,-0.566,-0.2878,17.7716
92,-0.0864,0.5559,18.0208,0.2481,0.6565,17.8887,0.4564,0.5364,17.9843,0.2445,0.3808,17.9697,-0.1255,0.281,17.9789
93,0.3342,0.6767,18.2072,0.7098,0.9575,18.1087,0.8399,0.8458,18.102,0.6924,0.3878,18.11,0.3729,0.4113,18.1945
94,0.4571,0.4337,18.1203,0.638,0.5825,18.1447,0.9845,0.3157,18.1385,0.7416,0.1793,18.0528,0.303,0.178,18.1401
95,0.2663,0.0182,17.9548,0.543,-0.0135,17.8985,0.6075,-0.1707,17.9932,0.3426,-0.3226,17.9052,0.2104,-0.4044,17.9257
96,-0.2452,-0.3981,17.7362,0.0655,-0.4179,17.7838,0.2012,-0.6494,17.7331,-0.0123,-0.8701,17.734,-0.3004,-0.7459,17.7531
97,-0.675,-0.2501,17.6299,-0.243,-0.5267,17.5182,-0.259,-0.5888,17.6506,-0.5516,-0.8739,17.5657,-0.7999,-0.6122,17.5969
98,-0.7377,0.0752,17.6601,-0.4387,0.1109,17.602,-0.3772,-0.2253,17.6383,-0.767,-0.3196,17.5437,-0.917,-0.1071,17.6169
99,-0.4191,0.6115,17.7729,-0.3134,0.5265,17.7411,-0.3085,0.2679,17.7355,-0.601,0.2288,17.7751,-0.7704,0.4638,17.7159
100,-0.0912,0.9577,18.0521,0.2046,0.7461,18.0356,0.1635,0.499,18.0447,-0.187,0.4434,18.0076,-0.3281,0.7322,18.0038
101,0.5262,0.7853,18.2861,0.7881,0.4876,18.2456,0.6402,0.2373,18.282,0.3296,0.3478,18.2199,0.218,0.5117,18.2224
102,0.7548,0.1032,18.3334,0.9348,-0.2645,18.4602,0.7093,-0.3648,18.4296,0.4908,-0.2165,18.3306,0.4637,-0.0562,18.3443
103,0.5755,-0.432,18.4694,0.7215,-0.5652,18.4208,0.6046,-0.8662,18.381,0.3093,-0.6202,18.4106,0.3143,-0.5511,18.4758
104,0.2227,-0.4136,18.2781,0.3883,-0.6996,18.2384,0.1507,-0.8844,18.3135,-0.1677,-0.6274,18.2119,-0.1538,-0.4342,18.2519
105,-0.2309,-0.127,18.1001,-0.1871,-0.3664,18.0247,-0.3342,-0.4417,18.076,-0.6256,-0.2191,18.0777,-0.5382,-0.0265,17.995
106,-0.5033,0.4008,17.9323,-0.406,0.1994,17.9643,-0.7047,0.1441,17.9807,-0.9518,0.375,17.8934,-0.7691,0.5087,17.9122
107,-0.3523,0.7816,17.8913,-0.3276,0.5811,17.7873,-0.6284,0.4469,17.9185,-0.8567,0.7342,17.8363,-0.652,0.857,17.866
108,0.0038,0.4783,17.9868,0.0946,0.3073,17.9672,-0.3038,0.298,17.9925,-0.4536,0.5765,18.0202,-0.1901,0.7833,18.0195
109,0.6244,-0.2102,18.2678,0.5693,-0.2772,18.2769,0.1668,-0.2408,18.1749,0.0806,0.0402,18.2602,0.2668,0.1802,18.2292
110,0.9066,-0.5978,18.4659,0.7896,-0.7988,18.4666,0.4884,-0.5395,18.5892,0.3398,-0.3204,18.5727,0.6348,-0.2895,18.3747
111,0.781,-0.7073,18.5474,0.6904,-0.8842,18.5958,0.4329,-0.6695,18.5762,0.2838,-0.3284,18.6154,0.6676,-0.5311,18.6102
112,0.5463,-0.448,18.5994,0.3523,-0.4417,18.6272,-0.0108,-0.1777,18.5345,0.0256,-0.1041,18.6102,0.3865,-0.1641,18.5863
113,0.0303,0.0276,18.4108,-0.2725,0.1383,18.4739,-0.5263,0.458,18.413,-0.4171,0.5218,18.4029,-0.0924,0.355,18.5201
114,-0.3937,0.3994,18.2448,-0.5004,0.5297,18.2326,-0.8619,0.7805,18.1927,-0.801,0.8733,18.1708,-0.3423,0.685,18.2028
115,-0.4219,0.3558,17.9412,-0.7545,0.3354,18.0229,-0.9594,0.6981,18.0058,-0.7105,0.7541,18.0078,-0.4089,0.5392,17.9819
116,-0.0738,-0.193,17.9281,-0.3798,-0.147,17.9019,-0.6071,0.2841,17.995,-0.4769,0.3178,17.903,-0.1141,-0.0885,17.8808
117,0.381,-0.6652,17.998,0.128,-0.6241,18.0301,-0.0775,-0.3327,17.9609,0.0698,-0.2483,17.9405,0.4306,-0.5709,17.9548
118,0.7125,-0.9019,18.1399,0.4667,-0.6519,18.1651,0.3153,-0.4098,18.1433,0.4484,-0.45,18.2123,0.8219,-0.7488,18.2276
119,0.8235,-0.5166,18.3661,0.4645,-0.3944,18.4701,0.4243,-0.1342,18.437,0.5906,-0.2934,18.4645,0.8845,-0.5644,18.4187
120,0.6003,0.0289,18.3811,0.1832,0.2952,18.4894,0.1099,0.3907,18.5191,0.4464,0.2621,18.4785,0.686,-0.0166,18.5203
121,-0.0076,0.4279,18.4279,-0.3077,0.7441,18.4419,-0.4024,0.9006,18.432,0.0017,0.633,18.4115,0.107,0.4408,18.4819
122,-0.3678,0.3516,18.2662,-0.7542,0.6606,18.2454,-0.7616,0.862,18.2117,-0.4893,0.6536,18.2305,-0.2307,0.3677,18.1639
123,-0.5718,0.0646,17.9693,-0.9769,0.2237,18.017,-0.8892,0.348,18.0459,-0.4984,0.077,17.9703,-0.4341,-0.1441,17.9689
124,-0.4428,-0.5182,17.7816,-0.7498,-0.2116,17.8078,-0.6601,-0.16,17.7969,-0.3453,-0.4655,17.8045,-0.2012,-0.6033,17.7524
125,0.0197,-0.6566,17.7225,-0.2948,-0.3829,17.7648,-0.1656,-0.5955,17.7184,0.1394,-0.8825,17.6584,0.184,-0.7782,17.633
126,0.3698,-0.3727,17.7034,0.157,-0.2456,17.7274,0.328,-0.3039,17.6205,0.5896,-0.651,17.6293,0.7402,-0.5454,17.6939
127,0.6595,0.2592,17.7962,0.2867,0.3502,17.8915,0.6096,0.1127,17.8557,0.9711,-0.0893,17.8658,0.9096,-0.1098,17.8467
128,0.4431,0.6874,17.9853,0.2263,0.7904,18.0933,0.4269,0.7073,18.0719,0.7349,0.3228,18.1185,0.828,0.4405,17.9484
129,-0.055,0.747,18.1722,-0.1102,0.9109,18.0962,0.0611,0.559,18.2376,0.4158,0.331,18.2584,0.2977,0.5138,18.1675
130,-0.5693,0.3077,18.0937,-0.7075,0.471,18.2124,-0.4346,0.1414,18.227,-0.2097,-0.0712,18.1667,-0.2781,0.1661,18.1572
131,-0.8724,-0.1796,17.9987,-0.8969,-0.1795,18.0028,-0.7325,-0.4275,17.9995,-0.3861,-0.5878,17.9857,-0.5343,-0.3454,17.9324
132,-0.8184,-0.3982,17.7092,-0.7475,-0.4999,17.7454,-0.4595,-0.8692,17.8383,-0.2121,-0.8635,17.7841,-0.533,-0.6404,17.8015
133,-0.4211,-0.2439,17.491,-0.4632,-0.3913,17.542,-0.0457,-0.688,17.5068,0.0338,-0.6988,17.5338,0.0164,-0.4046,17.4934
134,0.1316,0.2723,17.3712,0.2454,0.121,17.3864,0.4369,-0.1487,17.4445,0.5308,-0.1502,17.4631,0.3077,0.0935,17.416
135,0.3048,0.7566,17.4729,0.373,0.4501,17.4309,0.8925,0.2781,17.4573,0.8851,0.3432,17.4926,0.6013,0.6942,17.4459
136,0.4221,0.8745,17.6646,0.5467,0.5953,17.6031,0.7161,0.3688,17.6741,0.9103,0.4952,17.598,0.5262,0.8164,17.6438
137,-0.1099,0.4429,17.9243,0.102,0.1262,17.8415,0.3736,-0.0104,17.9237,0.4748,0.2505,17.7854,0.1838,0.4993,17.8904
138,-0.5405,-0.1064,17.9565,-0.383,-0.4565,18.0631,-0.0108,-0.4582,17.9478,0.0516,-0.3556,18.0377,-0.3351,-0.0225,18.0178
139,-0.9346,-0.5513,18.1496,-0.6333,-0.7734,18.0783,-0.337,-0.8487,18.0255,-0.4569,-0.6348,18.0429,-0.7687,-0.4149,18.0426
140,-0.893,-0.5333,17.916,-0.681,-0.7701,17.967,-0.4036,-0.8013,17.9899,-0.4751,-0.4,17.9234,-0.8416,-0.3052,17.9566
141,-0.64,0.0425,17.773,-0.3118,-0.3054,17.8718,-0.081,-0.1819,17.6884,-0.2114,0.0088,17.7173,-0.5227,0.307,17.7579
142,-0.138,0.3956,17.5563,0.3077,0.2389,17.4705,0.4609,0.3157,17.5256,0.2443,0.609,17.4868,-0.1042,0.7594,17.4947
143,0.4041,0.6171,17.3955,0.7052,0.434,17.4231,0.8588,0.5773,17.4227,0.6718,0.8897,17.4724,0.3162,0.8368,17.3577
144,0.4742,0.2105,17.519,0.8162,0.0635,17.5083,0.8971,0.3599,17.595,0.7298,0.5743,17.4203,0.4857,0.499,17.5044
145,0.2454,-0.4934,17.7833,0.5118,-0.3728,17.7317,0.7391,-0.0917,17.6531,0.2946,0.0509,17.6513,0.167,-0.0754,17.7601
146,-0.1849,-0.7897,17.9683,0.0732,-0.8055,17.975,0.1767,-0.669,18.0968,-0.1245,-0.3559,18.0682,-0.3751,-0.5355,17.9214
147,-0.6177,-0.8162,18.2446,-0.3422,-0.7753,18.1526,-0.2422,-0.4326,18.2556,-0.5622,-0.3761,18.1921,-0.8301,-0.5149,18.1579
148,-0.7766,-0.3225,18.3213,-0.323,-0.3129,18.2813,-0.5003,0.0632,18.3036,-0.7527,0.1411,18.2583,-0.9746,-0.0552,18.2804
149,-0.4754,0.1554,18.1649,-0.181,0.3343,18.2166,-0.2858,0.5962,18.1852,-0.6164,0.629,18.2038,-0.7178,0.3755,18.2763
150,0.0136,0.3961,17.9214,0.269,0.5559,18.0337,0.1643,0.8779,18.042,-0.1012,0.8028,17.9329,-0.3329,0.6043,18.0514
151,0.4942,0.2252,17.7638,0.8106,0.4377,17.7487,0.6367,0.6485,17.8439,0.1945,0.6431,17.7847,0.1504,0.2741,17.7712
152,0.7661,-0.3989,17.7549,0.9117,-0.1213,17.7457,0.8674,0.095,17.7359,0.4849,-0.0145,17.8279,0.4283,-0.2886,17.6582
153,0.6284,-0.8414,17.7682,0.755,-0.5811,17.8744,0.5618,-0.4219,17.8472,0.3193,-0.4832,17.7204,0.2338,-0.7766,17.7666
154,0.22,-0.8318,17.9901,0.4,-0.5366,18.1743,0.1189,-0.3785,18.0584,-0.228,-0.6155,17.9829,-0.1166,-0.7911,18.096
155,-0.2653,-0.3458,18.3443,-0.1789,-0.0086,18.3032,-0.2876,0.0479,18.2682,-0.6509,-0.235,18.2915,-0.5731,-0.5264,18.204
156,-0.4874,0.2589,18.5249,-0.3367,0.5389,18.5232,-0.7543,0.6225,18.4936,-0.9303,0.2562,18.4728,-0.7733,0.1488,18.4816
157,-0.3093,0.6334,18.5239,-0.3232,0.8733,18.547,-0.5916,0.8451,18.5647,-0.8877,0.5751,18.5311,-0.744,0.4558,18.6774
158,0.0632,0.4831,18.5232,0.037,0.7967,18.5055,-0.2471,0.67,18.493,-0.4113,0.4373,18.4758,-0.1804,0.2575,18.4553
159,0.588,0.0291,18.2016,0.5809,0.162,18.2644,0.218,-0.0435,18.2783,0.114,-0.2433,18.2406,0.2686,-0.2212,18.2688
160,0.9996,-0.4644,18.1581,0.7641,-0.2314,18.0802,0.525,-0.4273,18.0113,0.3522,-0.7261,17.9986,0.6158,-0.6633,18.092
161,0.8465,-0.4843,17.9009,0.8396,-0.4034,17.9341,0.4104,-0.6214,17.989,0.3855,-0.8294,17.9935,0.6735,-0.7154,17.8719
162,0.5088,-0.1378,18.0093,0.3528,-0.109,18.0248,0.0917,-0.3541,17.985,-0.0274,-0.5299,17.9725,0.3758,-0.3201,17.8679
163,0.0727,0.4336,18.1508,-0.1185,0.4933,18.0768,-0.5449,0.2313,18.191,-0.482,0.1147,18.204,-0.1033,0.1936,18.0936
164,-0.363,0.9072,18.2627,-0.55,0.853,18.3408,-0.8575,0.5586,18.284,-0.7266,0.3434,18.3043,-0.4372,0.5973,18.3003
165,-0.432,0.6888,18.537,-0.6491,0.6852,18.5557,-0.9167,0.475,18.5493,-0.8144,0.2753,18.5437,-0.4895,0.5478,18.5828
166,-0.1679,0.3615,18.5788,-0.3299,0.0978,18.5883,-0.538,-0.2095,18.6772,-0.4784,-0.159,18.5331,-0.1117,0.1683,18.612
167,0.3605,-0.2778,18.5536,0.0421,-0.3787,18.5515,-0.0884,-0.6765,18.4376,0.0695,-0.6209,18.433,0.4084,-0.3733,18.5304
168,0.7824,-0.4553,18.2733,0.5416,-0.692,18.2079,0.2274,-0.8888,18.2323,0.4992,-0.7746,18.3101,0.766,-0.6055,18.1656
169,0.7522,-0.1807,18.0486,0.5165,-0.3447,17.997,0.3752,-0.5789,18.0672,0.6226,-0.4749,18.0357,0.7835,-0.118,18.0474
170,0.5721,0.3749,17.7998,0.23,0.0493,17.8068,0.1371,0.0149,17.7965,0.4564,0.1015,17.8582,0.6999,0.455,17.7469
