timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
74,-0.0626,0.0938,9.8446,-0.2787,-0.1985,9.7997,-0.2291,-0.2721,9.8627,0.2322,0.0327,9.7955,0.3223,0.2372,9.7728
75,-0.0574,-0.0625,9.7975,-0.3349,-0.2722,9.8704,-0.2631,-0.2015,9.7425,0.1763,0.2051,9.9079,0.2697,0.2043,9.8559
76,-0.1133,0.0148,9.8665,-0.3698,-0.2769,9.8806,-0.0984,0.0199,9.8395,0.1668,0.1505,9.8101,0.2228,0.1647,9.7989
77,-0.102,-0.1173,9.8472,-0.3592,-0.3062,9.7866,-0.1306,-0.1136,9.8441,0.2212,0.2354,9.6977,0.3548,0.169,9.7275
78,-0.0663,-0.144,9.7625,-0.2748,-0.2489,9.7418,0.0373,0.0078,9.8325,0.219,0.1698,9.7254,0.237,0.103,9.76
79,-0.1099,-0.1594,9.7456,-0.2246,-0.1778,9.6382,-0.0672,0.1355,9.8109,0.329,0.2718,9.714,0.1855,0.1381,9.7647
80,-0.1493,-0.1768,9.6881,-0.2698,-0.2307,9.7149,-0.0189,0.1268,9.6843,0.3083,0.2654,9.6686,0.1584,0.0597,9.7036
81,-0.2021,-0.2986,9.7598,-0.3448,-0.1837,9.6693,0.0035,0.1044,9.7966,0.3221,0.2906,9.7154,0.2247,0.027,9.7025
82,-0.2736,-0.2744,9.5947,-0.2271,-0.1852,9.7716,0.0859,0.1271,9.6844,0.2659,0.2358,9.7102,0.1543,-0.0644,9.7292
83,-0.2496,-0.2016,9.6661,-0.2593,-0.1462,9.6611,0.0203,0.18,9.6676,0.289,0.1915,9.6419,-0.0462,-0.0751,9.6512
84,-0.3059,-0.2267,9.7175,-0.1793,-0.0077,9.5931,0.1663,0.3037,9.6386,0.3416,0.1564,9.6763,0.0668,-0.0681,9.6068
85,-0.2969,-0.2299,9.7096,-0.2085,0.0493,9.6451,0.2918,0.2043,9.6369,0.2934,0.0966,9.753,0.0316,-0.1764,9.6944
86,-0.3074,-0.2524,9.6486,-0.1537,-0.0088,9.6676,0.177,0.2545,9.638,0.2865,0.1103,9.7045,-0.0402,-0.1652,9.643
87,-0.3076,-0.296,9.6133,-0.1096,0.1272,9.8061,0.2768,0.222,9.6669,0.3211,0.0355,9.7141,-0.1083,-0.1667,9.6073
88,-0.3186,-0.1521,9.6946,-0.1495,0.2035,9.78,0.175,0.299,9.6048,0.2183,0.11,9.6313,-0.1559,-0.2352,9.6519
89,-0.2601,-0.08,9.6773,-0.0791,0.1878,9.666,0.2801,0.1796,9.6863,0.3115,-0.0353,9.7003,-0.1568,-0.183,9.5919
90,-0.2872,0.0092,9.617,0.0529,0.2272,9.7106,0.3489,0.2276,9.7058,0.2117,-0.1099,9.613,-0.1441,-0.3709,9.7949
91,-0.276,0.0002,9.6092,0.0491,0.1729,9.6141,0.2235,0.1679,9.7292,0.187,-0.1014,9.7188,-0.267,-0.2907,9.7242
92,-0.3407,0.0002,9.6615,0.0508,0.2888,9.5688,0.3214,0.1361,9.6911,0.0563,-0.1611,9.6642,-0.206,-0.2861,9.7504
93,-0.2838,0.101,9.6833,0.1287,0.2918,9.6556,0.3801,0.1229,9.7194,0.1646,-0.1578,9.6681,-0.2582,-0.2126,9.7065
94,-0.187,0.077,9.6039,0.0912,0.2167,9.7531,0.35,0.0634,9.7164,0.0035,-0.1649,9.7106,-0.3079,-0.1378,9.6721
95,-0.13,0.1614,9.7282,0.2073,0.2768,9.6571,0.2335,-0.0262,9.7261,0.0343,-0.2698,9.7118,-0.3576,-0.1971,9.729
96,-0.1532,0.1137,9.7193,0.1575,0.2486,9.8362,0.3573,-0.0973,9.7403,-0.089,-0.1827,9.7333,-0.2846,-0.1306,9.6952
97,-0.1531,0.1715,9.6915,0.2093,0.2072,9.8016,0.2922,-0.0217,9.8085,-0.1088,-0.1335,9.7615,-0.3448,-0.0181,9.6925
98,-0.1254,0.2141,9.7009,0.2389,0.2527,9.7569,0.2084,-0.111,9.835,-0.0697,-0.1994,9.7287,-0.3086,-0.0862,9.8116
99,-0.03,0.2354,9.7841,0.2359,0.0839,9.851,0.1781,-0.178,9.8504,-0.1465,-0.1963,9.8355,-0.3077,0.0282,9.834
100,-0.0577,0.2431,9.7919,0.2582,0.1038,9.8023,0.1615,-0.217,9.7247,-0.2277,-0.239,9.8071,-0.2669,0.1624,9.7822
101,0.0124,0.1651,9.8112,0.2793,-0.0089,9.7999,0.2257,-0.1904,9.7996,-0.1867,-0.2719,9.843,-0.288,0.1027,9.8472
102,0.106,0.1458,9.8859,0.3713,-0.0049,9.9416,0.2401,-0.2165,10.0129,-0.1872,-0.1267,9.8437,-0.2355,0.1613,9.8613
103,0.1252,0.201,9.8547,0.197,-0.0269,9.9137,0.1113,-0.1873,9.8517,-0.2421,-0.1875,9.9042,-0.3376,0.2682,9.8409
104,0.1997,0.1894,9.843,0.2434,-0.1398,9.9012,0.0312,-0.2574,9.8689,-0.2753,-0.1167,9.8896,-0.233,0.2268,9.8431
105,0.1442,0.0964,9.8667,0.3203,-0.1506,9.8855,-0.0408,-0.2095,9.8273,-0.2331,0.0103,9.8493,-0.1768,0.2498,9.9411
106,0.1176,0.1759,10.0156,0.2936,-0.2556,9.888,-0.0327,-0.2642,9.9152,-0.3153,0.0952,9.908,-0.1656,0.1211,9.8978
107,0.2045,0.1283,10.0137,0.3096,-0.1889,9.8804,-0.0666,-0.2231,9.9521,-0.3154,0.1252,9.8906,-0.1683,0.2648,9.8529
108,0.3037,-0.0076,9.9288,0.2769,-0.2288,10.0493,-0.131,-0.1686,9.9062,-0.2376,0.1452,9.8856,-0.1127,0.2266,9.8188
109,0.1742,-0.0631,9.9617,0.1733,-0.2394,9.986,-0.1755,-0.0393,9.9281,-0.2333,0.1965,10.0261,-0.0345,0.2682,9.9308
110,0.3314,-0.0515,9.9058,0.1525,-0.2728,9.9555,-0.2662,-0.0282,9.9815,-0.2174,0.1659,9.8977,0.0256,0.2407,9.9422
111,0.2267,-0.0626,9.9511,0.144,-0.3205,9.8867,-0.1734,-0.0405,9.9196,-0.2929,0.285,9.8121,0.0285,0.1478,9.981
112,0.2553,-0.2079,10.0294,0.085,-0.1219,9.8963,-0.1856,0.0467,9.9653,-0.2227,0.2355,10.0121,0.0392,0.0885,10.0962
113,0.2942,-0.1761,9.9294,0.0453,-0.1603,9.9139,-0.1531,0.0513,9.9244,-0.2618,0.2583,9.8957,0.0907,0.0986,9.9848
114,0.3854,-0.2832,9.9955,0.1111,-0.1829,9.9606,-0.2911,0.0647,9.9064,-0.1881,0.2589,10.0103,0.1343,0.0533,9.9307
115,0.2111,-0.3394,9.8939,-0.0424,-0.0535,10.0087,-0.28,0.1558,9.9735,-0.1705,0.2647,9.8922,0.1627,-0.0516,9.9286
116,0.1752,-0.3272,9.9955,-0.0057,-0.1035,9.8197,-0.2697,0.119,9.997,-0.1332,0.1778,9.915,0.1879,-0.0085,9.9501
117,0.2503,-0.2918,9.9366,-0.1797,-0.0924,9.8766,-0.3189,0.1735,9.9567,-0.0528,0.1118,9.9251,0.2602,-0.045,9.9095
118,0.1859,-0.219,9.9031,-0.1481,-0.0408,9.9546,-0.2836,0.1805,9.8947,-0.0669,0.1753,9.9294,0.1526,-0.0996,9.894
119,0.2288,-0.2001,9.9261,-0.2384,0.0459,9.9073,-0.3638,0.3029,9.8886,0.0284,0.1504,9.8927,0.2823,-0.1846,9.9238
120,0.1936,-0.2757,9.7804,-0.1226,0.1444,9.8793,-0.2844,0.2893,9.8951,0.0832,0.045,9.9002,0.3129,-0.2723,9.9307
121,0.0519,-0.158,10.0132,-0.1385,0.1818,9.9987,-0.3468,0.1748,9.8538,0.0603,0.1151,9.8251,0.2893,-0.1868,9.8902
122,0.1036,-0.1116,9.7652,-0.1989,0.1363,9.9103,-0.3353,0.1807,9.7972,0.0324,0.0666,9.9048,0.3612,-0.2972,9.9004
123,0.163,-0.1516,9.8498,-0.2429,0.3094,9.7767,-0.2918,0.1616,9.7477,0.1333,-0.0114,9.7357,0.3256,-0.3186,9.8266
124,0.099,0.0106,9.8226,-0.4084,0.2373,9.9133,-0.1595,0.1212,9.8327,0.1532,-0.1824,9.8907,0.2225,-0.2947,9.7644
125,0.0003,-0.0294,9.7661,-0.2821,0.1097,9.8055,-0.2179,0.1496,9.8983,0.2032,-0.082,9.8177,0.361,-0.2646,9.75
126,0.0131,0.0694,9.8231,-0.34,0.2953,9.7176,-0.1902,0.1919,9.8412,0.2291,-0.1392,9.7481,0.3053,-0.2554,9.7599
127,-0.0268,0.0445,9.8405,-0.2372,0.2226,9.769,-0.1197,0.0537,9.7518,0.2206,-0.2522,9.7959,0.2363,-0.131,9.8217
128,-0.1,0.1701,9.7611,-0.3111,0.2392,9.7929,-0.0518,-0.0312,9.7849,0.3402,-0.1524,9.7936,0.2811,-0.1726,9.7526
129,-0.1408,0.164,9.8173,-0.3885,0.2019,9.7162,-0.0724,-0.1035,9.7681,0.2258,-0.3073,9.6761,0.25,-0.1572,9.766
130,-0.1682,0.1902,9.6956,-0.2747,0.3247,9.7667,-0.0135,-0.0677,9.7761,0.3421,-0.1613,9.8421,0.0953,-0.0108,9.7675
131,-0.2718,0.2537,9.7201,-0.3031,0.1721,9.7826,0.0015,-0.0704,9.7693,0.3467,-0.1572,9.6861,0.0695,-0.0631,9.6961
132,-0.172,0.2722,9.6713,-0.283,0.1571,9.6898,0.0929,-0.207,9.7136,0.3393,-0.3275,9.6573,0.1572,-0.0108,9.7041
133,-0.2617,0.2692,9.6874,-0.2431,0.1517,9.6604,0.1401,-0.1546,9.765,0.3389,-0.1391,9.67,0.1102,0.0657,9.6012
134,-0.3693,0.2436,9.6481,-0.1427,0.0513,9.7178,0.1543,-0.2014,9.6475,0.1496,-0.2419,9.7197,0.0577,0.1162,9.7448
135,-0.2705,0.1524,9.6637,-0.0575,0.0565,9.7133,0.1367,-0.2791,9.6351,0.3008,-0.2873,9.7623,0.008,0.1602,9.7267
136,-0.2464,0.2521,9.5903,-0.204,-0.0795,9.615,0.1542,-0.251,9.6625,0.2848,-0.172,9.7033,-0.0068,0.2042,9.5679
137,-0.3019,0.132,9.6597,-0.1297,-0.1314,9.7086,0.2946,-0.326,9.6426,0.2529,-0.1308,9.6252,-0.0427,0.223,9.6161
138,-0.2931,0.0895,9.6251,-0.0918,-0.219,9.5441,0.2689,-0.2801,9.6268,0.2738,0.0111,9.7056,-0.1497,0.2826,9.8339
139,-0.2659,0.1196,9.7038,-0.0979,-0.2023,9.6693,0.2729,-0.2906,9.6453,0.1854,0.086,9.6529,-0.1843,0.2942,9.711
140,-0.2134,0.0673,9.7205,0.0473,-0.212,9.6727,0.3278,-0.0954,9.6905,0.2055,0.0559,9.6533,-0.2016,0.2115,9.6519
141,-0.3909,0.1025,9.6767,0.0533,-0.191,9.68,0.3669,-0.2304,9.6718,0.1707,0.2025,9.6517,-0.1441,0.3518,9.6975
142,-0.3501,0.0351,9.8053,-0.0077,-0.3063,9.7718,0.286,-0.2289,9.6382,0.1045,0.2099,9.6895,-0.2504,0.226,9.7325
143,-0.2162,-0.0026,9.7722,0.0874,-0.1964,9.6559,0.4188,-0.0646,9.8001,0.0663,0.307,9.73,-0.2748,0.2354,9.7304
144,-0.1524,-0.0891,9.6971,0.1965,-0.2748,9.8177,0.2659,-0.0486,9.7421,0.0009,0.204,9.6432,-0.285,0.2323,9.7234
145,-0.1249,-0.1706,9.6325,0.1833,-0.292,9.8209,0.3223,0.0796,9.6525,0.0064,0.2257,9.7161,-0.2359,0.0806,9.7318
146,-0.0751,-0.1624,9.7948,0.1469,-0.2234,9.847,0.165,0.054,9.7241,-0.06,0.3045,9.7145,-0.2769,0.1459,9.7463
147,-0.1284,-0.2367,9.77,0.1962,-0.2068,9.6751,0.2587,0.0976,9.7144,-0.0654,0.2003,9.7605,-0.173,-0.0246,9.719
148,-0.073,-0.2412,9.7317,0.243,-0.2193,9.7781,0.1421,0.1468,9.7401,-0.1494,0.2464,9.7323,-0.4348,0.016,9.7833
149,-0.1088,-0.2242,9.7517,0.2916,-0.1524,9.7978,0.2706,0.1618,9.7238,-0.0279,0.2154,9.8846,-0.3418,0.001,9.7339
150,-0.0154,-0.2411,9.7787,0.3685,-0.0115,9.8901,0.2434,0.2165,9.8102,-0.1462,0.2447,9.7804,-0.2944,-0.0211,9.7092
151,0.0649,-0.2253,9.7282,0.3082,-0.0206,9.7537,0.0333,0.2383,9.8758,-0.2453,0.1449,9.8668,-0.304,-0.0048,9.7965
152,0.054,-0.1706,9.8248,0.2812,0.021,9.8656,0.0573,0.2683,9.8406,-0.2571,0.1811,9.7829,-0.3034,-0.1642,9.824
153,0.17,-0.291,9.8064,0.2704,0.0684,9.8099,0.0498,0.3167,9.8601,-0.2286,0.1036,9.9767,-0.2249,-0.2419,9.9612
154,0.1734,-0.1873,9.9339,0.2715,0.1253,9.9018,0.0583,0.2154,9.8962,-0.198,0.0885,9.8261,-0.1582,-0.2488,9.8835
155,0.111,-0.1581,9.9437,0.2458,0.204,9.9131,-0.0373,0.2077,9.8332,-0.2835,-0.0646,9.8902,-0.264,-0.318,9.7942
156,0.2271,-0.1238,9.9442,0.3515,0.1461,9.9203,-0.0675,0.3162,9.9272,-0.379,-0.0376,9.9187,-0.1185,-0.2602,9.8936
157,0.2042,-0.0687,9.844,0.2892,0.2455,9.9423,-0.0671,0.1731,9.8665,-0.2894,-0.1024,9.8788,-0.1112,-0.2726,10.0133
158,0.2356,0.0324,9.9063,0.248,0.197,9.897,-0.1576,0.2464,9.8614,-0.3687,-0.0869,9.9423,-0.0515,-0.2056,9.9041
159,0.278,0.0171,9.9552,0.2592,0.2249,10.0181,-0.1373,0.0959,9.8972,-0.2697,-0.1153,9.8757,-0.0034,-0.2075,9.963
160,0.2815,0.1281,9.921,0.2268,0.3007,9.9421,-0.2225,0.0556,9.9457,-0.2936,-0.2487,9.91,-0.0404,-0.1888,9.8254
161,0.3037,0.1653,10.0014,0.2704,0.2802,9.9616,-0.2899,0.0121,9.9158,-0.2683,-0.2708,9.9025,-0.0315,-0.1212,9.9226
162,0.2949,0.1522,9.9253,0.1371,0.2144,9.9249,-0.2566,0.0079,9.9738,-0.1694,-0.2472,9.9288,0.1395,-0.1024,9.9675
163,0.2471,0.1857,9.9154,-0.0246,0.1318,9.9655,-0.3228,-0.0787,9.989,-0.2115,-0.2571,9.8842,0.1269,0.0004,9.9545
164,0.1613,0.2658,9.8986,-0.0099,0.2265,10.0669,-0.2627,-0.1431,9.9832,-0.1853,-0.2479,10.0515,0.1211,-0.081,10.0558
165,0.2424,0.2516,9.9824,0.0642,0.175,10.0331,-0.3226,-0.0723,9.9285,-0.2807,-0.2496,9.9921,0.1944,-0.0561,10.0675
166,0.3021,0.2926,9.9157,-0.0273,0.021,9.917,-0.2521,-0.1789,9.9011,-0.1846,-0.2786,9.9597,0.2039,0.0724,9.9525
167,0.2088,0.1993,9.9652,-0.0163,-0.0008,9.9476,-0.2883,-0.1103,9.852,-0.155,-0.1753,9.9395,0.201,0.1268,9.9966
168,0.2425,0.1793,9.8097,-0.0592,0.0675,9.9748,-0.22,-0.2062,9.9466,-0.0313,-0.1258,9.9132,0.2463,0.0963,9.8789
169,0.1579,0.1881,9.9075,-0.1903,0.0247,9.8732,-0.3318,-0.2731,9.9066,-0.0436,-0.1628,9.9368,0.2702,0.1961,9.9542
170,0.1856,0.2696,9.9569,-0.1489,-0.0768,9.8686,-0.2923,-0.263,9.9285,-0.0034,-0.0816,9.9471,0.3774,0.2427,9.8123
